,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 4,837.0,940.0,454.0,544.0,84.0,931.0,905.0,340.0,670.0,856.0,694.0
Estrogen receptor beta,982.0,483.0,76.0,146.0,692.0,102.0,826.0,207.0,601.0,116.0,417.0
Glyoxalase I,477.0,38.0,692.0,603.0,981.0,32.0,343.0,806.0,122.0,1.0,86.0
"Myosin light chain kinase, smooth muscle",21.0,999.0,916.0,969.0,352.0,452.0,92.0,334.0,44.0,832.0,366.0
Serine/threonine-protein kinase AKT2,189.0,389.0,63.0,907.0,235.0,890.0,702.0,815.0,602.0,928.0,847.0
Interleukin-8 receptor B,702.0,393.0,727.0,242.0,789.0,113.0,353.0,161.0,291.0,241.0,287.0
Myeloperoxidase,982.0,223.0,21.0,120.0,1000.0,62.0,916.0,35.0,555.0,71.0,690.0
Coagulation factor X,19.0,330.0,901.0,996.0,487.0,223.0,338.0,545.0,244.0,289.0,648.0
Deoxycytidine kinase,620.0,385.0,119.0,105.0,166.0,952.0,643.0,919.0,511.0,807.0,782.0
Muscarinic acetylcholine receptor M3,991.0,65.0,127.0,44.0,967.0,149.0,549.0,686.0,737.0,131.0,698.0
Beta-3 adrenergic receptor,89.0,871.0,843.0,732.0,14.0,913.0,71.0,805.0,635.0,886.0,79.0
Death-associated protein kinase 3,16.0,948.0,760.0,987.0,30.0,867.0,319.0,397.0,533.0,759.0,860.0
Methionine aminopeptidase 1,936.0,50.0,48.0,191.0,972.0,23.0,773.0,13.0,899.0,427.0,474.0
Leukocyte elastase,239.0,963.0,957.0,362.0,2.0,932.0,364.0,783.0,561.0,994.0,166.0
Beta amyloid A4 protein,286.0,939.0,996.0,35.0,2.0,741.0,155.0,964.0,581.0,891.0,124.0
Neurokinin 1 receptor,126.0,854.0,975.0,656.0,81.0,954.0,618.0,915.0,325.0,156.0,552.0
Neuronal acetylcholine receptor protein alpha-7 subunit,142.0,477.0,710.0,792.0,237.0,554.0,113.0,822.0,861.0,739.0,291.0
Adenosine A2a receptor,760.0,731.0,132.0,675.0,980.0,439.0,949.0,53.0,416.0,249.0,519.0
Endothelin receptor ET-A,229.0,887.0,819.0,240.0,27.0,825.0,181.0,860.0,388.0,872.0,104.0
Beta secretase 2,112.0,949.0,725.0,889.0,647.0,278.0,314.0,178.0,51.0,716.0,415.0
Serine/threonine-protein kinase Chk2,266.0,104.0,271.0,424.0,920.0,272.0,712.0,612.0,28.0,197.0,887.0
Cannabinoid CB2 receptor,818.0,2.0,93.0,751.0,992.0,253.0,811.0,100.0,966.0,58.0,858.0
3-phosphoinositide dependent protein kinase-1,148.0,637.0,518.0,902.0,133.0,916.0,602.0,563.0,807.0,836.0,932.0
Phospholipase D1,993.0,949.0,108.0,35.0,832.0,283.0,799.0,41.0,848.0,307.0,32.0
Phosphodiesterase 4A,280.0,260.0,659.0,834.0,213.0,479.0,239.0,757.0,711.0,835.0,528.0
Adenosine A2b receptor,920.0,204.0,268.0,286.0,772.0,72.0,525.0,39.0,580.0,704.0,326.0
Carboxypeptidase B,83.0,804.0,841.0,182.0,0.0,893.0,60.0,988.0,846.0,959.0,369.0
Adenosine A3 receptor,491.0,311.0,295.0,679.0,407.0,545.0,567.0,888.0,227.0,136.0,705.0
Histone deacetylase 5,226.0,55.0,911.0,591.0,453.0,571.0,285.0,702.0,148.0,114.0,251.0
Liver glycogen phosphorylase,413.0,873.0,666.0,638.0,383.0,793.0,816.0,75.0,675.0,649.0,650.0
Tyrosine-protein kinase LCK,888.0,76.0,11.0,571.0,999.0,39.0,647.0,178.0,805.0,35.0,588.0
Cathepsin D,807.0,982.0,131.0,790.0,478.0,870.0,944.0,17.0,908.0,760.0,979.0
Melanocortin receptor 4,454.0,807.0,996.0,27.0,466.0,62.0,114.0,958.0,4.0,197.0,19.0
Peptide N-myristoyltransferase 1,568.0,385.0,110.0,152.0,117.0,644.0,486.0,993.0,139.0,936.0,468.0
Tyrosine-protein kinase SYK,621.0,12.0,268.0,581.0,911.0,556.0,497.0,18.0,911.0,353.0,886.0
MAP kinase p38 alpha,133.0,301.0,563.0,954.0,761.0,128.0,139.0,382.0,249.0,710.0,406.0
Carbonic anhydrase I,316.0,977.0,1000.0,186.0,70.0,519.0,173.0,888.0,116.0,287.0,23.0
Furin,726.0,46.0,69.0,207.0,875.0,386.0,834.0,305.0,821.0,226.0,854.0
Tryptase beta-1,56.0,823.0,107.0,901.0,19.0,971.0,792.0,956.0,822.0,950.0,716.0
Glycogen synthase kinase-3 beta,98.0,495.0,844.0,557.0,854.0,348.0,712.0,98.0,171.0,346.0,641.0
Dual specificity protein phosphatase 3,548.0,127.0,59.0,757.0,339.0,573.0,472.0,396.0,908.0,371.0,917.0
c-Jun N-terminal kinase 3,443.0,880.0,7.0,960.0,275.0,889.0,757.0,661.0,802.0,644.0,558.0
Histamine H3 receptor,564.0,840.0,975.0,49.0,12.0,918.0,347.0,695.0,688.0,924.0,599.0
Phosphodiesterase 2A,773.0,308.0,557.0,170.0,850.0,132.0,60.0,719.0,442.0,347.0,35.0
Adenosylhomocysteinase,703.0,943.0,674.0,469.0,147.0,797.0,661.0,366.0,470.0,907.0,307.0
Tyrosine-protein kinase SRC,731.0,813.0,786.0,198.0,596.0,715.0,572.0,95.0,782.0,267.0,533.0
Cathepsin K,189.0,48.0,971.0,618.0,37.0,192.0,817.0,960.0,183.0,550.0,454.0
Macrophage-stimulating protein receptor,643.0,113.0,15.0,961.0,998.0,56.0,421.0,255.0,329.0,184.0,805.0
Cystinyl aminopeptidase,986.0,188.0,30.0,61.0,982.0,243.0,758.0,608.0,157.0,52.0,659.0
Focal adhesion kinase 1,34.0,881.0,10.0,977.0,963.0,357.0,772.0,20.0,247.0,31.0,981.0
Mitogen-activated protein kinase kinase kinase 11,34.0,995.0,957.0,537.0,29.0,969.0,125.0,899.0,45.0,988.0,307.0
Histone deacetylase 7,582.0,69.0,768.0,166.0,245.0,784.0,285.0,539.0,972.0,373.0,491.0
Phosphodiesterase 11A,849.0,199.0,4.0,772.0,977.0,119.0,668.0,314.0,788.0,17.0,529.0
Cytochrome P450 11B2,752.0,422.0,520.0,418.0,941.0,113.0,832.0,274.0,93.0,132.0,461.0
Protein-glutamine gamma-glutamyltransferase,419.0,437.0,862.0,394.0,443.0,772.0,645.0,166.0,354.0,835.0,425.0
Phospholipase D2,974.0,42.0,492.0,28.0,831.0,130.0,423.0,337.0,903.0,83.0,114.0
Metabotropic glutamate receptor 4,43.0,297.0,729.0,802.0,41.0,515.0,463.0,988.0,119.0,789.0,671.0
C-C chemokine receptor type 5,646.0,877.0,16.0,861.0,665.0,493.0,883.0,372.0,224.0,822.0,830.0
Fibroblast growth factor receptor 3,345.0,847.0,200.0,690.0,990.0,339.0,334.0,39.0,536.0,115.0,293.0
Phosphodiesterase 4B,958.0,98.0,687.0,209.0,943.0,46.0,441.0,408.0,281.0,59.0,214.0
Ileal bile acid transporter,966.0,15.0,14.0,295.0,987.0,252.0,877.0,331.0,617.0,130.0,926.0
Integrin alpha-4,28.0,975.0,805.0,914.0,2.0,984.0,245.0,577.0,707.0,990.0,597.0
Sodium/hydrogen exchanger 1,491.0,204.0,997.0,369.0,785.0,151.0,411.0,298.0,93.0,310.0,235.0
Acyl coenzyme A:cholesterol acyltransferase 1,827.0,832.0,198.0,116.0,593.0,116.0,396.0,467.0,811.0,943.0,167.0
Estradiol 17-beta-dehydrogenase 2,18.0,984.0,951.0,489.0,9.0,990.0,74.0,735.0,685.0,850.0,566.0
Vascular endothelial growth factor receptor 2,769.0,124.0,871.0,325.0,534.0,146.0,409.0,708.0,300.0,478.0,207.0
Matrix metalloproteinase 13,355.0,90.0,12.0,889.0,917.0,497.0,947.0,34.0,975.0,305.0,968.0
Tyrosine-protein kinase ZAP-70,243.0,716.0,911.0,108.0,215.0,780.0,141.0,748.0,243.0,127.0,508.0
LXR-alpha,952.0,6.0,10.0,69.0,891.0,37.0,359.0,925.0,506.0,52.0,660.0
Protein-glutamine gamma-glutamyltransferase K,870.0,66.0,939.0,38.0,279.0,462.0,250.0,860.0,702.0,647.0,40.0
Nerve growth factor receptor Trk-A,9.0,693.0,673.0,1000.0,141.0,653.0,854.0,91.0,662.0,860.0,950.0
Coagulation factor XI,892.0,941.0,34.0,629.0,786.0,373.0,730.0,171.0,93.0,380.0,392.0
Casein kinase I delta,146.0,999.0,955.0,464.0,73.0,937.0,331.0,650.0,233.0,944.0,54.0
Matrix metalloproteinase 3,778.0,395.0,918.0,21.0,15.0,684.0,549.0,916.0,753.0,647.0,343.0
Tyrosine-protein kinase JAK1,354.0,832.0,498.0,817.0,301.0,815.0,659.0,362.0,254.0,777.0,596.0
Dipeptidyl peptidase IV,666.0,101.0,10.0,704.0,955.0,69.0,216.0,794.0,79.0,51.0,630.0
Serine/threonine-protein kinase mTOR,543.0,391.0,861.0,274.0,203.0,625.0,277.0,543.0,818.0,420.0,306.0
Glycogen synthase kinase-3 alpha,165.0,892.0,537.0,868.0,16.0,965.0,581.0,278.0,917.0,954.0,666.0
Renin,393.0,380.0,600.0,607.0,976.0,170.0,600.0,343.0,134.0,35.0,477.0
Sigma opioid receptor,780.0,49.0,609.0,401.0,852.0,225.0,719.0,219.0,708.0,840.0,613.0
Mitogen-activated protein kinase kinase kinase 9,762.0,409.0,604.0,288.0,782.0,361.0,871.0,86.0,871.0,375.0,831.0
Phosphodiesterase 4D,113.0,1000.0,809.0,359.0,58.0,900.0,151.0,993.0,26.0,810.0,369.0
Carbonic anhydrase III,620.0,156.0,77.0,953.0,851.0,664.0,793.0,320.0,871.0,145.0,885.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,858.0,24.0,59.0,181.0,892.0,237.0,611.0,844.0,663.0,82.0,343.0
Phosphodiesterase 3B,194.0,400.0,28.0,719.0,805.0,617.0,681.0,228.0,851.0,246.0,901.0
Arachidonate 15-lipoxygenase,325.0,740.0,744.0,571.0,413.0,194.0,405.0,74.0,237.0,841.0,452.0
Phosphodiesterase 4C,930.0,178.0,96.0,318.0,943.0,38.0,803.0,217.0,370.0,67.0,344.0
Telomerase reverse transcriptase,396.0,926.0,864.0,237.0,660.0,364.0,46.0,923.0,62.0,134.0,165.0
Protein kinase C gamma,306.0,265.0,172.0,874.0,479.0,805.0,358.0,876.0,318.0,696.0,822.0
Cathepsin S,650.0,394.0,771.0,247.0,269.0,939.0,581.0,777.0,759.0,148.0,787.0
Sphingosine 1-phosphate receptor Edg-5,846.0,712.0,805.0,275.0,124.0,302.0,386.0,488.0,592.0,904.0,50.0
Tyrosine-protein kinase ITK/TSK,14.0,995.0,970.0,988.0,25.0,953.0,339.0,100.0,866.0,983.0,306.0
Dual specificity mitogen-activated protein kinase kinase 2,69.0,690.0,997.0,373.0,5.0,764.0,237.0,998.0,93.0,979.0,127.0
Tyrosine-protein kinase JAK2,218.0,452.0,982.0,827.0,171.0,884.0,279.0,488.0,668.0,607.0,517.0
Rho-associated protein kinase 2,673.0,434.0,843.0,29.0,132.0,454.0,266.0,664.0,830.0,852.0,337.0
Cholecystokinin B receptor,855.0,249.0,672.0,345.0,33.0,414.0,399.0,663.0,890.0,762.0,283.0
Protein kinase C alpha,864.0,16.0,0.0,373.0,998.0,400.0,771.0,195.0,813.0,20.0,899.0
Protein kinase C delta,106.0,906.0,765.0,805.0,99.0,484.0,432.0,891.0,38.0,867.0,248.0
P2X purinoceptor 3,61.0,976.0,927.0,721.0,898.0,195.0,137.0,101.0,51.0,593.0,60.0
Multidrug resistance-associated protein 1,996.0,29.0,4.0,227.0,999.0,83.0,986.0,26.0,641.0,7.0,970.0
Receptor protein-tyrosine kinase erbB-4,823.0,325.0,24.0,199.0,862.0,467.0,650.0,698.0,469.0,381.0,833.0
Cyclin-dependent kinase 2,200.0,812.0,367.0,585.0,294.0,620.0,218.0,467.0,560.0,492.0,718.0
Phosphodiesterase 7A,0.0,993.0,948.0,953.0,0.0,984.0,326.0,988.0,156.0,994.0,898.0
Matriptase,297.0,98.0,80.0,921.0,917.0,126.0,553.0,19.0,429.0,110.0,662.0
Sphingosine kinase 2,997.0,604.0,166.0,286.0,1000.0,111.0,816.0,9.0,888.0,4.0,61.0
Serine/threonine-protein kinase PLK1,990.0,116.0,60.0,110.0,943.0,121.0,363.0,406.0,945.0,491.0,55.0
Carbonic anhydrase VI,486.0,551.0,560.0,219.0,447.0,493.0,688.0,314.0,357.0,571.0,856.0
Protein kinase C beta,10.0,668.0,1000.0,284.0,0.0,985.0,89.0,974.0,138.0,974.0,127.0
Cyclin-dependent kinase 7,841.0,110.0,615.0,294.0,969.0,23.0,327.0,205.0,488.0,332.0,188.0
Glycine transporter 2,371.0,164.0,12.0,965.0,909.0,714.0,774.0,70.0,862.0,147.0,846.0
Cyclin-dependent kinase 1,74.0,406.0,924.0,389.0,46.0,396.0,92.0,661.0,793.0,945.0,171.0
Excitatory amino acid transporter 1,540.0,530.0,55.0,853.0,868.0,286.0,748.0,54.0,761.0,370.0,705.0
Plasma retinol-binding protein,457.0,535.0,120.0,697.0,783.0,784.0,929.0,661.0,347.0,305.0,828.0
Poly [ADP-ribose] polymerase-1,517.0,786.0,872.0,750.0,167.0,215.0,624.0,272.0,699.0,847.0,153.0
Thymidine phosphorylase,403.0,213.0,111.0,618.0,140.0,853.0,491.0,998.0,407.0,969.0,979.0
Cyclin-dependent kinase 9,912.0,837.0,429.0,14.0,89.0,635.0,469.0,970.0,235.0,462.0,94.0
PI3-kinase p110-delta subunit,833.0,918.0,902.0,117.0,13.0,979.0,346.0,675.0,689.0,924.0,160.0
DNA-dependent protein kinase,890.0,4.0,303.0,38.0,991.0,5.0,628.0,25.0,724.0,59.0,657.0
PI3-kinase p110-beta subunit,564.0,41.0,353.0,602.0,763.0,190.0,300.0,469.0,221.0,44.0,209.0
Serotonin 7 (5-HT7) receptor,639.0,734.0,277.0,896.0,752.0,548.0,589.0,120.0,853.0,404.0,634.0
Bradykinin B2 receptor,427.0,972.0,552.0,345.0,616.0,457.0,553.0,412.0,120.0,356.0,385.0
Protein-tyrosine phosphatase 1C,289.0,388.0,119.0,238.0,50.0,980.0,544.0,999.0,174.0,935.0,963.0
Carboxylesterase 2,445.0,975.0,901.0,248.0,449.0,428.0,129.0,15.0,715.0,854.0,50.0
Estradiol 17-beta-dehydrogenase 1,944.0,386.0,79.0,181.0,828.0,326.0,927.0,865.0,352.0,135.0,720.0
Histone deacetylase 8,233.0,110.0,847.0,860.0,531.0,266.0,230.0,53.0,816.0,551.0,294.0
Prolyl endopeptidase,721.0,5.0,787.0,253.0,409.0,87.0,139.0,924.0,598.0,460.0,214.0
Matrix metalloproteinase 9,317.0,67.0,929.0,160.0,10.0,875.0,133.0,797.0,866.0,887.0,261.0
CD22,10.0,813.0,596.0,960.0,477.0,417.0,534.0,245.0,241.0,533.0,662.0
Metabotropic glutamate receptor 5,183.0,959.0,38.0,899.0,594.0,824.0,916.0,595.0,167.0,99.0,790.0
Sphingosine 1-phosphate receptor Edg-6,916.0,454.0,56.0,89.0,249.0,809.0,814.0,595.0,826.0,786.0,976.0
Rho-associated protein kinase 1,904.0,134.0,959.0,13.0,419.0,660.0,594.0,699.0,195.0,584.0,78.0
Tyrosine-protein kinase HCK,98.0,880.0,728.0,966.0,702.0,246.0,329.0,756.0,93.0,322.0,612.0
Carbonic anhydrase XII,10.0,983.0,978.0,976.0,4.0,805.0,198.0,54.0,751.0,864.0,410.0
Histone deacetylase 1,628.0,388.0,126.0,168.0,491.0,635.0,226.0,942.0,203.0,430.0,793.0
Lysophosphatidic acid receptor Edg-7,279.0,178.0,651.0,450.0,847.0,610.0,358.0,208.0,238.0,386.0,437.0
PI3-kinase p110-gamma subunit,255.0,448.0,929.0,203.0,57.0,262.0,195.0,875.0,404.0,925.0,76.0
PI4-kinase beta subunit,890.0,886.0,833.0,633.0,599.0,431.0,552.0,101.0,710.0,295.0,140.0
Cathepsin L2,945.0,77.0,104.0,193.0,868.0,196.0,718.0,735.0,811.0,105.0,886.0
Urokinase-type plasminogen activator,788.0,497.0,307.0,661.0,897.0,527.0,651.0,391.0,663.0,244.0,422.0
Testis-specific androgen-binding protein,56.0,984.0,782.0,702.0,64.0,798.0,511.0,468.0,133.0,808.0,534.0
Caspase-6,163.0,784.0,815.0,855.0,32.0,932.0,563.0,541.0,570.0,921.0,938.0
Cyclin-dependent kinase 4,541.0,174.0,18.0,654.0,736.0,430.0,792.0,297.0,714.0,688.0,954.0
Histone deacetylase 11,890.0,53.0,170.0,277.0,967.0,131.0,664.0,551.0,324.0,17.0,735.0
Sodium-dependent proline transporter,68.0,77.0,271.0,815.0,665.0,940.0,297.0,857.0,507.0,404.0,848.0
Matrix metalloproteinase-1,993.0,125.0,32.0,11.0,991.0,19.0,606.0,231.0,487.0,54.0,5.0
Matrix metalloproteinase-2,869.0,686.0,640.0,188.0,747.0,62.0,526.0,157.0,448.0,479.0,62.0
Protein-tyrosine phosphatase 1B,313.0,47.0,171.0,952.0,578.0,705.0,899.0,630.0,628.0,978.0,975.0
Acetyl-CoA carboxylase 1,362.0,806.0,833.0,848.0,455.0,624.0,596.0,81.0,685.0,735.0,164.0
Serotonin 6 (5-HT6) receptor,820.0,155.0,617.0,75.0,778.0,412.0,245.0,485.0,646.0,114.0,515.0
MAP kinase ERK1,71.0,960.0,994.0,699.0,10.0,651.0,182.0,349.0,550.0,977.0,90.0
Cytochrome P450 2C9,723.0,49.0,145.0,452.0,673.0,346.0,818.0,886.0,444.0,171.0,658.0
Probable G-protein coupled receptor 88,53.0,972.0,460.0,742.0,26.0,846.0,348.0,979.0,55.0,989.0,414.0
Cytochrome P450 3A4,154.0,957.0,922.0,491.0,99.0,926.0,379.0,336.0,272.0,765.0,892.0
Pregnane X receptor,503.0,81.0,700.0,811.0,786.0,69.0,698.0,442.0,580.0,259.0,322.0
Carboxypeptidase B2 isoform A,140.0,975.0,803.0,791.0,5.0,998.0,454.0,824.0,911.0,811.0,736.0
Serotonin 5a (5-HT5a) receptor,954.0,262.0,20.0,479.0,997.0,104.0,843.0,203.0,679.0,21.0,586.0
Estrogen-related receptor alpha,226.0,712.0,497.0,679.0,25.0,794.0,138.0,912.0,863.0,805.0,295.0
"Amine oxidase, copper containing",42.0,864.0,906.0,894.0,441.0,572.0,488.0,580.0,33.0,592.0,780.0
Protein kinase C zeta,1000.0,5.0,7.0,4.0,1000.0,58.0,721.0,85.0,694.0,108.0,583.0
Melanin-concentrating hormone receptor 1,786.0,91.0,362.0,158.0,938.0,48.0,522.0,271.0,563.0,45.0,238.0
Caspase-7,570.0,75.0,123.0,938.0,997.0,39.0,265.0,115.0,305.0,30.0,662.0
C-C chemokine receptor type 3,46.0,845.0,962.0,378.0,6.0,955.0,240.0,917.0,137.0,890.0,796.0
Phospholipase A2 group IIA,878.0,115.0,128.0,380.0,949.0,25.0,439.0,671.0,392.0,69.0,393.0
Plasminogen activator inhibitor-1,865.0,175.0,16.0,940.0,960.0,140.0,868.0,68.0,855.0,241.0,648.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,804.0,977.0,533.0,60.0,309.0,498.0,639.0,330.0,441.0,520.0,386.0
Proteasome Macropain subunit,4.0,999.0,796.0,995.0,539.0,904.0,281.0,66.0,45.0,548.0,799.0
Carbonic anhydrase XIV,998.0,449.0,253.0,31.0,303.0,447.0,582.0,850.0,820.0,841.0,29.0
LDL-associated phospholipase A2,42.0,986.0,993.0,899.0,115.0,920.0,450.0,4.0,842.0,749.0,270.0
Cytochrome P450 17A1,858.0,549.0,505.0,94.0,38.0,890.0,786.0,970.0,780.0,628.0,484.0
Histone deacetylase 4,968.0,0.0,1.0,577.0,999.0,9.0,679.0,20.0,987.0,200.0,453.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,769.0,533.0,335.0,47.0,668.0,171.0,797.0,819.0,125.0,236.0,222.0
Phosphodiesterase 9A,433.0,715.0,385.0,84.0,149.0,886.0,261.0,998.0,159.0,832.0,682.0
Tyrosine-protein kinase TYK2,103.0,661.0,931.0,734.0,3.0,866.0,138.0,955.0,811.0,805.0,447.0
Steryl-sulfatase,15.0,961.0,983.0,958.0,29.0,803.0,567.0,158.0,318.0,987.0,902.0
"Nitric-oxide synthase, brain",16.0,127.0,666.0,873.0,655.0,568.0,866.0,408.0,70.0,257.0,986.0
Cholesteryl ester transfer protein,775.0,333.0,11.0,664.0,892.0,378.0,652.0,312.0,806.0,356.0,695.0
Protein kinase C epsilon,897.0,400.0,71.0,752.0,694.0,310.0,525.0,630.0,326.0,680.0,393.0
Dual specificity mitogen-activated protein kinase kinase 1,908.0,70.0,959.0,12.0,505.0,211.0,365.0,738.0,188.0,152.0,134.0
Adenosine kinase,50.0,780.0,963.0,950.0,666.0,354.0,298.0,43.0,765.0,317.0,223.0
Hormone sensitive lipase,488.0,160.0,143.0,251.0,675.0,362.0,459.0,640.0,197.0,424.0,795.0
Carbonic anhydrase IX,134.0,637.0,655.0,859.0,667.0,428.0,745.0,828.0,89.0,475.0,698.0
Protein kinase C eta,952.0,130.0,222.0,58.0,516.0,592.0,560.0,482.0,504.0,308.0,131.0
Cytochrome P450 2C19,381.0,994.0,22.0,957.0,990.0,790.0,630.0,5.0,382.0,139.0,926.0
Quinone reductase 1),674.0,8.0,600.0,249.0,838.0,449.0,842.0,595.0,958.0,540.0,653.0
Casein kinase II alpha,194.0,848.0,813.0,760.0,41.0,580.0,343.0,881.0,714.0,816.0,474.0
Opioid growth factor receptor-like protein 1,301.0,567.0,872.0,337.0,221.0,240.0,102.0,564.0,674.0,634.0,54.0
Kininogen-1,943.0,146.0,33.0,359.0,832.0,286.0,607.0,62.0,956.0,835.0,821.0
Acetyl-coenzyme A transporter 1,37.0,640.0,262.0,994.0,730.0,643.0,690.0,860.0,80.0,23.0,759.0
Fibroblast growth factor receptor 1,378.0,952.0,991.0,357.0,0.0,928.0,110.0,976.0,415.0,957.0,136.0
PI4-kinase alpha subunit,954.0,592.0,688.0,27.0,238.0,535.0,551.0,397.0,501.0,974.0,153.0
Arachidonate 12-lipoxygenase,571.0,320.0,406.0,299.0,499.0,784.0,698.0,732.0,593.0,257.0,710.0
Autotaxin,280.0,866.0,295.0,695.0,883.0,202.0,393.0,107.0,331.0,435.0,592.0
ADAM17,339.0,552.0,104.0,829.0,970.0,209.0,552.0,30.0,686.0,73.0,844.0
Prostanoid EP3 receptor,561.0,103.0,941.0,250.0,594.0,190.0,445.0,495.0,104.0,160.0,705.0
Hepatocyte growth factor receptor,924.0,365.0,305.0,83.0,522.0,406.0,467.0,864.0,703.0,688.0,141.0
Carbonic anhydrase IV,420.0,977.0,478.0,752.0,98.0,878.0,691.0,657.0,425.0,601.0,401.0
11-beta-hydroxysteroid dehydrogenase 2,925.0,860.0,320.0,27.0,15.0,959.0,531.0,992.0,726.0,941.0,211.0
Histamine H4 receptor,407.0,14.0,988.0,204.0,797.0,38.0,212.0,503.0,81.0,499.0,332.0
Beta-glucosidase,287.0,693.0,489.0,135.0,48.0,886.0,615.0,664.0,702.0,955.0,579.0
Urotensin II receptor,841.0,552.0,626.0,267.0,822.0,148.0,724.0,37.0,851.0,211.0,328.0
Metabotropic glutamate receptor 1,438.0,348.0,115.0,803.0,161.0,965.0,790.0,663.0,961.0,717.0,776.0
Dual specificity phosphatase Cdc25A,8.0,968.0,657.0,967.0,19.0,992.0,298.0,769.0,468.0,915.0,721.0
Caspase-8,952.0,307.0,273.0,65.0,384.0,516.0,829.0,270.0,822.0,777.0,513.0
Interleukin-1 receptor-associated kinase 4,847.0,165.0,292.0,692.0,979.0,20.0,370.0,41.0,737.0,89.0,281.0
Histone acetyltransferase p300,1.0,944.0,989.0,885.0,24.0,720.0,151.0,936.0,17.0,275.0,728.0
Hydroxycarboxylic acid receptor 2,175.0,342.0,879.0,794.0,24.0,870.0,278.0,910.0,659.0,602.0,530.0
Serine/threonine-protein kinase PLK4,36.0,138.0,585.0,889.0,908.0,97.0,406.0,736.0,26.0,78.0,659.0
Melanocortin receptor 1,972.0,922.0,27.0,106.0,817.0,611.0,450.0,216.0,982.0,867.0,517.0
Calcitonin gene-related peptide type 1 receptor,793.0,198.0,43.0,895.0,991.0,51.0,693.0,501.0,283.0,27.0,597.0
T-cell protein-tyrosine phosphatase,995.0,48.0,827.0,53.0,887.0,5.0,507.0,29.0,564.0,187.0,213.0
Cytosolic phospholipase A2,284.0,187.0,673.0,205.0,5.0,982.0,88.0,921.0,808.0,859.0,463.0
Hexokinase type IV,319.0,898.0,986.0,44.0,49.0,753.0,349.0,916.0,110.0,873.0,11.0
Serine/threonine-protein kinase NEK2,76.0,980.0,507.0,668.0,578.0,878.0,308.0,526.0,303.0,954.0,281.0
LIM domain kinase 1,80.0,808.0,393.0,977.0,886.0,888.0,853.0,54.0,344.0,263.0,983.0
Cathepsin L,262.0,842.0,933.0,799.0,849.0,60.0,558.0,84.0,92.0,151.0,560.0
Protein kinase C mu,989.0,54.0,1.0,237.0,995.0,204.0,844.0,84.0,934.0,118.0,490.0
Protein-tyrosine phosphatase 2C,930.0,33.0,146.0,62.0,900.0,56.0,85.0,911.0,594.0,546.0,46.0
Matrix metalloproteinase 14,685.0,701.0,484.0,928.0,940.0,393.0,865.0,0.0,875.0,130.0,660.0
Heat shock protein HSP 90-alpha,273.0,112.0,411.0,895.0,147.0,137.0,372.0,850.0,158.0,453.0,607.0
Sodium/glucose cotransporter 2,154.0,804.0,756.0,303.0,161.0,852.0,460.0,721.0,323.0,835.0,314.0
Calpain 1,907.0,520.0,428.0,200.0,418.0,616.0,874.0,53.0,898.0,563.0,529.0
Sphingosine 1-phosphate receptor Edg-3,860.0,89.0,41.0,279.0,1000.0,95.0,753.0,9.0,521.0,26.0,871.0
Bone morphogenetic protein 1,205.0,277.0,826.0,511.0,91.0,591.0,641.0,863.0,253.0,424.0,391.0
Glutathione S-transferase Pi,54.0,911.0,960.0,322.0,3.0,568.0,56.0,860.0,278.0,910.0,73.0
Tyrosine-protein kinase Lyn,940.0,123.0,46.0,531.0,804.0,97.0,560.0,583.0,560.0,636.0,245.0
Ribosomal protein S6 kinase alpha 2,244.0,662.0,93.0,414.0,549.0,872.0,461.0,982.0,313.0,515.0,890.0
Carbonic anhydrase XIII,866.0,274.0,144.0,431.0,380.0,905.0,907.0,501.0,921.0,387.0,964.0
Complement C1s,904.0,653.0,436.0,596.0,291.0,515.0,693.0,778.0,650.0,349.0,364.0
Protein kinase C theta,24.0,958.0,1000.0,316.0,0.0,917.0,46.0,902.0,367.0,941.0,158.0
Heparanase,161.0,776.0,950.0,357.0,111.0,746.0,253.0,840.0,143.0,334.0,294.0
Methionine aminopeptidase 2,628.0,295.0,633.0,455.0,271.0,552.0,457.0,140.0,829.0,923.0,231.0
Serine/threonine-protein kinase Aurora-C,6.0,523.0,231.0,984.0,648.0,717.0,747.0,779.0,120.0,765.0,979.0
Quinone reductase 2,806.0,19.0,6.0,372.0,996.0,128.0,764.0,495.0,449.0,39.0,661.0
MAP kinase p38 beta,898.0,763.0,536.0,63.0,474.0,118.0,563.0,381.0,199.0,511.0,296.0
Carbonic anhydrase VB,724.0,240.0,801.0,661.0,692.0,242.0,151.0,51.0,765.0,192.0,437.0
GAR transformylase,446.0,826.0,116.0,942.0,305.0,788.0,889.0,372.0,894.0,807.0,901.0
Proteinase-activated receptor 1,776.0,262.0,675.0,145.0,446.0,468.0,364.0,450.0,535.0,783.0,14.0
"Fructose-1,6-bisphosphatase",407.0,330.0,902.0,496.0,184.0,180.0,61.0,880.0,360.0,319.0,73.0
Dipeptidyl peptidase II,746.0,844.0,146.0,159.0,859.0,574.0,332.0,789.0,436.0,127.0,445.0
