,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 4,485.0,205.0,966.0,535.0,239.0,537.0,165.0,39.0,282.0,984.0,913.0
Estrogen receptor beta,158.0,496.0,386.0,182.0,760.0,666.0,146.0,558.0,189.0,595.0,815.0
Glyoxalase I,416.0,909.0,312.0,20.0,57.0,941.0,641.0,997.0,542.0,393.0,207.0
"Myosin light chain kinase, smooth muscle",942.0,897.0,381.0,147.0,941.0,283.0,839.0,19.0,24.0,531.0,117.0
Serine/threonine-protein kinase AKT2,990.0,716.0,891.0,86.0,911.0,900.0,341.0,141.0,11.0,813.0,116.0
Interleukin-8 receptor B,434.0,26.0,149.0,190.0,964.0,354.0,410.0,239.0,853.0,868.0,38.0
Myeloperoxidase,153.0,684.0,926.0,544.0,468.0,37.0,539.0,20.0,762.0,942.0,711.0
Coagulation factor X,917.0,83.0,821.0,649.0,71.0,9.0,961.0,935.0,825.0,7.0,941.0
Deoxycytidine kinase,330.0,470.0,47.0,916.0,530.0,521.0,361.0,920.0,335.0,52.0,672.0
Muscarinic acetylcholine receptor M3,33.0,432.0,792.0,961.0,37.0,897.0,193.0,949.0,729.0,132.0,606.0
Beta-3 adrenergic receptor,152.0,817.0,91.0,992.0,811.0,582.0,536.0,672.0,740.0,73.0,776.0
Death-associated protein kinase 3,168.0,768.0,765.0,649.0,584.0,308.0,447.0,183.0,871.0,110.0,968.0
Methionine aminopeptidase 1,598.0,842.0,346.0,733.0,74.0,162.0,392.0,405.0,682.0,818.0,666.0
Leukocyte elastase,104.0,632.0,442.0,734.0,908.0,770.0,83.0,0.0,612.0,955.0,964.0
Beta amyloid A4 protein,13.0,5.0,109.0,967.0,174.0,965.0,384.0,971.0,599.0,209.0,866.0
Neurokinin 1 receptor,852.0,22.0,707.0,400.0,816.0,235.0,486.0,432.0,751.0,946.0,53.0
Neuronal acetylcholine receptor protein alpha-7 subunit,649.0,984.0,514.0,182.0,830.0,776.0,489.0,2.0,497.0,900.0,616.0
Adenosine A2a receptor,731.0,263.0,105.0,277.0,849.0,514.0,612.0,845.0,220.0,97.0,152.0
Endothelin receptor ET-A,814.0,339.0,824.0,22.0,891.0,354.0,964.0,869.0,96.0,4.0,466.0
Beta secretase 2,925.0,278.0,878.0,154.0,111.0,130.0,920.0,842.0,503.0,555.0,16.0
Serine/threonine-protein kinase Chk2,999.0,967.0,961.0,739.0,495.0,58.0,275.0,86.0,20.0,404.0,602.0
Cannabinoid CB2 receptor,499.0,942.0,365.0,312.0,403.0,832.0,160.0,345.0,448.0,948.0,496.0
3-phosphoinositide dependent protein kinase-1,34.0,637.0,380.0,436.0,543.0,955.0,429.0,20.0,959.0,839.0,808.0
Phospholipase D1,883.0,863.0,963.0,182.0,750.0,17.0,596.0,12.0,532.0,981.0,418.0
Phosphodiesterase 4A,393.0,135.0,452.0,841.0,499.0,42.0,745.0,548.0,995.0,829.0,218.0
Adenosine A2b receptor,506.0,389.0,39.0,973.0,26.0,691.0,578.0,1000.0,2.0,0.0,688.0
Carboxypeptidase B,284.0,733.0,457.0,512.0,931.0,957.0,340.0,29.0,613.0,823.0,643.0
Adenosine A3 receptor,532.0,954.0,345.0,366.0,949.0,109.0,464.0,0.0,769.0,861.0,517.0
Histone deacetylase 5,266.0,491.0,174.0,291.0,10.0,707.0,72.0,996.0,291.0,795.0,609.0
Liver glycogen phosphorylase,873.0,151.0,544.0,217.0,540.0,694.0,620.0,996.0,268.0,17.0,24.0
Tyrosine-protein kinase LCK,223.0,33.0,917.0,174.0,97.0,852.0,417.0,659.0,940.0,832.0,368.0
Cathepsin D,154.0,964.0,803.0,903.0,423.0,577.0,262.0,64.0,919.0,581.0,895.0
Melanocortin receptor 4,185.0,224.0,230.0,288.0,394.0,841.0,822.0,965.0,204.0,398.0,674.0
Peptide N-myristoyltransferase 1,103.0,222.0,356.0,895.0,52.0,19.0,582.0,426.0,980.0,577.0,897.0
Tyrosine-protein kinase SYK,970.0,313.0,112.0,375.0,960.0,374.0,621.0,238.0,80.0,482.0,14.0
MAP kinase p38 alpha,311.0,904.0,308.0,413.0,670.0,760.0,291.0,571.0,59.0,568.0,177.0
Carbonic anhydrase I,832.0,19.0,671.0,44.0,522.0,954.0,803.0,999.0,288.0,382.0,310.0
Furin,113.0,354.0,908.0,162.0,256.0,475.0,608.0,116.0,832.0,498.0,924.0
Tryptase beta-1,729.0,519.0,87.0,281.0,758.0,791.0,254.0,251.0,203.0,697.0,463.0
Glycogen synthase kinase-3 beta,262.0,117.0,474.0,972.0,81.0,288.0,665.0,990.0,388.0,128.0,736.0
Dual specificity protein phosphatase 3,844.0,107.0,516.0,887.0,695.0,950.0,75.0,26.0,230.0,987.0,297.0
c-Jun N-terminal kinase 3,18.0,244.0,324.0,633.0,957.0,686.0,270.0,7.0,999.0,908.0,514.0
Histamine H3 receptor,539.0,516.0,141.0,944.0,636.0,598.0,796.0,844.0,266.0,29.0,807.0
Phosphodiesterase 2A,657.0,899.0,810.0,323.0,211.0,106.0,439.0,776.0,666.0,193.0,804.0
Adenosylhomocysteinase,731.0,956.0,928.0,863.0,341.0,16.0,709.0,7.0,919.0,935.0,918.0
Tyrosine-protein kinase SRC,359.0,868.0,369.0,351.0,16.0,181.0,380.0,977.0,647.0,85.0,546.0
Cathepsin K,761.0,283.0,119.0,218.0,472.0,952.0,211.0,758.0,593.0,700.0,59.0
Macrophage-stimulating protein receptor,640.0,745.0,716.0,951.0,976.0,115.0,456.0,210.0,428.0,450.0,259.0
Cystinyl aminopeptidase,672.0,95.0,630.0,176.0,857.0,302.0,898.0,852.0,155.0,160.0,850.0
Focal adhesion kinase 1,985.0,866.0,880.0,450.0,634.0,371.0,510.0,1.0,329.0,685.0,403.0
Mitogen-activated protein kinase kinase kinase 11,827.0,652.0,888.0,159.0,493.0,520.0,293.0,69.0,617.0,973.0,647.0
Histone deacetylase 7,24.0,129.0,492.0,466.0,393.0,164.0,339.0,291.0,781.0,972.0,791.0
Phosphodiesterase 11A,479.0,168.0,679.0,825.0,486.0,160.0,864.0,719.0,206.0,43.0,672.0
Cytochrome P450 11B2,807.0,808.0,963.0,361.0,717.0,403.0,985.0,244.0,858.0,34.0,138.0
Protein-glutamine gamma-glutamyltransferase,189.0,609.0,21.0,896.0,820.0,733.0,289.0,714.0,869.0,803.0,257.0
Phospholipase D2,65.0,144.0,40.0,230.0,442.0,962.0,617.0,1000.0,19.0,8.0,168.0
Metabotropic glutamate receptor 4,444.0,837.0,361.0,44.0,108.0,941.0,122.0,346.0,365.0,937.0,659.0
C-C chemokine receptor type 5,899.0,899.0,538.0,58.0,420.0,820.0,514.0,9.0,252.0,996.0,348.0
Fibroblast growth factor receptor 3,565.0,7.0,242.0,609.0,382.0,792.0,162.0,810.0,187.0,956.0,584.0
Phosphodiesterase 4B,728.0,163.0,390.0,478.0,815.0,236.0,890.0,210.0,567.0,345.0,281.0
Ileal bile acid transporter,169.0,205.0,527.0,814.0,555.0,465.0,224.0,926.0,746.0,235.0,385.0
Integrin alpha-4,714.0,730.0,591.0,351.0,241.0,583.0,807.0,982.0,220.0,4.0,617.0
Sodium/hydrogen exchanger 1,478.0,708.0,942.0,478.0,125.0,107.0,685.0,90.0,192.0,840.0,790.0
Acyl coenzyme A:cholesterol acyltransferase 1,196.0,999.0,917.0,954.0,754.0,260.0,418.0,67.0,235.0,329.0,790.0
Estradiol 17-beta-dehydrogenase 2,607.0,157.0,396.0,119.0,570.0,330.0,362.0,905.0,982.0,76.0,79.0
Vascular endothelial growth factor receptor 2,848.0,955.0,931.0,45.0,901.0,288.0,445.0,6.0,109.0,288.0,364.0
Matrix metalloproteinase 13,977.0,781.0,382.0,89.0,42.0,43.0,808.0,999.0,46.0,64.0,479.0
Tyrosine-protein kinase ZAP-70,164.0,903.0,490.0,910.0,73.0,652.0,337.0,159.0,115.0,728.0,980.0
LXR-alpha,528.0,690.0,186.0,671.0,673.0,907.0,532.0,861.0,204.0,158.0,81.0
Protein-glutamine gamma-glutamyltransferase K,361.0,22.0,512.0,490.0,643.0,365.0,555.0,404.0,714.0,936.0,20.0
Nerve growth factor receptor Trk-A,834.0,670.0,588.0,69.0,939.0,579.0,472.0,95.0,574.0,982.0,164.0
Coagulation factor XI,334.0,32.0,120.0,979.0,160.0,126.0,267.0,362.0,986.0,399.0,869.0
Casein kinase I delta,37.0,557.0,529.0,277.0,401.0,855.0,156.0,701.0,573.0,674.0,572.0
Matrix metalloproteinase 3,684.0,510.0,33.0,980.0,581.0,406.0,206.0,511.0,804.0,968.0,584.0
Tyrosine-protein kinase JAK1,123.0,91.0,183.0,668.0,78.0,999.0,408.0,916.0,354.0,416.0,732.0
Dipeptidyl peptidase IV,612.0,833.0,959.0,52.0,820.0,673.0,483.0,52.0,195.0,864.0,292.0
Serine/threonine-protein kinase mTOR,373.0,747.0,487.0,784.0,957.0,91.0,736.0,204.0,982.0,56.0,330.0
Glycogen synthase kinase-3 alpha,450.0,272.0,348.0,523.0,196.0,410.0,861.0,943.0,204.0,6.0,990.0
Renin,160.0,29.0,209.0,478.0,866.0,510.0,946.0,729.0,740.0,250.0,315.0
Sigma opioid receptor,541.0,209.0,739.0,100.0,775.0,692.0,781.0,736.0,393.0,887.0,30.0
Mitogen-activated protein kinase kinase kinase 9,289.0,933.0,370.0,979.0,3.0,477.0,12.0,595.0,604.0,732.0,946.0
Phosphodiesterase 4D,103.0,994.0,357.0,971.0,649.0,300.0,118.0,218.0,689.0,137.0,446.0
Carbonic anhydrase III,956.0,24.0,481.0,19.0,764.0,419.0,615.0,944.0,409.0,836.0,22.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,929.0,816.0,942.0,595.0,688.0,71.0,680.0,24.0,99.0,305.0,576.0
Phosphodiesterase 3B,858.0,979.0,806.0,275.0,238.0,182.0,467.0,178.0,560.0,728.0,516.0
Arachidonate 15-lipoxygenase,442.0,575.0,669.0,608.0,53.0,813.0,201.0,524.0,908.0,313.0,835.0
Phosphodiesterase 4C,604.0,224.0,228.0,550.0,434.0,573.0,625.0,535.0,299.0,717.0,655.0
Telomerase reverse transcriptase,581.0,331.0,790.0,389.0,883.0,477.0,380.0,726.0,19.0,454.0,206.0
Protein kinase C gamma,684.0,639.0,293.0,237.0,951.0,858.0,753.0,20.0,329.0,849.0,618.0
Cathepsin S,982.0,505.0,729.0,81.0,646.0,186.0,70.0,29.0,234.0,995.0,26.0
Sphingosine 1-phosphate receptor Edg-5,83.0,33.0,811.0,996.0,268.0,394.0,197.0,109.0,973.0,636.0,977.0
Tyrosine-protein kinase ITK/TSK,396.0,138.0,6.0,56.0,584.0,780.0,350.0,802.0,75.0,639.0,39.0
Dual specificity mitogen-activated protein kinase kinase 2,326.0,867.0,671.0,738.0,771.0,584.0,786.0,26.0,488.0,137.0,945.0
Tyrosine-protein kinase JAK2,890.0,885.0,562.0,151.0,167.0,773.0,461.0,998.0,28.0,77.0,153.0
Rho-associated protein kinase 2,9.0,237.0,233.0,844.0,224.0,825.0,767.0,961.0,957.0,427.0,974.0
Cholecystokinin B receptor,150.0,758.0,576.0,693.0,214.0,750.0,895.0,971.0,596.0,58.0,811.0
Protein kinase C alpha,696.0,603.0,284.0,199.0,270.0,207.0,281.0,431.0,800.0,324.0,89.0
Protein kinase C delta,517.0,603.0,426.0,695.0,979.0,14.0,977.0,245.0,698.0,7.0,490.0
P2X purinoceptor 3,181.0,107.0,781.0,913.0,994.0,60.0,368.0,62.0,780.0,381.0,665.0
Multidrug resistance-associated protein 1,683.0,700.0,836.0,773.0,458.0,234.0,103.0,132.0,195.0,912.0,464.0
Receptor protein-tyrosine kinase erbB-4,664.0,40.0,460.0,391.0,228.0,665.0,887.0,879.0,856.0,703.0,784.0
Cyclin-dependent kinase 2,643.0,698.0,599.0,326.0,300.0,171.0,911.0,892.0,945.0,813.0,135.0
Phosphodiesterase 7A,181.0,341.0,212.0,583.0,371.0,929.0,105.0,350.0,241.0,363.0,867.0
Matriptase,279.0,421.0,112.0,984.0,710.0,466.0,163.0,135.0,752.0,716.0,764.0
Sphingosine kinase 2,751.0,129.0,666.0,300.0,705.0,912.0,580.0,1.0,959.0,940.0,445.0
Serine/threonine-protein kinase PLK1,601.0,778.0,954.0,353.0,88.0,662.0,57.0,741.0,504.0,419.0,332.0
Carbonic anhydrase VI,746.0,809.0,250.0,40.0,178.0,734.0,498.0,929.0,4.0,185.0,390.0
Protein kinase C beta,63.0,186.0,762.0,471.0,738.0,921.0,321.0,16.0,353.0,987.0,831.0
Cyclin-dependent kinase 7,963.0,695.0,509.0,153.0,206.0,466.0,548.0,918.0,169.0,602.0,180.0
Glycine transporter 2,683.0,934.0,590.0,523.0,299.0,60.0,923.0,977.0,892.0,4.0,885.0
Cyclin-dependent kinase 1,128.0,615.0,442.0,279.0,777.0,515.0,546.0,630.0,268.0,61.0,150.0
Excitatory amino acid transporter 1,37.0,821.0,459.0,640.0,822.0,615.0,638.0,284.0,734.0,501.0,541.0
Plasma retinol-binding protein,966.0,711.0,795.0,186.0,644.0,611.0,135.0,34.0,49.0,960.0,472.0
Poly [ADP-ribose] polymerase-1,716.0,14.0,428.0,429.0,144.0,940.0,828.0,952.0,636.0,796.0,464.0
Thymidine phosphorylase,413.0,380.0,591.0,889.0,612.0,43.0,721.0,246.0,970.0,720.0,464.0
Cyclin-dependent kinase 9,10.0,418.0,12.0,819.0,998.0,926.0,51.0,15.0,869.0,931.0,297.0
PI3-kinase p110-delta subunit,289.0,188.0,526.0,943.0,68.0,277.0,814.0,1000.0,851.0,3.0,890.0
DNA-dependent protein kinase,743.0,456.0,130.0,118.0,670.0,922.0,37.0,24.0,214.0,997.0,69.0
PI3-kinase p110-beta subunit,70.0,428.0,216.0,565.0,411.0,672.0,113.0,236.0,840.0,652.0,469.0
Serotonin 7 (5-HT7) receptor,135.0,239.0,154.0,949.0,70.0,401.0,938.0,1000.0,190.0,0.0,764.0
Bradykinin B2 receptor,700.0,921.0,1000.0,337.0,344.0,59.0,899.0,14.0,841.0,967.0,642.0
Protein-tyrosine phosphatase 1C,998.0,765.0,720.0,87.0,46.0,236.0,850.0,800.0,19.0,495.0,564.0
Carboxylesterase 2,266.0,355.0,110.0,310.0,876.0,773.0,13.0,272.0,322.0,872.0,162.0
Estradiol 17-beta-dehydrogenase 1,56.0,603.0,403.0,55.0,970.0,892.0,152.0,355.0,96.0,539.0,241.0
Histone deacetylase 8,898.0,406.0,215.0,712.0,246.0,129.0,828.0,525.0,833.0,424.0,710.0
Prolyl endopeptidase,181.0,813.0,252.0,990.0,486.0,102.0,798.0,994.0,766.0,2.0,527.0
Matrix metalloproteinase 9,219.0,81.0,74.0,338.0,463.0,793.0,599.0,960.0,906.0,283.0,218.0
CD22,7.0,499.0,348.0,819.0,251.0,790.0,401.0,760.0,829.0,529.0,730.0
Metabotropic glutamate receptor 5,786.0,938.0,903.0,967.0,948.0,23.0,901.0,1.0,570.0,463.0,977.0
Sphingosine 1-phosphate receptor Edg-6,843.0,800.0,227.0,206.0,85.0,562.0,834.0,859.0,234.0,635.0,553.0
Rho-associated protein kinase 1,948.0,106.0,981.0,105.0,673.0,539.0,67.0,17.0,246.0,985.0,77.0
Tyrosine-protein kinase HCK,646.0,227.0,321.0,83.0,963.0,670.0,750.0,340.0,297.0,377.0,275.0
Carbonic anhydrase XII,881.0,637.0,383.0,523.0,375.0,323.0,696.0,990.0,18.0,34.0,599.0
Histone deacetylase 1,166.0,719.0,144.0,18.0,380.0,663.0,442.0,956.0,569.0,840.0,56.0
Lysophosphatidic acid receptor Edg-7,753.0,510.0,996.0,901.0,12.0,457.0,810.0,302.0,698.0,171.0,946.0
PI3-kinase p110-gamma subunit,795.0,971.0,657.0,227.0,986.0,19.0,933.0,6.0,917.0,449.0,226.0
PI4-kinase beta subunit,932.0,70.0,803.0,199.0,392.0,414.0,300.0,52.0,682.0,862.0,267.0
Cathepsin L2,28.0,158.0,89.0,889.0,752.0,954.0,314.0,382.0,774.0,161.0,836.0
Urokinase-type plasminogen activator,958.0,403.0,854.0,320.0,573.0,132.0,44.0,95.0,161.0,943.0,29.0
Testis-specific androgen-binding protein,733.0,955.0,487.0,391.0,22.0,182.0,324.0,980.0,64.0,481.0,460.0
Caspase-6,723.0,895.0,655.0,514.0,790.0,622.0,290.0,125.0,103.0,906.0,711.0
Cyclin-dependent kinase 4,24.0,23.0,246.0,896.0,278.0,746.0,235.0,623.0,980.0,827.0,816.0
Histone deacetylase 11,840.0,475.0,394.0,99.0,844.0,678.0,888.0,803.0,252.0,235.0,116.0
Sodium-dependent proline transporter,436.0,115.0,10.0,134.0,52.0,936.0,909.0,1000.0,622.0,103.0,49.0
Matrix metalloproteinase-1,777.0,493.0,965.0,772.0,94.0,220.0,863.0,618.0,665.0,234.0,936.0
Matrix metalloproteinase-2,813.0,539.0,478.0,54.0,375.0,410.0,450.0,908.0,32.0,205.0,379.0
Protein-tyrosine phosphatase 1B,37.0,982.0,858.0,851.0,877.0,706.0,110.0,11.0,192.0,223.0,948.0
Acetyl-CoA carboxylase 1,134.0,824.0,688.0,679.0,926.0,489.0,405.0,3.0,931.0,694.0,622.0
Serotonin 6 (5-HT6) receptor,928.0,4.0,148.0,223.0,383.0,116.0,439.0,901.0,221.0,991.0,41.0
MAP kinase ERK1,178.0,976.0,537.0,716.0,546.0,901.0,735.0,519.0,224.0,39.0,815.0
Cytochrome P450 2C9,541.0,936.0,483.0,239.0,579.0,278.0,507.0,160.0,635.0,279.0,452.0
Probable G-protein coupled receptor 88,96.0,294.0,348.0,875.0,216.0,789.0,730.0,787.0,866.0,102.0,939.0
Cytochrome P450 3A4,451.0,680.0,632.0,940.0,130.0,344.0,194.0,619.0,101.0,160.0,856.0
Pregnane X receptor,42.0,816.0,467.0,950.0,545.0,319.0,414.0,261.0,937.0,588.0,659.0
Carboxypeptidase B2 isoform A,890.0,197.0,898.0,159.0,976.0,110.0,572.0,82.0,418.0,742.0,121.0
Serotonin 5a (5-HT5a) receptor,805.0,953.0,130.0,126.0,60.0,781.0,145.0,753.0,612.0,707.0,327.0
Estrogen-related receptor alpha,350.0,102.0,201.0,457.0,604.0,603.0,573.0,613.0,836.0,580.0,348.0
"Amine oxidase, copper containing",682.0,586.0,963.0,153.0,580.0,91.0,681.0,2.0,863.0,990.0,464.0
Protein kinase C zeta,395.0,725.0,970.0,584.0,641.0,75.0,643.0,490.0,469.0,47.0,936.0
Melanin-concentrating hormone receptor 1,877.0,76.0,155.0,745.0,636.0,924.0,772.0,800.0,8.0,52.0,616.0
Caspase-7,940.0,781.0,790.0,431.0,578.0,210.0,238.0,418.0,182.0,929.0,39.0
C-C chemokine receptor type 3,211.0,13.0,213.0,811.0,164.0,912.0,867.0,985.0,818.0,72.0,825.0
Phospholipase A2 group IIA,45.0,701.0,905.0,852.0,335.0,38.0,372.0,665.0,735.0,8.0,875.0
Plasminogen activator inhibitor-1,380.0,446.0,82.0,442.0,933.0,966.0,432.0,744.0,136.0,645.0,618.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,302.0,579.0,146.0,851.0,774.0,439.0,987.0,642.0,606.0,26.0,625.0
Proteasome Macropain subunit,532.0,216.0,894.0,10.0,197.0,543.0,113.0,56.0,109.0,990.0,229.0
Carbonic anhydrase XIV,680.0,474.0,227.0,52.0,87.0,805.0,265.0,989.0,689.0,236.0,460.0
LDL-associated phospholipase A2,357.0,439.0,424.0,828.0,373.0,459.0,457.0,969.0,160.0,73.0,788.0
Cytochrome P450 17A1,613.0,443.0,179.0,172.0,457.0,808.0,182.0,175.0,697.0,1000.0,46.0
Histone deacetylase 4,582.0,599.0,87.0,87.0,888.0,843.0,522.0,730.0,660.0,714.0,35.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,781.0,969.0,840.0,428.0,684.0,303.0,153.0,0.0,608.0,950.0,594.0
Phosphodiesterase 9A,317.0,508.0,930.0,978.0,144.0,200.0,432.0,379.0,543.0,134.0,949.0
Tyrosine-protein kinase TYK2,504.0,601.0,410.0,200.0,892.0,445.0,956.0,143.0,786.0,294.0,466.0
Steryl-sulfatase,294.0,282.0,890.0,989.0,891.0,254.0,861.0,40.0,949.0,251.0,774.0
"Nitric-oxide synthase, brain",651.0,715.0,645.0,814.0,639.0,45.0,457.0,575.0,535.0,259.0,175.0
Cholesteryl ester transfer protein,419.0,669.0,442.0,874.0,119.0,532.0,396.0,365.0,336.0,171.0,897.0
Protein kinase C epsilon,573.0,466.0,508.0,659.0,687.0,554.0,196.0,114.0,347.0,687.0,686.0
Dual specificity mitogen-activated protein kinase kinase 1,958.0,659.0,419.0,31.0,73.0,747.0,807.0,999.0,41.0,318.0,222.0
Adenosine kinase,14.0,225.0,41.0,950.0,907.0,919.0,421.0,935.0,688.0,71.0,417.0
Hormone sensitive lipase,72.0,9.0,300.0,451.0,341.0,953.0,95.0,14.0,908.0,998.0,858.0
Carbonic anhydrase IX,934.0,763.0,469.0,241.0,521.0,94.0,411.0,746.0,304.0,587.0,91.0
Protein kinase C eta,219.0,897.0,775.0,559.0,432.0,81.0,621.0,609.0,825.0,32.0,917.0
Cytochrome P450 2C19,406.0,766.0,775.0,412.0,44.0,979.0,229.0,37.0,448.0,878.0,736.0
Quinone reductase 1),752.0,345.0,502.0,375.0,469.0,692.0,174.0,491.0,103.0,850.0,187.0
Casein kinase II alpha,949.0,401.0,639.0,243.0,600.0,473.0,905.0,312.0,815.0,785.0,142.0
Opioid growth factor receptor-like protein 1,257.0,230.0,484.0,479.0,995.0,94.0,236.0,65.0,587.0,826.0,268.0
Kininogen-1,173.0,232.0,183.0,519.0,439.0,817.0,797.0,957.0,116.0,54.0,584.0
Acetyl-coenzyme A transporter 1,681.0,429.0,100.0,320.0,475.0,458.0,262.0,889.0,952.0,570.0,52.0
Fibroblast growth factor receptor 1,230.0,342.0,644.0,790.0,243.0,687.0,427.0,823.0,18.0,468.0,896.0
PI4-kinase alpha subunit,96.0,291.0,244.0,935.0,579.0,281.0,967.0,904.0,934.0,10.0,814.0
Arachidonate 12-lipoxygenase,1000.0,978.0,599.0,35.0,747.0,574.0,546.0,179.0,28.0,773.0,87.0
Autotaxin,85.0,97.0,478.0,212.0,338.0,680.0,283.0,522.0,722.0,614.0,474.0
ADAM17,517.0,904.0,586.0,877.0,79.0,436.0,28.0,154.0,135.0,871.0,820.0
Prostanoid EP3 receptor,241.0,136.0,62.0,150.0,833.0,888.0,552.0,326.0,488.0,953.0,241.0
Hepatocyte growth factor receptor,915.0,145.0,943.0,366.0,284.0,195.0,692.0,79.0,790.0,513.0,230.0
Carbonic anhydrase IV,149.0,765.0,433.0,989.0,404.0,551.0,878.0,941.0,949.0,3.0,819.0
11-beta-hydroxysteroid dehydrogenase 2,152.0,367.0,944.0,927.0,494.0,53.0,870.0,895.0,574.0,30.0,936.0
Histamine H4 receptor,954.0,738.0,889.0,44.0,248.0,256.0,359.0,224.0,35.0,867.0,504.0
Beta-glucosidase,698.0,135.0,722.0,165.0,871.0,90.0,741.0,811.0,54.0,678.0,615.0
Urotensin II receptor,432.0,987.0,45.0,293.0,373.0,522.0,234.0,187.0,703.0,401.0,326.0
Metabotropic glutamate receptor 1,330.0,886.0,715.0,941.0,570.0,644.0,202.0,78.0,777.0,597.0,899.0
Dual specificity phosphatase Cdc25A,169.0,427.0,394.0,658.0,74.0,623.0,636.0,997.0,367.0,19.0,89.0
Caspase-8,187.0,727.0,427.0,806.0,526.0,598.0,692.0,629.0,964.0,178.0,787.0
Interleukin-1 receptor-associated kinase 4,212.0,165.0,726.0,25.0,212.0,920.0,371.0,773.0,90.0,909.0,735.0
Histone acetyltransferase p300,752.0,915.0,224.0,891.0,911.0,309.0,296.0,1.0,719.0,646.0,759.0
Hydroxycarboxylic acid receptor 2,399.0,53.0,152.0,307.0,769.0,681.0,347.0,275.0,314.0,806.0,355.0
Serine/threonine-protein kinase PLK4,616.0,792.0,766.0,941.0,630.0,68.0,404.0,420.0,461.0,297.0,568.0
Melanocortin receptor 1,803.0,428.0,478.0,25.0,544.0,943.0,641.0,282.0,360.0,750.0,61.0
Calcitonin gene-related peptide type 1 receptor,997.0,729.0,746.0,282.0,832.0,198.0,882.0,53.0,621.0,968.0,56.0
T-cell protein-tyrosine phosphatase,894.0,414.0,535.0,98.0,968.0,360.0,849.0,68.0,127.0,527.0,827.0
Cytosolic phospholipase A2,9.0,112.0,23.0,446.0,27.0,991.0,65.0,1000.0,436.0,234.0,348.0
Hexokinase type IV,37.0,763.0,672.0,965.0,228.0,488.0,176.0,911.0,751.0,83.0,826.0
Serine/threonine-protein kinase NEK2,305.0,744.0,176.0,788.0,395.0,353.0,129.0,573.0,483.0,253.0,683.0
LIM domain kinase 1,8.0,259.0,673.0,233.0,719.0,860.0,365.0,20.0,438.0,962.0,877.0
Cathepsin L,863.0,112.0,102.0,133.0,979.0,333.0,849.0,10.0,888.0,998.0,331.0
Protein kinase C mu,830.0,938.0,854.0,883.0,38.0,299.0,730.0,917.0,75.0,302.0,706.0
Protein-tyrosine phosphatase 2C,688.0,383.0,961.0,777.0,726.0,130.0,227.0,1.0,1000.0,998.0,42.0
Matrix metalloproteinase 14,634.0,535.0,681.0,167.0,119.0,886.0,859.0,844.0,508.0,8.0,675.0
Heat shock protein HSP 90-alpha,587.0,995.0,769.0,888.0,499.0,83.0,454.0,167.0,693.0,250.0,653.0
Sodium/glucose cotransporter 2,299.0,768.0,527.0,309.0,431.0,455.0,681.0,994.0,286.0,7.0,677.0
Calpain 1,70.0,115.0,838.0,982.0,197.0,457.0,344.0,631.0,866.0,47.0,975.0
Sphingosine 1-phosphate receptor Edg-3,540.0,182.0,239.0,19.0,517.0,920.0,831.0,987.0,702.0,417.0,103.0
Bone morphogenetic protein 1,859.0,68.0,76.0,101.0,464.0,536.0,613.0,983.0,555.0,107.0,37.0
Glutathione S-transferase Pi,12.0,723.0,609.0,960.0,881.0,402.0,208.0,14.0,777.0,973.0,447.0
Tyrosine-protein kinase Lyn,203.0,216.0,609.0,645.0,273.0,68.0,664.0,969.0,168.0,81.0,379.0
Ribosomal protein S6 kinase alpha 2,995.0,184.0,293.0,22.0,293.0,384.0,400.0,186.0,182.0,912.0,8.0
Carbonic anhydrase XIII,962.0,959.0,389.0,448.0,217.0,132.0,115.0,340.0,98.0,814.0,503.0
Complement C1s,887.0,369.0,924.0,200.0,217.0,499.0,202.0,18.0,194.0,989.0,752.0
Protein kinase C theta,382.0,310.0,32.0,263.0,818.0,924.0,598.0,963.0,45.0,625.0,123.0
Heparanase,882.0,965.0,792.0,554.0,994.0,52.0,891.0,19.0,395.0,117.0,872.0
Methionine aminopeptidase 2,562.0,628.0,976.0,506.0,43.0,697.0,949.0,871.0,949.0,16.0,946.0
Serine/threonine-protein kinase Aurora-C,77.0,135.0,246.0,767.0,587.0,390.0,193.0,477.0,877.0,916.0,66.0
Quinone reductase 2,929.0,993.0,981.0,11.0,298.0,844.0,71.0,33.0,50.0,994.0,265.0
MAP kinase p38 beta,187.0,248.0,673.0,253.0,666.0,946.0,394.0,556.0,19.0,271.0,898.0
Carbonic anhydrase VB,113.0,63.0,73.0,881.0,667.0,967.0,193.0,429.0,925.0,957.0,554.0
GAR transformylase,112.0,756.0,448.0,832.0,228.0,192.0,487.0,606.0,792.0,28.0,961.0
Proteinase-activated receptor 1,609.0,537.0,43.0,945.0,667.0,91.0,963.0,954.0,786.0,3.0,396.0
"Fructose-1,6-bisphosphatase",932.0,798.0,564.0,454.0,383.0,92.0,692.0,444.0,718.0,309.0,384.0
Dipeptidyl peptidase II,193.0,933.0,606.0,972.0,384.0,286.0,421.0,132.0,728.0,413.0,690.0
