,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 1,1.0,873.0,896.0,999.0,2.0,916.0,541.0,986.0,45.0,4.0,772.0
C-C chemokine receptor type 4,489.0,254.0,9.0,737.0,984.0,492.0,930.0,101.0,78.0,269.0,792.0
Estrogen receptor beta,133.0,350.0,134.0,686.0,897.0,807.0,810.0,488.0,44.0,534.0,406.0
Glyoxalase I,492.0,680.0,525.0,55.0,937.0,643.0,776.0,286.0,694.0,530.0,637.0
"Myosin light chain kinase, smooth muscle",1000.0,983.0,949.0,0.0,781.0,61.0,27.0,12.0,56.0,931.0,716.0
Serine/threonine-protein kinase AKT2,25.0,942.0,986.0,984.0,0.0,674.0,140.0,983.0,996.0,175.0,76.0
Interleukin-8 receptor B,938.0,848.0,506.0,29.0,550.0,396.0,569.0,15.0,819.0,142.0,738.0
Myeloperoxidase,971.0,5.0,610.0,768.0,27.0,195.0,439.0,994.0,244.0,969.0,514.0
Coagulation factor X,828.0,806.0,529.0,394.0,859.0,258.0,151.0,367.0,46.0,441.0,875.0
Deoxycytidine kinase,556.0,184.0,12.0,600.0,997.0,425.0,682.0,478.0,254.0,947.0,685.0
Muscarinic acetylcholine receptor M3,21.0,97.0,602.0,859.0,380.0,767.0,559.0,262.0,530.0,289.0,77.0
Beta-3 adrenergic receptor,536.0,947.0,712.0,998.0,9.0,361.0,499.0,877.0,143.0,173.0,890.0
Death-associated protein kinase 3,15.0,745.0,144.0,986.0,67.0,290.0,420.0,824.0,980.0,91.0,532.0
Methionine aminopeptidase 1,527.0,227.0,252.0,57.0,951.0,567.0,803.0,321.0,496.0,955.0,183.0
Leukocyte elastase,997.0,737.0,407.0,4.0,970.0,90.0,114.0,9.0,855.0,924.0,194.0
Beta amyloid A4 protein,29.0,160.0,434.0,479.0,321.0,333.0,511.0,807.0,556.0,782.0,212.0
Neurokinin 1 receptor,909.0,199.0,977.0,582.0,381.0,719.0,328.0,420.0,41.0,807.0,812.0
Neuronal acetylcholine receptor protein alpha-7 subunit,59.0,578.0,308.0,223.0,94.0,868.0,640.0,844.0,924.0,49.0,535.0
Adenosine A2a receptor,802.0,190.0,134.0,739.0,992.0,855.0,900.0,473.0,59.0,316.0,928.0
Endothelin receptor ET-A,3.0,109.0,149.0,462.0,977.0,899.0,978.0,98.0,677.0,148.0,501.0
Beta secretase 2,383.0,19.0,87.0,416.0,993.0,875.0,612.0,174.0,59.0,911.0,655.0
Serine/threonine-protein kinase Chk2,656.0,951.0,931.0,55.0,19.0,563.0,167.0,601.0,427.0,397.0,363.0
Cannabinoid CB2 receptor,999.0,521.0,684.0,576.0,952.0,333.0,453.0,38.0,249.0,944.0,614.0
3-phosphoinositide dependent protein kinase-1,646.0,537.0,901.0,947.0,31.0,485.0,419.0,887.0,519.0,116.0,813.0
Phospholipase D1,155.0,965.0,175.0,190.0,3.0,40.0,379.0,682.0,634.0,232.0,58.0
Phosphodiesterase 4A,2.0,54.0,406.0,952.0,300.0,513.0,520.0,988.0,888.0,538.0,376.0
Adenosine A2b receptor,935.0,929.0,448.0,549.0,454.0,277.0,83.0,481.0,281.0,205.0,846.0
Carboxypeptidase B,1.0,600.0,699.0,966.0,408.0,889.0,956.0,311.0,712.0,206.0,133.0
Adenosine A3 receptor,872.0,344.0,650.0,30.0,605.0,739.0,541.0,368.0,709.0,842.0,510.0
Histone deacetylase 5,4.0,607.0,225.0,827.0,352.0,208.0,807.0,946.0,447.0,263.0,470.0
Liver glycogen phosphorylase,371.0,785.0,212.0,991.0,849.0,503.0,400.0,188.0,943.0,640.0,444.0
Tyrosine-protein kinase LCK,948.0,194.0,986.0,231.0,95.0,337.0,209.0,874.0,658.0,767.0,447.0
Cathepsin D,1000.0,811.0,848.0,5.0,42.0,572.0,70.0,124.0,170.0,143.0,530.0
Melanocortin receptor 4,45.0,567.0,152.0,110.0,662.0,859.0,779.0,488.0,820.0,453.0,179.0
Peptide N-myristoyltransferase 1,36.0,64.0,261.0,996.0,893.0,346.0,648.0,520.0,810.0,890.0,635.0
Tyrosine-protein kinase SYK,152.0,589.0,839.0,785.0,620.0,522.0,331.0,500.0,373.0,240.0,770.0
MAP kinase p38 alpha,160.0,50.0,191.0,771.0,553.0,602.0,605.0,854.0,57.0,337.0,789.0
Carbonic anhydrase I,998.0,734.0,727.0,24.0,616.0,280.0,357.0,171.0,18.0,584.0,556.0
Furin,995.0,354.0,404.0,2.0,987.0,909.0,537.0,12.0,752.0,734.0,523.0
Tryptase beta-1,1.0,658.0,169.0,991.0,67.0,236.0,926.0,965.0,726.0,213.0,38.0
Glycogen synthase kinase-3 beta,983.0,779.0,539.0,232.0,986.0,225.0,303.0,85.0,135.0,952.0,844.0
Dual specificity protein phosphatase 3,975.0,450.0,605.0,27.0,415.0,142.0,356.0,122.0,973.0,766.0,265.0
c-Jun N-terminal kinase 3,977.0,980.0,978.0,393.0,37.0,481.0,141.0,448.0,95.0,251.0,406.0
Histamine H3 receptor,4.0,62.0,217.0,844.0,76.0,736.0,575.0,981.0,509.0,241.0,803.0
Phosphodiesterase 2A,61.0,883.0,446.0,816.0,52.0,160.0,761.0,559.0,686.0,85.0,303.0
Adenosylhomocysteinase,862.0,972.0,586.0,814.0,890.0,253.0,71.0,42.0,708.0,832.0,501.0
Tyrosine-protein kinase SRC,3.0,129.0,21.0,1000.0,985.0,715.0,753.0,847.0,169.0,723.0,944.0
Cathepsin K,185.0,18.0,10.0,63.0,783.0,267.0,624.0,907.0,650.0,263.0,418.0
Macrophage-stimulating protein receptor,490.0,226.0,878.0,102.0,161.0,865.0,185.0,49.0,994.0,610.0,135.0
Cystinyl aminopeptidase,907.0,310.0,964.0,112.0,38.0,764.0,633.0,779.0,118.0,205.0,177.0
Focal adhesion kinase 1,954.0,267.0,705.0,330.0,134.0,149.0,307.0,465.0,670.0,750.0,237.0
Mitogen-activated protein kinase kinase kinase 11,996.0,994.0,926.0,53.0,825.0,956.0,489.0,144.0,5.0,423.0,938.0
Histone deacetylase 7,1.0,894.0,255.0,939.0,843.0,455.0,865.0,347.0,227.0,74.0,586.0
Phosphodiesterase 11A,308.0,996.0,964.0,936.0,1.0,76.0,3.0,952.0,974.0,827.0,288.0
Cytochrome P450 11B2,467.0,112.0,74.0,1.0,1000.0,477.0,903.0,15.0,676.0,656.0,286.0
Protein-glutamine gamma-glutamyltransferase,964.0,417.0,246.0,406.0,919.0,876.0,666.0,750.0,114.0,422.0,824.0
Phospholipase D2,0.0,19.0,770.0,998.0,7.0,445.0,802.0,939.0,998.0,250.0,217.0
Metabotropic glutamate receptor 4,896.0,404.0,20.0,459.0,948.0,224.0,524.0,34.0,884.0,972.0,857.0
C-C chemokine receptor type 5,908.0,338.0,652.0,146.0,207.0,680.0,603.0,542.0,70.0,389.0,102.0
Fibroblast growth factor receptor 3,104.0,203.0,831.0,998.0,90.0,420.0,522.0,983.0,27.0,300.0,872.0
Phosphodiesterase 4B,656.0,533.0,441.0,12.0,789.0,522.0,413.0,577.0,714.0,427.0,738.0
Ileal bile acid transporter,841.0,788.0,5.0,407.0,963.0,5.0,528.0,212.0,822.0,979.0,283.0
Integrin alpha-4,127.0,397.0,992.0,614.0,34.0,935.0,357.0,896.0,371.0,70.0,154.0
Sodium/hydrogen exchanger 1,817.0,848.0,751.0,306.0,126.0,786.0,78.0,112.0,760.0,228.0,227.0
Acyl coenzyme A:cholesterol acyltransferase 1,998.0,585.0,881.0,66.0,640.0,568.0,145.0,510.0,12.0,509.0,317.0
Estradiol 17-beta-dehydrogenase 2,23.0,391.0,67.0,256.0,983.0,566.0,970.0,680.0,854.0,978.0,604.0
Vascular endothelial growth factor receptor 2,185.0,628.0,717.0,892.0,447.0,333.0,647.0,806.0,130.0,641.0,659.0
Matrix metalloproteinase 13,759.0,531.0,773.0,617.0,704.0,748.0,690.0,157.0,235.0,525.0,229.0
Tyrosine-protein kinase ZAP-70,481.0,267.0,324.0,14.0,225.0,834.0,423.0,605.0,650.0,149.0,771.0
LXR-alpha,550.0,709.0,764.0,769.0,265.0,32.0,162.0,652.0,899.0,345.0,227.0
Protein-glutamine gamma-glutamyltransferase K,21.0,49.0,7.0,998.0,923.0,813.0,985.0,502.0,571.0,144.0,910.0
Nerve growth factor receptor Trk-A,772.0,884.0,213.0,458.0,953.0,338.0,192.0,9.0,528.0,965.0,188.0
Coagulation factor XI,42.0,252.0,14.0,997.0,535.0,234.0,524.0,895.0,357.0,607.0,675.0
Casein kinase I delta,37.0,656.0,300.0,919.0,20.0,714.0,279.0,669.0,915.0,63.0,836.0
Matrix metalloproteinase 3,997.0,798.0,955.0,0.0,850.0,931.0,572.0,139.0,31.0,535.0,360.0
Tyrosine-protein kinase JAK1,793.0,129.0,287.0,16.0,610.0,233.0,883.0,747.0,731.0,250.0,344.0
Dipeptidyl peptidase IV,1000.0,355.0,984.0,0.0,367.0,524.0,55.0,161.0,38.0,971.0,60.0
Serine/threonine-protein kinase mTOR,0.0,447.0,198.0,999.0,95.0,698.0,750.0,978.0,283.0,7.0,912.0
Glycogen synthase kinase-3 alpha,9.0,378.0,638.0,933.0,233.0,756.0,952.0,647.0,937.0,112.0,558.0
Renin,701.0,184.0,188.0,959.0,899.0,291.0,322.0,169.0,877.0,981.0,371.0
Sigma opioid receptor,619.0,154.0,505.0,778.0,825.0,814.0,844.0,711.0,90.0,417.0,609.0
Mitogen-activated protein kinase kinase kinase 9,267.0,573.0,259.0,832.0,523.0,209.0,439.0,795.0,311.0,359.0,823.0
Phosphodiesterase 4D,71.0,176.0,549.0,933.0,21.0,103.0,446.0,997.0,585.0,693.0,154.0
Carbonic anhydrase III,505.0,678.0,463.0,0.0,469.0,765.0,558.0,56.0,870.0,95.0,627.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,998.0,953.0,995.0,26.0,70.0,928.0,93.0,423.0,174.0,639.0,180.0
Phosphodiesterase 3B,999.0,870.0,934.0,35.0,0.0,43.0,72.0,194.0,957.0,442.0,410.0
Arachidonate 15-lipoxygenase,971.0,972.0,797.0,859.0,379.0,12.0,1.0,46.0,374.0,850.0,979.0
Phosphodiesterase 4C,284.0,422.0,45.0,363.0,994.0,517.0,966.0,206.0,24.0,221.0,628.0
Telomerase reverse transcriptase,13.0,2.0,607.0,648.0,944.0,995.0,814.0,879.0,734.0,852.0,474.0
Protein kinase C gamma,195.0,930.0,900.0,801.0,26.0,271.0,495.0,767.0,842.0,617.0,67.0
Cathepsin S,846.0,815.0,260.0,1.0,838.0,796.0,817.0,261.0,55.0,152.0,708.0
Sphingosine 1-phosphate receptor Edg-5,145.0,99.0,883.0,999.0,1.0,839.0,255.0,994.0,318.0,132.0,605.0
Tyrosine-protein kinase ITK/TSK,873.0,252.0,43.0,120.0,915.0,84.0,802.0,123.0,213.0,120.0,367.0
Dual specificity mitogen-activated protein kinase kinase 2,0.0,401.0,301.0,995.0,605.0,782.0,664.0,562.0,559.0,152.0,524.0
Tyrosine-protein kinase JAK2,692.0,625.0,326.0,9.0,999.0,633.0,690.0,5.0,585.0,912.0,446.0
Rho-associated protein kinase 2,933.0,418.0,737.0,228.0,974.0,637.0,618.0,94.0,774.0,928.0,287.0
Cholecystokinin B receptor,170.0,34.0,62.0,808.0,937.0,597.0,669.0,330.0,816.0,796.0,878.0
Protein kinase C alpha,991.0,745.0,581.0,82.0,12.0,295.0,174.0,679.0,737.0,389.0,766.0
Protein kinase C delta,908.0,337.0,659.0,128.0,927.0,534.0,218.0,148.0,15.0,689.0,654.0
P2X purinoceptor 3,2.0,582.0,828.0,954.0,3.0,741.0,866.0,995.0,963.0,722.0,149.0
Multidrug resistance-associated protein 1,5.0,876.0,896.0,975.0,0.0,433.0,166.0,966.0,832.0,79.0,350.0
Receptor protein-tyrosine kinase erbB-4,693.0,884.0,285.0,927.0,866.0,133.0,532.0,152.0,516.0,173.0,750.0
Cyclin-dependent kinase 2,976.0,249.0,115.0,10.0,1000.0,421.0,458.0,7.0,425.0,987.0,448.0
Phosphodiesterase 7A,404.0,228.0,495.0,152.0,433.0,204.0,131.0,504.0,903.0,941.0,139.0
Matriptase,995.0,916.0,926.0,79.0,30.0,509.0,108.0,696.0,314.0,203.0,184.0
Sphingosine kinase 2,539.0,143.0,404.0,863.0,869.0,592.0,701.0,563.0,22.0,330.0,758.0
Serine/threonine-protein kinase PLK1,0.0,893.0,28.0,998.0,214.0,227.0,588.0,934.0,486.0,427.0,918.0
Carbonic anhydrase VI,916.0,513.0,931.0,0.0,996.0,822.0,945.0,54.0,859.0,993.0,139.0
Protein kinase C beta,31.0,6.0,5.0,743.0,938.0,925.0,965.0,389.0,335.0,65.0,647.0
Cyclin-dependent kinase 7,998.0,449.0,945.0,330.0,906.0,926.0,278.0,30.0,248.0,622.0,330.0
Glycine transporter 2,996.0,955.0,206.0,607.0,70.0,1.0,61.0,677.0,406.0,641.0,802.0
Cyclin-dependent kinase 1,331.0,755.0,651.0,537.0,615.0,473.0,630.0,759.0,133.0,68.0,784.0
Excitatory amino acid transporter 1,87.0,954.0,986.0,907.0,5.0,781.0,380.0,708.0,988.0,41.0,438.0
Plasma retinol-binding protein,541.0,411.0,954.0,98.0,328.0,589.0,185.0,90.0,819.0,840.0,152.0
Poly [ADP-ribose] polymerase-1,53.0,40.0,239.0,725.0,366.0,838.0,684.0,925.0,486.0,301.0,315.0
Thymidine phosphorylase,999.0,435.0,758.0,250.0,311.0,168.0,86.0,301.0,15.0,861.0,793.0
Cyclin-dependent kinase 9,489.0,985.0,135.0,765.0,531.0,47.0,531.0,368.0,849.0,572.0,579.0
PI3-kinase p110-delta subunit,35.0,142.0,23.0,921.0,924.0,480.0,852.0,226.0,719.0,346.0,575.0
DNA-dependent protein kinase,559.0,947.0,715.0,141.0,874.0,750.0,857.0,468.0,143.0,454.0,639.0
PI3-kinase p110-beta subunit,0.0,786.0,355.0,950.0,760.0,526.0,682.0,175.0,940.0,544.0,39.0
Serotonin 7 (5-HT7) receptor,565.0,163.0,149.0,874.0,874.0,749.0,198.0,646.0,92.0,814.0,937.0
Bradykinin B2 receptor,15.0,17.0,108.0,736.0,13.0,355.0,582.0,995.0,984.0,535.0,367.0
Protein-tyrosine phosphatase 1C,952.0,773.0,978.0,876.0,1.0,677.0,68.0,868.0,290.0,100.0,440.0
Carboxylesterase 2,705.0,657.0,438.0,61.0,878.0,134.0,740.0,98.0,276.0,672.0,334.0
Estradiol 17-beta-dehydrogenase 1,636.0,117.0,263.0,762.0,974.0,795.0,982.0,473.0,97.0,415.0,528.0
Histone deacetylase 8,507.0,395.0,589.0,983.0,948.0,881.0,607.0,272.0,93.0,449.0,691.0
Prolyl endopeptidase,514.0,182.0,391.0,253.0,170.0,54.0,93.0,366.0,963.0,811.0,487.0
Matrix metalloproteinase 9,55.0,850.0,19.0,135.0,982.0,944.0,774.0,40.0,657.0,231.0,646.0
CD22,273.0,823.0,946.0,627.0,2.0,79.0,40.0,880.0,988.0,662.0,571.0
Metabotropic glutamate receptor 5,875.0,972.0,983.0,982.0,25.0,264.0,87.0,566.0,869.0,836.0,72.0
Sphingosine 1-phosphate receptor Edg-6,406.0,560.0,79.0,148.0,786.0,590.0,977.0,887.0,13.0,174.0,429.0
Rho-associated protein kinase 1,996.0,234.0,858.0,45.0,759.0,620.0,192.0,290.0,240.0,982.0,733.0
Tyrosine-protein kinase HCK,1000.0,71.0,179.0,6.0,996.0,293.0,675.0,15.0,3.0,673.0,887.0
Carbonic anhydrase XII,695.0,118.0,858.0,3.0,856.0,856.0,557.0,63.0,848.0,236.0,127.0
Histone deacetylase 1,267.0,898.0,521.0,821.0,35.0,354.0,367.0,857.0,133.0,123.0,472.0
Lysophosphatidic acid receptor Edg-7,620.0,815.0,983.0,847.0,0.0,619.0,237.0,967.0,940.0,337.0,463.0
PI3-kinase p110-gamma subunit,20.0,148.0,178.0,777.0,177.0,616.0,648.0,968.0,259.0,211.0,662.0
PI4-kinase beta subunit,976.0,900.0,920.0,26.0,189.0,595.0,160.0,664.0,68.0,311.0,416.0
Cathepsin L2,731.0,90.0,493.0,204.0,799.0,400.0,219.0,312.0,951.0,779.0,575.0
Urokinase-type plasminogen activator,987.0,349.0,843.0,612.0,0.0,42.0,14.0,837.0,694.0,771.0,295.0
Testis-specific androgen-binding protein,568.0,745.0,372.0,428.0,625.0,313.0,616.0,142.0,931.0,703.0,263.0
Caspase-6,104.0,491.0,32.0,283.0,1000.0,808.0,993.0,71.0,655.0,333.0,909.0
Cyclin-dependent kinase 4,1.0,848.0,358.0,1000.0,286.0,155.0,724.0,968.0,467.0,253.0,246.0
Histone deacetylase 11,85.0,850.0,851.0,96.0,185.0,700.0,230.0,264.0,956.0,317.0,376.0
Sodium-dependent proline transporter,311.0,35.0,725.0,823.0,10.0,648.0,565.0,988.0,3.0,172.0,979.0
Matrix metalloproteinase-1,477.0,420.0,263.0,761.0,438.0,430.0,332.0,668.0,839.0,538.0,190.0
Matrix metalloproteinase-2,116.0,381.0,209.0,149.0,963.0,865.0,909.0,16.0,527.0,205.0,600.0
Protein-tyrosine phosphatase 1B,271.0,986.0,899.0,958.0,29.0,288.0,40.0,713.0,855.0,662.0,309.0
Acetyl-CoA carboxylase 1,989.0,981.0,882.0,9.0,653.0,546.0,192.0,92.0,800.0,929.0,154.0
Serotonin 6 (5-HT6) receptor,71.0,424.0,86.0,983.0,142.0,131.0,539.0,971.0,165.0,36.0,795.0
MAP kinase ERK1,83.0,22.0,43.0,962.0,962.0,232.0,902.0,888.0,168.0,908.0,455.0
Cytochrome P450 2C9,993.0,596.0,802.0,535.0,96.0,797.0,68.0,243.0,110.0,263.0,972.0
Probable G-protein coupled receptor 88,400.0,278.0,249.0,467.0,979.0,395.0,908.0,176.0,256.0,478.0,66.0
Cytochrome P450 3A4,247.0,29.0,99.0,396.0,866.0,458.0,850.0,633.0,822.0,747.0,779.0
Pregnane X receptor,492.0,576.0,771.0,55.0,155.0,394.0,118.0,267.0,961.0,902.0,438.0
Carboxypeptidase B2 isoform A,867.0,858.0,653.0,0.0,989.0,829.0,507.0,7.0,647.0,925.0,602.0
Serotonin 5a (5-HT5a) receptor,436.0,50.0,547.0,214.0,911.0,966.0,732.0,11.0,621.0,205.0,217.0
Estrogen-related receptor alpha,0.0,783.0,51.0,1000.0,21.0,317.0,377.0,992.0,968.0,358.0,630.0
"Amine oxidase, copper containing",1000.0,635.0,990.0,2.0,188.0,297.0,279.0,847.0,452.0,931.0,282.0
Protein kinase C zeta,1000.0,903.0,932.0,222.0,4.0,408.0,73.0,495.0,447.0,63.0,805.0
Melanin-concentrating hormone receptor 1,992.0,70.0,140.0,8.0,961.0,46.0,787.0,4.0,802.0,903.0,179.0
Caspase-7,977.0,830.0,680.0,47.0,497.0,732.0,280.0,243.0,254.0,715.0,834.0
C-C chemokine receptor type 3,478.0,600.0,215.0,997.0,619.0,86.0,454.0,924.0,24.0,430.0,931.0
Phospholipase A2 group IIA,411.0,573.0,935.0,229.0,692.0,912.0,577.0,438.0,438.0,147.0,137.0
Plasminogen activator inhibitor-1,230.0,322.0,741.0,30.0,526.0,924.0,476.0,670.0,423.0,557.0,232.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,78.0,442.0,351.0,993.0,293.0,249.0,550.0,491.0,63.0,423.0,299.0
Proteasome Macropain subunit,496.0,529.0,467.0,78.0,622.0,684.0,830.0,809.0,496.0,93.0,629.0
Carbonic anhydrase XIV,161.0,734.0,144.0,991.0,42.0,258.0,389.0,595.0,752.0,783.0,775.0
LDL-associated phospholipase A2,992.0,68.0,959.0,184.0,704.0,548.0,414.0,110.0,911.0,982.0,518.0
Cytochrome P450 17A1,187.0,608.0,35.0,44.0,954.0,343.0,308.0,153.0,949.0,584.0,679.0
Histone deacetylase 4,650.0,455.0,806.0,608.0,116.0,802.0,320.0,914.0,9.0,589.0,311.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,22.0,809.0,198.0,607.0,814.0,792.0,972.0,153.0,285.0,1.0,778.0
Phosphodiesterase 9A,11.0,519.0,356.0,382.0,374.0,688.0,801.0,897.0,429.0,29.0,419.0
Tyrosine-protein kinase TYK2,595.0,411.0,696.0,285.0,425.0,697.0,357.0,487.0,836.0,977.0,198.0
Steryl-sulfatase,1000.0,682.0,869.0,109.0,987.0,343.0,159.0,311.0,59.0,916.0,432.0
"Nitric-oxide synthase, brain",4.0,54.0,224.0,1000.0,24.0,306.0,480.0,993.0,963.0,368.0,326.0
Cholesteryl ester transfer protein,796.0,858.0,785.0,333.0,25.0,232.0,403.0,664.0,871.0,115.0,43.0
Protein kinase C epsilon,993.0,234.0,544.0,581.0,860.0,560.0,390.0,343.0,2.0,500.0,682.0
Dual specificity mitogen-activated protein kinase kinase 1,309.0,3.0,47.0,26.0,889.0,841.0,983.0,375.0,12.0,25.0,959.0
Adenosine kinase,6.0,286.0,26.0,993.0,569.0,11.0,347.0,766.0,758.0,932.0,788.0
Hormone sensitive lipase,900.0,954.0,944.0,8.0,998.0,776.0,674.0,8.0,880.0,648.0,269.0
Carbonic anhydrase IX,907.0,886.0,995.0,186.0,0.0,652.0,92.0,894.0,855.0,470.0,559.0
Protein kinase C eta,810.0,948.0,252.0,115.0,863.0,277.0,253.0,40.0,845.0,482.0,448.0
Cytochrome P450 2C19,754.0,84.0,685.0,915.0,8.0,618.0,263.0,998.0,95.0,528.0,191.0
Quinone reductase 1),1.0,834.0,343.0,966.0,1.0,163.0,465.0,935.0,914.0,68.0,349.0
Casein kinase II alpha,921.0,630.0,439.0,11.0,942.0,575.0,859.0,39.0,915.0,764.0,92.0
Opioid growth factor receptor-like protein 1,901.0,442.0,320.0,564.0,799.0,880.0,274.0,211.0,266.0,699.0,880.0
Kininogen-1,18.0,151.0,276.0,889.0,918.0,346.0,814.0,443.0,209.0,363.0,342.0
Acetyl-coenzyme A transporter 1,802.0,564.0,631.0,821.0,115.0,688.0,79.0,831.0,82.0,614.0,889.0
Fibroblast growth factor receptor 1,1.0,76.0,208.0,999.0,80.0,394.0,805.0,964.0,999.0,174.0,655.0
PI4-kinase alpha subunit,964.0,953.0,295.0,274.0,996.0,74.0,499.0,62.0,312.0,536.0,573.0
Arachidonate 12-lipoxygenase,903.0,985.0,833.0,477.0,0.0,192.0,495.0,930.0,591.0,317.0,303.0
Autotaxin,143.0,95.0,263.0,196.0,976.0,913.0,603.0,362.0,641.0,904.0,415.0
ADAM17,996.0,126.0,426.0,1.0,774.0,698.0,509.0,91.0,25.0,383.0,698.0
Prostanoid EP3 receptor,61.0,46.0,624.0,61.0,994.0,872.0,959.0,350.0,69.0,363.0,81.0
Hepatocyte growth factor receptor,1000.0,213.0,756.0,927.0,173.0,30.0,12.0,147.0,619.0,976.0,950.0
Carbonic anhydrase IV,22.0,69.0,352.0,1000.0,640.0,943.0,716.0,814.0,677.0,482.0,742.0
11-beta-hydroxysteroid dehydrogenase 2,0.0,435.0,222.0,964.0,512.0,957.0,912.0,965.0,826.0,59.0,139.0
Histamine H4 receptor,921.0,797.0,654.0,5.0,42.0,10.0,395.0,530.0,986.0,969.0,127.0
Beta-glucosidase,228.0,675.0,403.0,810.0,893.0,858.0,720.0,417.0,1.0,36.0,872.0
Urotensin II receptor,900.0,951.0,443.0,495.0,577.0,614.0,407.0,472.0,58.0,73.0,215.0
Metabotropic glutamate receptor 1,1.0,720.0,374.0,986.0,58.0,393.0,192.0,771.0,1000.0,691.0,311.0
Dual specificity phosphatase Cdc25A,876.0,181.0,292.0,834.0,709.0,315.0,740.0,495.0,459.0,389.0,833.0
Caspase-8,357.0,972.0,746.0,49.0,140.0,229.0,135.0,260.0,855.0,832.0,730.0
Interleukin-1 receptor-associated kinase 4,937.0,785.0,703.0,24.0,843.0,328.0,696.0,46.0,424.0,556.0,323.0
Histone acetyltransferase p300,1000.0,570.0,930.0,1.0,779.0,975.0,53.0,8.0,532.0,876.0,422.0
Hydroxycarboxylic acid receptor 2,378.0,112.0,85.0,571.0,858.0,154.0,671.0,647.0,38.0,585.0,912.0
Serine/threonine-protein kinase PLK4,192.0,158.0,404.0,467.0,104.0,294.0,537.0,966.0,896.0,867.0,147.0
Melanocortin receptor 1,969.0,198.0,437.0,201.0,939.0,394.0,894.0,157.0,492.0,244.0,345.0
Calcitonin gene-related peptide type 1 receptor,986.0,906.0,909.0,384.0,18.0,443.0,107.0,753.0,196.0,49.0,901.0
T-cell protein-tyrosine phosphatase,197.0,646.0,580.0,577.0,497.0,333.0,346.0,508.0,314.0,444.0,208.0
Cytosolic phospholipase A2,484.0,42.0,98.0,903.0,867.0,260.0,771.0,968.0,156.0,974.0,664.0
Hexokinase type IV,561.0,366.0,899.0,394.0,243.0,743.0,837.0,912.0,201.0,247.0,225.0
Serine/threonine-protein kinase NEK2,26.0,985.0,784.0,733.0,181.0,642.0,93.0,477.0,993.0,225.0,133.0
LIM domain kinase 1,24.0,327.0,267.0,722.0,98.0,781.0,394.0,215.0,911.0,220.0,403.0
Cathepsin L,984.0,705.0,850.0,680.0,156.0,240.0,321.0,715.0,205.0,538.0,635.0
Protein kinase C mu,2.0,57.0,147.0,998.0,767.0,966.0,750.0,686.0,187.0,858.0,673.0
Protein-tyrosine phosphatase 2C,947.0,533.0,154.0,55.0,970.0,318.0,893.0,167.0,85.0,744.0,579.0
Matrix metalloproteinase 14,840.0,506.0,512.0,426.0,529.0,410.0,477.0,298.0,172.0,389.0,176.0
Heat shock protein HSP 90-alpha,961.0,788.0,639.0,16.0,818.0,415.0,365.0,52.0,898.0,943.0,553.0
Sodium/glucose cotransporter 2,15.0,229.0,454.0,567.0,722.0,476.0,330.0,549.0,821.0,146.0,771.0
Calpain 1,100.0,715.0,573.0,645.0,450.0,889.0,579.0,676.0,354.0,391.0,337.0
Sphingosine 1-phosphate receptor Edg-3,947.0,819.0,169.0,713.0,215.0,51.0,170.0,685.0,91.0,436.0,658.0
Bone morphogenetic protein 1,9.0,549.0,897.0,616.0,166.0,825.0,743.0,434.0,922.0,83.0,57.0
Glutathione S-transferase Pi,997.0,58.0,512.0,1.0,981.0,342.0,874.0,20.0,962.0,994.0,399.0
Tyrosine-protein kinase Lyn,58.0,126.0,45.0,848.0,993.0,938.0,976.0,168.0,216.0,427.0,868.0
Ribosomal protein S6 kinase alpha 2,582.0,618.0,801.0,888.0,72.0,409.0,148.0,583.0,51.0,288.0,650.0
Carbonic anhydrase XIII,152.0,934.0,679.0,781.0,310.0,751.0,584.0,502.0,724.0,478.0,610.0
Complement C1s,435.0,867.0,224.0,972.0,4.0,70.0,71.0,925.0,994.0,737.0,721.0
Protein kinase C theta,145.0,467.0,334.0,960.0,985.0,760.0,750.0,475.0,81.0,254.0,510.0
Heparanase,157.0,906.0,226.0,95.0,926.0,154.0,188.0,289.0,888.0,730.0,296.0
Methionine aminopeptidase 2,477.0,55.0,566.0,42.0,924.0,730.0,791.0,50.0,280.0,830.0,100.0
Serine/threonine-protein kinase Aurora-C,961.0,319.0,205.0,122.0,466.0,218.0,579.0,762.0,584.0,454.0,676.0
Quinone reductase 2,460.0,356.0,276.0,67.0,73.0,566.0,779.0,337.0,780.0,21.0,532.0
MAP kinase p38 beta,629.0,602.0,970.0,182.0,330.0,261.0,459.0,793.0,172.0,671.0,72.0
Carbonic anhydrase VB,994.0,161.0,643.0,742.0,736.0,826.0,511.0,277.0,20.0,265.0,886.0
GAR transformylase,396.0,1000.0,869.0,988.0,77.0,34.0,2.0,439.0,816.0,989.0,762.0
Proteinase-activated receptor 1,75.0,504.0,356.0,938.0,46.0,766.0,773.0,976.0,947.0,85.0,762.0
"Fructose-1,6-bisphosphatase",120.0,496.0,756.0,686.0,290.0,152.0,558.0,527.0,925.0,342.0,242.0
