,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 1,936.0,119.0,289.0,466.0,49.0,347.0,889.0,459.0,806.0,893.0,889.0
C-C chemokine receptor type 4,607.0,290.0,760.0,753.0,603.0,184.0,555.0,423.0,7.0,690.0,228.0
Estrogen receptor beta,520.0,702.0,481.0,320.0,725.0,829.0,198.0,308.0,714.0,844.0,634.0
Glyoxalase I,27.0,719.0,319.0,208.0,565.0,876.0,133.0,891.0,998.0,368.0,672.0
"Myosin light chain kinase, smooth muscle",999.0,137.0,195.0,4.0,356.0,163.0,430.0,872.0,520.0,89.0,438.0
Serine/threonine-protein kinase AKT2,663.0,172.0,737.0,862.0,699.0,107.0,809.0,385.0,1.0,989.0,699.0
Interleukin-8 receptor B,322.0,962.0,733.0,895.0,998.0,4.0,68.0,177.0,40.0,302.0,117.0
Myeloperoxidase,53.0,461.0,443.0,955.0,970.0,2.0,617.0,301.0,20.0,456.0,287.0
Coagulation factor X,390.0,167.0,9.0,19.0,467.0,945.0,986.0,844.0,992.0,891.0,781.0
Deoxycytidine kinase,854.0,520.0,901.0,583.0,229.0,914.0,630.0,160.0,333.0,51.0,53.0
Muscarinic acetylcholine receptor M3,70.0,898.0,443.0,824.0,501.0,583.0,122.0,675.0,757.0,53.0,61.0
Beta-3 adrenergic receptor,24.0,913.0,822.0,779.0,991.0,911.0,311.0,199.0,298.0,993.0,742.0
Death-associated protein kinase 3,667.0,328.0,139.0,758.0,3.0,3.0,673.0,950.0,316.0,150.0,256.0
Methionine aminopeptidase 1,938.0,340.0,889.0,611.0,440.0,21.0,381.0,90.0,493.0,12.0,30.0
Leukocyte elastase,1000.0,36.0,250.0,64.0,0.0,992.0,751.0,979.0,996.0,205.0,852.0
Beta amyloid A4 protein,51.0,618.0,195.0,829.0,928.0,258.0,613.0,70.0,490.0,969.0,889.0
Neurokinin 1 receptor,969.0,870.0,915.0,786.0,907.0,144.0,274.0,36.0,9.0,880.0,979.0
Neuronal acetylcholine receptor protein alpha-7 subunit,45.0,333.0,934.0,479.0,889.0,960.0,280.0,361.0,150.0,819.0,610.0
Adenosine A2a receptor,21.0,954.0,5.0,856.0,475.0,187.0,169.0,909.0,676.0,645.0,457.0
Endothelin receptor ET-A,926.0,578.0,369.0,22.0,2.0,972.0,136.0,980.0,991.0,133.0,857.0
Beta secretase 2,630.0,214.0,938.0,129.0,955.0,918.0,494.0,132.0,648.0,169.0,166.0
Serine/threonine-protein kinase Chk2,402.0,290.0,39.0,721.0,90.0,661.0,886.0,913.0,618.0,802.0,838.0
Cannabinoid CB2 receptor,97.0,702.0,273.0,1000.0,267.0,13.0,857.0,106.0,510.0,61.0,89.0
3-phosphoinositide dependent protein kinase-1,823.0,524.0,683.0,409.0,995.0,19.0,187.0,14.0,38.0,985.0,825.0
Phospholipase D1,890.0,159.0,760.0,45.0,922.0,549.0,910.0,13.0,412.0,256.0,118.0
Phosphodiesterase 4A,747.0,105.0,62.0,114.0,710.0,238.0,659.0,994.0,692.0,418.0,432.0
Adenosine A2b receptor,944.0,750.0,994.0,659.0,52.0,301.0,73.0,160.0,276.0,114.0,388.0
Carboxypeptidase B,162.0,764.0,538.0,917.0,261.0,566.0,629.0,698.0,675.0,347.0,315.0
Adenosine A3 receptor,53.0,352.0,568.0,323.0,137.0,790.0,328.0,928.0,272.0,294.0,309.0
Histone deacetylase 5,18.0,841.0,49.0,668.0,845.0,563.0,356.0,548.0,917.0,778.0,731.0
Liver glycogen phosphorylase,135.0,661.0,52.0,706.0,52.0,917.0,960.0,861.0,962.0,483.0,539.0
Tyrosine-protein kinase LCK,689.0,223.0,883.0,46.0,169.0,938.0,323.0,644.0,839.0,85.0,298.0
Cathepsin D,963.0,193.0,264.0,12.0,65.0,617.0,169.0,960.0,360.0,596.0,971.0
Melanocortin receptor 4,760.0,392.0,854.0,797.0,999.0,6.0,526.0,24.0,8.0,951.0,58.0
Peptide N-myristoyltransferase 1,930.0,824.0,442.0,253.0,701.0,828.0,711.0,90.0,743.0,261.0,882.0
Tyrosine-protein kinase SYK,204.0,640.0,592.0,729.0,694.0,633.0,806.0,570.0,175.0,732.0,646.0
MAP kinase p38 alpha,364.0,938.0,807.0,829.0,914.0,191.0,177.0,172.0,233.0,585.0,486.0
Carbonic anhydrase I,534.0,125.0,734.0,873.0,437.0,3.0,680.0,624.0,176.0,382.0,140.0
Furin,198.0,167.0,441.0,613.0,39.0,986.0,842.0,880.0,801.0,218.0,542.0
Tryptase beta-1,498.0,113.0,29.0,105.0,21.0,970.0,655.0,911.0,997.0,103.0,714.0
Glycogen synthase kinase-3 beta,743.0,700.0,981.0,243.0,922.0,584.0,393.0,27.0,24.0,779.0,241.0
Dual specificity protein phosphatase 3,236.0,478.0,209.0,624.0,812.0,234.0,757.0,587.0,608.0,685.0,551.0
c-Jun N-terminal kinase 3,514.0,324.0,806.0,715.0,713.0,285.0,167.0,148.0,613.0,731.0,786.0
Histamine H3 receptor,310.0,613.0,278.0,812.0,104.0,332.0,294.0,940.0,702.0,184.0,402.0
Phosphodiesterase 2A,780.0,864.0,713.0,754.0,274.0,41.0,334.0,694.0,35.0,477.0,163.0
Adenosylhomocysteinase,19.0,737.0,573.0,570.0,997.0,968.0,725.0,24.0,667.0,995.0,728.0
Tyrosine-protein kinase SRC,901.0,213.0,739.0,127.0,959.0,793.0,728.0,0.0,691.0,948.0,749.0
Cathepsin K,403.0,232.0,807.0,775.0,65.0,980.0,583.0,613.0,283.0,182.0,27.0
Macrophage-stimulating protein receptor,395.0,390.0,46.0,260.0,1.0,112.0,73.0,999.0,121.0,111.0,916.0
Cystinyl aminopeptidase,787.0,620.0,162.0,7.0,762.0,617.0,744.0,821.0,988.0,472.0,528.0
Focal adhesion kinase 1,65.0,125.0,698.0,363.0,177.0,979.0,814.0,678.0,882.0,674.0,799.0
Mitogen-activated protein kinase kinase kinase 11,995.0,497.0,438.0,271.0,959.0,37.0,335.0,70.0,226.0,688.0,623.0
Histone deacetylase 7,376.0,735.0,380.0,932.0,943.0,203.0,143.0,62.0,20.0,817.0,714.0
Phosphodiesterase 11A,157.0,435.0,335.0,636.0,112.0,604.0,890.0,820.0,983.0,333.0,293.0
Cytochrome P450 11B2,687.0,659.0,284.0,223.0,258.0,792.0,579.0,663.0,801.0,843.0,925.0
Protein-glutamine gamma-glutamyltransferase,979.0,216.0,930.0,36.0,722.0,160.0,344.0,759.0,372.0,71.0,378.0
Phospholipase D2,2.0,937.0,734.0,989.0,1000.0,172.0,818.0,2.0,23.0,692.0,17.0
Metabotropic glutamate receptor 4,456.0,168.0,872.0,137.0,973.0,38.0,325.0,150.0,74.0,649.0,95.0
C-C chemokine receptor type 5,877.0,65.0,301.0,116.0,24.0,946.0,785.0,838.0,909.0,894.0,971.0
Fibroblast growth factor receptor 3,862.0,254.0,92.0,497.0,6.0,293.0,596.0,982.0,719.0,160.0,934.0
Phosphodiesterase 4B,342.0,849.0,403.0,909.0,176.0,144.0,192.0,943.0,315.0,52.0,115.0
Ileal bile acid transporter,100.0,319.0,811.0,159.0,645.0,991.0,638.0,903.0,963.0,297.0,340.0
Integrin alpha-4,484.0,948.0,824.0,809.0,982.0,105.0,68.0,8.0,30.0,724.0,173.0
Sodium/hydrogen exchanger 1,45.0,708.0,605.0,961.0,983.0,237.0,430.0,65.0,12.0,835.0,434.0
Acyl coenzyme A:cholesterol acyltransferase 1,927.0,238.0,284.0,28.0,177.0,964.0,483.0,709.0,927.0,545.0,581.0
Estradiol 17-beta-dehydrogenase 2,404.0,699.0,386.0,719.0,8.0,980.0,562.0,788.0,692.0,857.0,994.0
Vascular endothelial growth factor receptor 2,866.0,222.0,221.0,70.0,5.0,450.0,563.0,834.0,888.0,54.0,749.0
Matrix metalloproteinase 13,0.0,727.0,356.0,483.0,476.0,999.0,138.0,934.0,1000.0,20.0,62.0
Tyrosine-protein kinase ZAP-70,880.0,755.0,549.0,164.0,872.0,112.0,599.0,63.0,674.0,603.0,284.0
LXR-alpha,833.0,534.0,893.0,849.0,410.0,807.0,481.0,111.0,49.0,963.0,287.0
Protein-glutamine gamma-glutamyltransferase K,619.0,790.0,37.0,924.0,7.0,145.0,693.0,995.0,338.0,309.0,962.0
Nerve growth factor receptor Trk-A,730.0,46.0,932.0,383.0,940.0,645.0,895.0,0.0,119.0,365.0,115.0
Coagulation factor XI,981.0,216.0,740.0,89.0,74.0,334.0,221.0,396.0,900.0,27.0,391.0
Casein kinase I delta,251.0,432.0,100.0,138.0,52.0,50.0,775.0,954.0,699.0,365.0,207.0
Matrix metalloproteinase 3,755.0,508.0,424.0,731.0,462.0,114.0,258.0,720.0,381.0,888.0,351.0
Tyrosine-protein kinase JAK1,13.0,692.0,165.0,875.0,990.0,417.0,432.0,434.0,154.0,801.0,899.0
Dipeptidyl peptidase IV,277.0,609.0,440.0,897.0,963.0,12.0,51.0,624.0,0.0,989.0,967.0
Serine/threonine-protein kinase mTOR,901.0,623.0,464.0,181.0,445.0,368.0,236.0,582.0,879.0,552.0,367.0
Glycogen synthase kinase-3 alpha,163.0,315.0,370.0,155.0,47.0,745.0,767.0,842.0,919.0,40.0,251.0
Renin,850.0,550.0,773.0,396.0,988.0,27.0,354.0,5.0,91.0,89.0,205.0
Sigma opioid receptor,5.0,879.0,375.0,865.0,965.0,542.0,268.0,892.0,80.0,909.0,61.0
Mitogen-activated protein kinase kinase kinase 9,459.0,90.0,709.0,541.0,961.0,0.0,504.0,349.0,2.0,225.0,41.0
Phosphodiesterase 4D,139.0,929.0,214.0,312.0,135.0,990.0,394.0,940.0,990.0,775.0,823.0
Carbonic anhydrase III,970.0,108.0,237.0,314.0,0.0,355.0,851.0,998.0,71.0,405.0,978.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,568.0,617.0,483.0,682.0,352.0,943.0,447.0,137.0,700.0,654.0,685.0
Phosphodiesterase 3B,525.0,420.0,807.0,886.0,813.0,520.0,769.0,22.0,654.0,701.0,382.0
Arachidonate 15-lipoxygenase,884.0,386.0,188.0,766.0,324.0,972.0,995.0,198.0,744.0,974.0,919.0
Phosphodiesterase 4C,818.0,377.0,671.0,686.0,707.0,684.0,180.0,376.0,910.0,346.0,631.0
Telomerase reverse transcriptase,13.0,941.0,151.0,648.0,19.0,996.0,164.0,925.0,998.0,105.0,736.0
Protein kinase C gamma,8.0,543.0,671.0,563.0,612.0,986.0,462.0,315.0,608.0,325.0,297.0
Cathepsin S,827.0,558.0,452.0,252.0,140.0,357.0,574.0,986.0,746.0,308.0,420.0
Sphingosine 1-phosphate receptor Edg-5,994.0,175.0,921.0,905.0,299.0,0.0,918.0,260.0,0.0,92.0,155.0
Tyrosine-protein kinase ITK/TSK,997.0,186.0,594.0,96.0,697.0,791.0,695.0,240.0,984.0,797.0,456.0
Dual specificity mitogen-activated protein kinase kinase 2,123.0,232.0,572.0,56.0,991.0,375.0,212.0,308.0,914.0,612.0,251.0
Tyrosine-protein kinase JAK2,804.0,612.0,753.0,121.0,519.0,886.0,682.0,506.0,648.0,373.0,774.0
Rho-associated protein kinase 2,141.0,324.0,821.0,854.0,463.0,746.0,419.0,257.0,485.0,308.0,400.0
Cholecystokinin B receptor,934.0,565.0,916.0,764.0,963.0,34.0,836.0,43.0,31.0,469.0,133.0
Protein kinase C alpha,72.0,594.0,48.0,305.0,406.0,209.0,667.0,944.0,910.0,506.0,867.0
Protein kinase C delta,636.0,316.0,364.0,348.0,999.0,781.0,943.0,36.0,198.0,998.0,942.0
P2X purinoceptor 3,488.0,545.0,909.0,276.0,242.0,266.0,44.0,921.0,828.0,40.0,71.0
Multidrug resistance-associated protein 1,132.0,929.0,302.0,645.0,19.0,161.0,49.0,768.0,176.0,82.0,602.0
Receptor protein-tyrosine kinase erbB-4,633.0,959.0,434.0,750.0,22.0,690.0,303.0,874.0,132.0,626.0,833.0
Cyclin-dependent kinase 2,737.0,352.0,338.0,55.0,131.0,994.0,316.0,845.0,999.0,3.0,383.0
Phosphodiesterase 7A,0.0,934.0,29.0,897.0,385.0,975.0,24.0,943.0,560.0,994.0,738.0
Matriptase,81.0,462.0,556.0,990.0,905.0,136.0,604.0,362.0,83.0,896.0,523.0
Sphingosine kinase 2,870.0,475.0,264.0,667.0,143.0,2.0,82.0,975.0,8.0,421.0,887.0
Serine/threonine-protein kinase PLK1,874.0,127.0,167.0,282.0,786.0,130.0,694.0,88.0,337.0,928.0,629.0
Carbonic anhydrase VI,778.0,650.0,820.0,200.0,884.0,957.0,805.0,163.0,876.0,686.0,566.0
Protein kinase C beta,412.0,206.0,627.0,900.0,985.0,21.0,991.0,122.0,34.0,941.0,91.0
Cyclin-dependent kinase 7,764.0,383.0,956.0,725.0,335.0,840.0,553.0,87.0,390.0,314.0,664.0
Glycine transporter 2,184.0,370.0,822.0,596.0,787.0,900.0,397.0,195.0,618.0,437.0,186.0
Cyclin-dependent kinase 1,361.0,845.0,49.0,157.0,89.0,990.0,879.0,808.0,997.0,314.0,776.0
Excitatory amino acid transporter 1,161.0,499.0,465.0,484.0,606.0,493.0,758.0,179.0,653.0,79.0,557.0
Plasma retinol-binding protein,964.0,552.0,408.0,3.0,117.0,391.0,56.0,382.0,822.0,408.0,463.0
Poly [ADP-ribose] polymerase-1,853.0,514.0,595.0,522.0,1.0,235.0,33.0,967.0,703.0,51.0,292.0
Thymidine phosphorylase,18.0,461.0,16.0,820.0,297.0,299.0,811.0,960.0,680.0,432.0,644.0
Cyclin-dependent kinase 9,915.0,58.0,468.0,372.0,1000.0,38.0,598.0,2.0,16.0,753.0,117.0
PI3-kinase p110-delta subunit,243.0,381.0,893.0,725.0,211.0,792.0,354.0,284.0,752.0,355.0,387.0
DNA-dependent protein kinase,412.0,243.0,46.0,847.0,539.0,714.0,809.0,483.0,864.0,979.0,819.0
PI3-kinase p110-beta subunit,289.0,604.0,759.0,564.0,977.0,15.0,255.0,140.0,13.0,736.0,357.0
Serotonin 7 (5-HT7) receptor,621.0,702.0,839.0,530.0,461.0,860.0,378.0,260.0,952.0,21.0,89.0
Bradykinin B2 receptor,216.0,231.0,592.0,419.0,734.0,665.0,391.0,975.0,658.0,525.0,708.0
Protein-tyrosine phosphatase 1C,95.0,925.0,201.0,412.0,947.0,972.0,825.0,376.0,700.0,813.0,443.0
Carboxylesterase 2,712.0,904.0,908.0,383.0,405.0,673.0,51.0,459.0,210.0,517.0,986.0
Estradiol 17-beta-dehydrogenase 1,428.0,323.0,527.0,270.0,635.0,118.0,641.0,813.0,133.0,988.0,772.0
Histone deacetylase 8,135.0,275.0,69.0,176.0,612.0,563.0,263.0,397.0,968.0,372.0,284.0
Prolyl endopeptidase,877.0,326.0,508.0,834.0,869.0,2.0,849.0,255.0,29.0,333.0,20.0
Matrix metalloproteinase 9,907.0,266.0,397.0,460.0,5.0,275.0,225.0,972.0,617.0,92.0,199.0
CD22,307.0,546.0,843.0,567.0,10.0,998.0,765.0,648.0,661.0,988.0,990.0
Metabotropic glutamate receptor 5,794.0,246.0,912.0,247.0,220.0,997.0,978.0,294.0,949.0,392.0,625.0
Sphingosine 1-phosphate receptor Edg-6,7.0,618.0,645.0,485.0,992.0,799.0,789.0,38.0,716.0,7.0,173.0
Rho-associated protein kinase 1,615.0,951.0,457.0,519.0,986.0,352.0,151.0,56.0,291.0,490.0,297.0
Tyrosine-protein kinase HCK,958.0,38.0,106.0,218.0,276.0,17.0,799.0,898.0,150.0,958.0,61.0
Carbonic anhydrase XII,909.0,441.0,55.0,282.0,0.0,675.0,331.0,990.0,989.0,59.0,945.0
Histone deacetylase 1,426.0,849.0,50.0,247.0,1.0,312.0,242.0,994.0,999.0,34.0,628.0
Lysophosphatidic acid receptor Edg-7,134.0,211.0,865.0,707.0,84.0,995.0,984.0,626.0,132.0,64.0,26.0
PI3-kinase p110-gamma subunit,987.0,157.0,405.0,189.0,229.0,8.0,267.0,250.0,145.0,425.0,416.0
PI4-kinase beta subunit,600.0,325.0,508.0,937.0,603.0,74.0,755.0,652.0,239.0,298.0,620.0
Cathepsin L2,466.0,992.0,389.0,503.0,928.0,131.0,11.0,73.0,343.0,303.0,155.0
Urokinase-type plasminogen activator,558.0,659.0,920.0,342.0,823.0,246.0,398.0,313.0,288.0,322.0,27.0
Testis-specific androgen-binding protein,532.0,311.0,701.0,285.0,67.0,990.0,559.0,614.0,324.0,986.0,987.0
Caspase-6,19.0,914.0,859.0,984.0,990.0,658.0,304.0,28.0,280.0,255.0,827.0
Cyclin-dependent kinase 4,308.0,475.0,204.0,919.0,955.0,0.0,691.0,109.0,30.0,676.0,65.0
Histone deacetylase 11,781.0,667.0,533.0,315.0,1.0,574.0,376.0,998.0,711.0,471.0,993.0
Sodium-dependent proline transporter,918.0,367.0,138.0,646.0,17.0,39.0,158.0,700.0,13.0,246.0,170.0
Matrix metalloproteinase-1,597.0,159.0,538.0,412.0,781.0,688.0,848.0,581.0,776.0,693.0,306.0
Matrix metalloproteinase-2,345.0,354.0,652.0,820.0,819.0,792.0,810.0,164.0,699.0,935.0,686.0
Protein-tyrosine phosphatase 1B,267.0,809.0,231.0,688.0,356.0,106.0,13.0,329.0,501.0,459.0,907.0
Acetyl-CoA carboxylase 1,558.0,174.0,172.0,42.0,208.0,382.0,780.0,863.0,843.0,130.0,69.0
Serotonin 6 (5-HT6) receptor,109.0,876.0,839.0,91.0,855.0,998.0,577.0,277.0,702.0,981.0,790.0
MAP kinase ERK1,950.0,451.0,322.0,380.0,975.0,623.0,655.0,72.0,891.0,250.0,232.0
Cytochrome P450 2C9,549.0,214.0,511.0,20.0,18.0,939.0,777.0,998.0,952.0,1.0,704.0
Probable G-protein coupled receptor 88,25.0,980.0,343.0,999.0,400.0,781.0,179.0,636.0,67.0,328.0,39.0
Cytochrome P450 3A4,706.0,620.0,920.0,983.0,766.0,20.0,530.0,198.0,7.0,692.0,441.0
Pregnane X receptor,988.0,29.0,303.0,102.0,194.0,63.0,660.0,425.0,289.0,769.0,875.0
Carboxypeptidase B2 isoform A,541.0,253.0,776.0,285.0,939.0,664.0,210.0,114.0,98.0,544.0,595.0
Serotonin 5a (5-HT5a) receptor,0.0,573.0,911.0,923.0,1000.0,855.0,935.0,53.0,77.0,996.0,742.0
Estrogen-related receptor alpha,136.0,303.0,30.0,108.0,388.0,822.0,678.0,815.0,997.0,493.0,269.0
"Amine oxidase, copper containing",115.0,842.0,366.0,445.0,427.0,240.0,342.0,929.0,55.0,696.0,569.0
Protein kinase C zeta,999.0,207.0,435.0,53.0,11.0,378.0,500.0,285.0,233.0,76.0,643.0
Melanin-concentrating hormone receptor 1,702.0,456.0,523.0,185.0,1.0,343.0,20.0,942.0,609.0,9.0,30.0
Caspase-7,5.0,820.0,487.0,928.0,879.0,63.0,126.0,613.0,15.0,527.0,127.0
C-C chemokine receptor type 3,981.0,284.0,497.0,3.0,774.0,944.0,228.0,655.0,1000.0,311.0,875.0
Phospholipase A2 group IIA,814.0,294.0,969.0,875.0,571.0,101.0,707.0,109.0,281.0,48.0,65.0
Plasminogen activator inhibitor-1,862.0,477.0,620.0,704.0,758.0,424.0,936.0,73.0,442.0,971.0,916.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,869.0,339.0,552.0,894.0,710.0,22.0,783.0,76.0,181.0,375.0,94.0
Proteasome Macropain subunit,1000.0,126.0,677.0,277.0,7.0,544.0,893.0,928.0,266.0,771.0,931.0
Carbonic anhydrase XIV,351.0,628.0,180.0,301.0,521.0,104.0,288.0,804.0,920.0,137.0,564.0
LDL-associated phospholipase A2,106.0,903.0,859.0,802.0,824.0,1000.0,945.0,142.0,864.0,919.0,911.0
Cytochrome P450 17A1,238.0,412.0,61.0,206.0,857.0,353.0,450.0,194.0,981.0,184.0,33.0
Histone deacetylase 4,635.0,498.0,141.0,488.0,618.0,68.0,527.0,735.0,237.0,955.0,978.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,392.0,794.0,654.0,843.0,368.0,36.0,72.0,515.0,83.0,816.0,374.0
Phosphodiesterase 9A,1.0,459.0,415.0,318.0,886.0,909.0,363.0,933.0,799.0,481.0,211.0
Tyrosine-protein kinase TYK2,173.0,797.0,141.0,700.0,0.0,1000.0,432.0,991.0,924.0,649.0,976.0
Steryl-sulfatase,918.0,531.0,810.0,92.0,28.0,982.0,255.0,894.0,988.0,13.0,985.0
"Nitric-oxide synthase, brain",514.0,30.0,780.0,933.0,986.0,70.0,649.0,89.0,0.0,976.0,393.0
Cholesteryl ester transfer protein,424.0,385.0,560.0,453.0,1000.0,112.0,820.0,1.0,1.0,999.0,91.0
Protein kinase C epsilon,978.0,440.0,806.0,327.0,92.0,421.0,930.0,285.0,945.0,422.0,902.0
Dual specificity mitogen-activated protein kinase kinase 1,905.0,363.0,688.0,581.0,276.0,628.0,318.0,465.0,972.0,0.0,18.0
Adenosine kinase,23.0,64.0,92.0,238.0,411.0,978.0,909.0,827.0,878.0,829.0,56.0
Hormone sensitive lipase,900.0,748.0,525.0,334.0,125.0,122.0,159.0,871.0,140.0,740.0,956.0
Carbonic anhydrase IX,119.0,638.0,447.0,375.0,305.0,418.0,686.0,876.0,850.0,5.0,85.0
Protein kinase C eta,256.0,673.0,711.0,762.0,997.0,831.0,340.0,14.0,470.0,980.0,763.0
Cytochrome P450 2C19,485.0,891.0,353.0,224.0,827.0,139.0,262.0,453.0,141.0,679.0,962.0
Quinone reductase 1),65.0,875.0,844.0,996.0,499.0,395.0,824.0,148.0,68.0,839.0,288.0
Casein kinase II alpha,974.0,71.0,936.0,78.0,164.0,821.0,97.0,838.0,825.0,336.0,289.0
Opioid growth factor receptor-like protein 1,617.0,841.0,522.0,823.0,994.0,3.0,107.0,63.0,40.0,407.0,187.0
Kininogen-1,707.0,115.0,301.0,125.0,26.0,936.0,877.0,871.0,950.0,201.0,776.0
Acetyl-coenzyme A transporter 1,944.0,541.0,51.0,79.0,24.0,16.0,540.0,916.0,381.0,36.0,365.0
Fibroblast growth factor receptor 1,949.0,337.0,967.0,580.0,952.0,59.0,569.0,87.0,6.0,641.0,574.0
PI4-kinase alpha subunit,46.0,547.0,376.0,981.0,8.0,332.0,299.0,979.0,631.0,924.0,556.0
Arachidonate 12-lipoxygenase,378.0,431.0,323.0,135.0,934.0,993.0,976.0,51.0,740.0,774.0,868.0
Autotaxin,21.0,893.0,168.0,907.0,979.0,228.0,303.0,428.0,37.0,986.0,306.0
ADAM17,236.0,753.0,983.0,765.0,879.0,877.0,88.0,454.0,559.0,380.0,935.0
Prostanoid EP3 receptor,23.0,678.0,687.0,726.0,871.0,801.0,231.0,212.0,492.0,435.0,22.0
Hepatocyte growth factor receptor,764.0,114.0,230.0,221.0,262.0,456.0,727.0,914.0,350.0,146.0,125.0
Carbonic anhydrase IV,927.0,397.0,322.0,745.0,22.0,180.0,460.0,772.0,610.0,347.0,631.0
11-beta-hydroxysteroid dehydrogenase 2,931.0,530.0,885.0,50.0,996.0,492.0,904.0,0.0,257.0,925.0,356.0
Histamine H4 receptor,228.0,891.0,336.0,943.0,5.0,980.0,233.0,866.0,671.0,859.0,900.0
Beta-glucosidase,952.0,74.0,264.0,82.0,0.0,812.0,666.0,983.0,810.0,281.0,986.0
Urotensin II receptor,214.0,656.0,655.0,707.0,998.0,145.0,439.0,56.0,277.0,707.0,655.0
Metabotropic glutamate receptor 1,573.0,270.0,416.0,725.0,725.0,8.0,392.0,703.0,284.0,347.0,238.0
Dual specificity phosphatase Cdc25A,370.0,416.0,68.0,132.0,166.0,960.0,844.0,360.0,990.0,620.0,911.0
Caspase-8,2.0,278.0,712.0,64.0,997.0,928.0,651.0,184.0,946.0,477.0,131.0
Interleukin-1 receptor-associated kinase 4,990.0,351.0,513.0,646.0,23.0,14.0,453.0,843.0,443.0,697.0,117.0
Histone acetyltransferase p300,45.0,669.0,130.0,570.0,836.0,256.0,61.0,647.0,214.0,815.0,30.0
Hydroxycarboxylic acid receptor 2,40.0,944.0,378.0,643.0,227.0,957.0,619.0,528.0,881.0,75.0,131.0
Serine/threonine-protein kinase PLK4,821.0,225.0,300.0,218.0,81.0,906.0,846.0,977.0,845.0,524.0,991.0
Melanocortin receptor 1,1000.0,253.0,963.0,318.0,697.0,91.0,655.0,13.0,114.0,17.0,838.0
Calcitonin gene-related peptide type 1 receptor,43.0,912.0,980.0,950.0,941.0,549.0,294.0,420.0,2.0,506.0,67.0
T-cell protein-tyrosine phosphatase,434.0,799.0,778.0,851.0,306.0,212.0,310.0,499.0,979.0,125.0,678.0
Cytosolic phospholipase A2,258.0,263.0,43.0,140.0,766.0,899.0,920.0,450.0,294.0,756.0,566.0
Hexokinase type IV,993.0,690.0,771.0,344.0,566.0,237.0,15.0,201.0,111.0,983.0,989.0
Serine/threonine-protein kinase NEK2,355.0,448.0,46.0,954.0,975.0,40.0,916.0,123.0,715.0,703.0,299.0
LIM domain kinase 1,44.0,333.0,88.0,107.0,29.0,986.0,694.0,901.0,998.0,209.0,415.0
Cathepsin L,682.0,557.0,348.0,150.0,174.0,296.0,64.0,564.0,436.0,279.0,241.0
Protein kinase C mu,16.0,188.0,716.0,350.0,296.0,905.0,912.0,851.0,899.0,158.0,189.0
Protein-tyrosine phosphatase 2C,999.0,471.0,996.0,154.0,742.0,4.0,304.0,4.0,12.0,293.0,100.0
Matrix metalloproteinase 14,360.0,542.0,764.0,969.0,154.0,24.0,143.0,632.0,23.0,52.0,395.0
Heat shock protein HSP 90-alpha,210.0,664.0,294.0,864.0,551.0,880.0,690.0,422.0,217.0,979.0,833.0
Sodium/glucose cotransporter 2,924.0,164.0,171.0,215.0,158.0,501.0,293.0,208.0,825.0,218.0,214.0
Calpain 1,158.0,734.0,32.0,983.0,598.0,2.0,177.0,888.0,447.0,122.0,432.0
Sphingosine 1-phosphate receptor Edg-3,436.0,782.0,815.0,57.0,979.0,897.0,214.0,823.0,897.0,594.0,859.0
Bone morphogenetic protein 1,448.0,212.0,86.0,186.0,133.0,317.0,976.0,585.0,453.0,442.0,98.0
Glutathione S-transferase Pi,76.0,345.0,599.0,461.0,409.0,998.0,790.0,446.0,934.0,692.0,284.0
Tyrosine-protein kinase Lyn,365.0,618.0,274.0,919.0,714.0,48.0,620.0,318.0,439.0,654.0,27.0
Ribosomal protein S6 kinase alpha 2,760.0,360.0,800.0,441.0,116.0,214.0,562.0,657.0,70.0,234.0,455.0
Carbonic anhydrase XIII,920.0,751.0,881.0,353.0,648.0,642.0,347.0,150.0,245.0,351.0,625.0
Complement C1s,746.0,55.0,160.0,22.0,292.0,669.0,197.0,962.0,707.0,894.0,903.0
Protein kinase C theta,24.0,964.0,114.0,888.0,322.0,967.0,324.0,673.0,1000.0,108.0,773.0
Heparanase,983.0,385.0,244.0,639.0,174.0,27.0,749.0,839.0,314.0,651.0,424.0
Methionine aminopeptidase 2,764.0,126.0,838.0,631.0,965.0,787.0,816.0,25.0,126.0,985.0,917.0
Serine/threonine-protein kinase Aurora-C,332.0,789.0,632.0,234.0,477.0,701.0,203.0,702.0,959.0,639.0,351.0
Quinone reductase 2,399.0,825.0,869.0,589.0,947.0,775.0,197.0,296.0,47.0,648.0,751.0
MAP kinase p38 beta,613.0,749.0,513.0,713.0,119.0,268.0,585.0,546.0,89.0,143.0,571.0
Carbonic anhydrase VB,88.0,628.0,55.0,534.0,108.0,769.0,213.0,825.0,998.0,278.0,372.0
GAR transformylase,94.0,458.0,766.0,563.0,962.0,86.0,600.0,201.0,16.0,852.0,32.0
Proteinase-activated receptor 1,989.0,183.0,550.0,452.0,0.0,192.0,366.0,954.0,290.0,61.0,292.0
"Fructose-1,6-bisphosphatase",833.0,313.0,68.0,402.0,184.0,32.0,893.0,239.0,797.0,108.0,600.0
