,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 1,999.0,762.0,8.0,0.0,238.0,296.0,743.0,751.0,373.0,525.0,566.0
C-C chemokine receptor type 4,880.0,891.0,655.0,40.0,1.0,629.0,209.0,797.0,435.0,177.0,574.0
Estrogen receptor beta,67.0,122.0,459.0,977.0,994.0,798.0,64.0,48.0,591.0,538.0,474.0
Glyoxalase I,951.0,67.0,270.0,22.0,508.0,513.0,544.0,887.0,267.0,294.0,280.0
"Myosin light chain kinase, smooth muscle",763.0,2.0,245.0,330.0,958.0,102.0,424.0,620.0,177.0,277.0,5.0
Serine/threonine-protein kinase AKT2,482.0,423.0,763.0,261.0,14.0,313.0,993.0,1000.0,969.0,439.0,696.0
Interleukin-8 receptor B,314.0,997.0,141.0,264.0,0.0,858.0,579.0,1000.0,757.0,343.0,30.0
Myeloperoxidase,995.0,844.0,873.0,7.0,50.0,259.0,229.0,977.0,310.0,211.0,581.0
Coagulation factor X,970.0,103.0,128.0,32.0,774.0,715.0,481.0,18.0,675.0,841.0,965.0
Deoxycytidine kinase,59.0,169.0,941.0,968.0,916.0,287.0,237.0,0.0,393.0,719.0,791.0
Muscarinic acetylcholine receptor M3,989.0,840.0,261.0,5.0,972.0,549.0,146.0,227.0,123.0,248.0,727.0
Beta-3 adrenergic receptor,1.0,20.0,665.0,999.0,1000.0,183.0,670.0,1.0,473.0,994.0,896.0
Death-associated protein kinase 3,1000.0,260.0,577.0,543.0,993.0,975.0,13.0,0.0,13.0,149.0,388.0
Methionine aminopeptidase 1,1.0,796.0,385.0,768.0,705.0,863.0,578.0,638.0,288.0,48.0,356.0
Leukocyte elastase,944.0,122.0,0.0,52.0,3.0,663.0,958.0,1000.0,989.0,653.0,21.0
Beta amyloid A4 protein,3.0,914.0,977.0,970.0,40.0,180.0,312.0,779.0,219.0,454.0,604.0
Neurokinin 1 receptor,628.0,626.0,903.0,979.0,787.0,602.0,122.0,30.0,366.0,451.0,386.0
Neuronal acetylcholine receptor protein alpha-7 subunit,977.0,626.0,206.0,31.0,25.0,105.0,957.0,989.0,847.0,641.0,234.0
Adenosine A2a receptor,875.0,92.0,15.0,28.0,996.0,825.0,996.0,90.0,918.0,868.0,979.0
Endothelin receptor ET-A,331.0,659.0,655.0,174.0,11.0,577.0,215.0,971.0,175.0,185.0,910.0
Beta secretase 2,664.0,445.0,268.0,140.0,13.0,649.0,737.0,986.0,810.0,971.0,927.0
Serine/threonine-protein kinase Chk2,836.0,933.0,727.0,70.0,242.0,15.0,944.0,477.0,563.0,363.0,0.0
Cannabinoid CB2 receptor,1.0,739.0,1000.0,999.0,605.0,318.0,20.0,727.0,463.0,161.0,497.0
3-phosphoinositide dependent protein kinase-1,612.0,32.0,994.0,904.0,1000.0,647.0,129.0,1.0,235.0,737.0,776.0
Phospholipase D1,751.0,873.0,35.0,311.0,40.0,740.0,386.0,463.0,664.0,941.0,211.0
Phosphodiesterase 4A,3.0,24.0,487.0,996.0,993.0,422.0,369.0,19.0,588.0,388.0,780.0
Adenosine A2b receptor,92.0,570.0,116.0,617.0,4.0,749.0,626.0,999.0,927.0,247.0,103.0
Carboxypeptidase B,18.0,982.0,984.0,945.0,629.0,144.0,475.0,169.0,311.0,67.0,173.0
Adenosine A3 receptor,27.0,512.0,110.0,932.0,405.0,270.0,461.0,117.0,889.0,277.0,771.0
Histone deacetylase 5,37.0,69.0,968.0,985.0,374.0,762.0,73.0,854.0,747.0,756.0,648.0
Liver glycogen phosphorylase,990.0,964.0,588.0,2.0,28.0,458.0,968.0,979.0,118.0,597.0,232.0
Tyrosine-protein kinase LCK,999.0,128.0,8.0,19.0,993.0,753.0,85.0,208.0,179.0,720.0,551.0
Cathepsin D,921.0,437.0,286.0,727.0,996.0,849.0,329.0,0.0,851.0,388.0,998.0
Melanocortin receptor 4,73.0,770.0,984.0,257.0,42.0,889.0,294.0,987.0,28.0,121.0,351.0
Peptide N-myristoyltransferase 1,50.0,695.0,321.0,930.0,206.0,182.0,380.0,286.0,307.0,540.0,556.0
Tyrosine-protein kinase SYK,315.0,876.0,418.0,132.0,262.0,474.0,915.0,962.0,380.0,474.0,37.0
MAP kinase p38 alpha,328.0,600.0,148.0,431.0,998.0,516.0,280.0,4.0,509.0,285.0,954.0
Carbonic anhydrase I,1000.0,582.0,110.0,0.0,394.0,549.0,32.0,796.0,86.0,565.0,131.0
Furin,30.0,93.0,964.0,1000.0,972.0,299.0,673.0,358.0,949.0,699.0,35.0
Tryptase beta-1,5.0,425.0,1000.0,1000.0,949.0,71.0,253.0,90.0,358.0,63.0,58.0
Glycogen synthase kinase-3 beta,284.0,150.0,6.0,73.0,0.0,912.0,398.0,1000.0,611.0,529.0,983.0
Dual specificity protein phosphatase 3,997.0,631.0,0.0,1.0,0.0,843.0,872.0,938.0,822.0,599.0,922.0
c-Jun N-terminal kinase 3,542.0,926.0,381.0,441.0,3.0,533.0,835.0,941.0,899.0,615.0,380.0
Histamine H3 receptor,17.0,889.0,409.0,987.0,1000.0,901.0,7.0,2.0,75.0,131.0,527.0
Phosphodiesterase 2A,999.0,5.0,233.0,17.0,1000.0,483.0,615.0,1.0,453.0,345.0,839.0
Adenosylhomocysteinase,884.0,10.0,249.0,398.0,973.0,53.0,995.0,197.0,143.0,558.0,720.0
Tyrosine-protein kinase SRC,966.0,651.0,841.0,28.0,1000.0,121.0,200.0,0.0,9.0,674.0,109.0
Cathepsin K,892.0,140.0,801.0,465.0,223.0,222.0,263.0,161.0,588.0,415.0,256.0
Macrophage-stimulating protein receptor,401.0,47.0,823.0,345.0,981.0,125.0,551.0,921.0,829.0,557.0,473.0
Cystinyl aminopeptidase,938.0,453.0,0.0,1.0,633.0,914.0,714.0,738.0,506.0,982.0,981.0
Focal adhesion kinase 1,949.0,1000.0,0.0,42.0,0.0,399.0,1000.0,1000.0,943.0,435.0,390.0
Mitogen-activated protein kinase kinase kinase 11,953.0,814.0,524.0,307.0,366.0,481.0,637.0,664.0,146.0,842.0,61.0
Histone deacetylase 7,4.0,161.0,1000.0,881.0,834.0,439.0,16.0,164.0,293.0,50.0,558.0
Phosphodiesterase 11A,11.0,952.0,771.0,997.0,616.0,349.0,587.0,9.0,905.0,951.0,999.0
Cytochrome P450 11B2,3.0,351.0,993.0,1000.0,400.0,85.0,769.0,676.0,845.0,139.0,272.0
Protein-glutamine gamma-glutamyltransferase,500.0,731.0,15.0,64.0,0.0,946.0,690.0,1000.0,761.0,129.0,85.0
Phospholipase D2,981.0,626.0,385.0,0.0,61.0,217.0,934.0,896.0,361.0,897.0,6.0
Metabotropic glutamate receptor 4,145.0,160.0,580.0,947.0,976.0,845.0,37.0,22.0,532.0,664.0,896.0
C-C chemokine receptor type 5,871.0,937.0,171.0,73.0,4.0,855.0,514.0,909.0,745.0,897.0,988.0
Fibroblast growth factor receptor 3,129.0,300.0,825.0,946.0,909.0,304.0,101.0,284.0,222.0,131.0,89.0
Phosphodiesterase 4B,284.0,506.0,260.0,312.0,548.0,76.0,1000.0,588.0,538.0,811.0,645.0
Ileal bile acid transporter,991.0,27.0,145.0,255.0,999.0,499.0,57.0,43.0,66.0,34.0,345.0
Integrin alpha-4,3.0,256.0,948.0,998.0,236.0,485.0,622.0,643.0,755.0,800.0,930.0
Sodium/hydrogen exchanger 1,859.0,993.0,948.0,774.0,138.0,198.0,379.0,2.0,645.0,139.0,128.0
Acyl coenzyme A:cholesterol acyltransferase 1,20.0,862.0,205.0,921.0,128.0,539.0,298.0,914.0,885.0,927.0,749.0
Estradiol 17-beta-dehydrogenase 2,361.0,939.0,197.0,874.0,226.0,777.0,66.0,968.0,502.0,618.0,19.0
Vascular endothelial growth factor receptor 2,530.0,497.0,910.0,276.0,697.0,433.0,750.0,988.0,628.0,174.0,171.0
Matrix metalloproteinase 13,914.0,4.0,96.0,13.0,871.0,639.0,746.0,595.0,509.0,556.0,971.0
Tyrosine-protein kinase ZAP-70,442.0,736.0,43.0,0.0,3.0,675.0,983.0,1000.0,690.0,800.0,249.0
LXR-alpha,15.0,798.0,984.0,863.0,0.0,685.0,307.0,120.0,358.0,823.0,997.0
Protein-glutamine gamma-glutamyltransferase K,830.0,0.0,645.0,322.0,1000.0,474.0,159.0,2.0,103.0,84.0,255.0
Nerve growth factor receptor Trk-A,6.0,667.0,991.0,993.0,503.0,18.0,724.0,785.0,738.0,933.0,7.0
Coagulation factor XI,65.0,928.0,990.0,993.0,46.0,404.0,390.0,952.0,737.0,642.0,28.0
Casein kinase I delta,991.0,999.0,1.0,0.0,1.0,779.0,428.0,999.0,213.0,383.0,5.0
Matrix metalloproteinase 3,594.0,118.0,81.0,128.0,124.0,753.0,503.0,988.0,989.0,67.0,437.0
Tyrosine-protein kinase JAK1,52.0,735.0,321.0,872.0,9.0,760.0,887.0,947.0,537.0,888.0,983.0
Dipeptidyl peptidase IV,999.0,33.0,1.0,48.0,972.0,977.0,306.0,180.0,64.0,320.0,386.0
Serine/threonine-protein kinase mTOR,877.0,235.0,212.0,64.0,753.0,654.0,471.0,557.0,932.0,86.0,825.0
Glycogen synthase kinase-3 alpha,24.0,267.0,729.0,969.0,906.0,428.0,222.0,1.0,564.0,712.0,812.0
Renin,981.0,790.0,997.0,464.0,756.0,36.0,225.0,72.0,29.0,524.0,82.0
Sigma opioid receptor,757.0,739.0,551.0,55.0,560.0,989.0,237.0,978.0,65.0,425.0,331.0
Mitogen-activated protein kinase kinase kinase 9,998.0,265.0,471.0,7.0,845.0,209.0,101.0,9.0,231.0,482.0,874.0
Phosphodiesterase 4D,940.0,13.0,55.0,101.0,892.0,68.0,683.0,566.0,70.0,512.0,343.0
Carbonic anhydrase III,957.0,259.0,978.0,580.0,655.0,91.0,962.0,46.0,257.0,355.0,530.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,1.0,564.0,715.0,995.0,189.0,525.0,655.0,22.0,996.0,777.0,727.0
Phosphodiesterase 3B,967.0,4.0,28.0,268.0,984.0,884.0,228.0,1.0,519.0,217.0,999.0
Arachidonate 15-lipoxygenase,475.0,252.0,402.0,923.0,814.0,175.0,266.0,38.0,900.0,29.0,165.0
Phosphodiesterase 4C,959.0,997.0,502.0,57.0,558.0,857.0,136.0,624.0,281.0,833.0,5.0
Telomerase reverse transcriptase,621.0,83.0,20.0,453.0,938.0,697.0,138.0,91.0,119.0,599.0,847.0
Protein kinase C gamma,699.0,963.0,11.0,3.0,0.0,931.0,995.0,1000.0,942.0,539.0,929.0
Cathepsin S,0.0,20.0,999.0,1000.0,988.0,53.0,972.0,117.0,983.0,852.0,607.0
Sphingosine 1-phosphate receptor Edg-5,383.0,688.0,965.0,444.0,354.0,191.0,121.0,555.0,80.0,770.0,554.0
Tyrosine-protein kinase ITK/TSK,959.0,998.0,718.0,5.0,0.0,688.0,860.0,1000.0,140.0,655.0,40.0
Dual specificity mitogen-activated protein kinase kinase 2,998.0,923.0,324.0,2.0,2.0,636.0,557.0,998.0,433.0,916.0,457.0
Tyrosine-protein kinase JAK2,811.0,141.0,371.0,46.0,968.0,200.0,563.0,173.0,549.0,369.0,357.0
Rho-associated protein kinase 2,596.0,912.0,45.0,254.0,57.0,993.0,812.0,998.0,478.0,942.0,606.0
Cholecystokinin B receptor,0.0,669.0,275.0,1000.0,903.0,648.0,71.0,15.0,456.0,43.0,194.0
Protein kinase C alpha,581.0,41.0,1000.0,918.0,999.0,9.0,70.0,0.0,234.0,6.0,294.0
Protein kinase C delta,239.0,56.0,743.0,429.0,622.0,243.0,582.0,488.0,502.0,545.0,976.0
P2X purinoceptor 3,142.0,550.0,194.0,952.0,530.0,811.0,313.0,612.0,385.0,204.0,555.0
Multidrug resistance-associated protein 1,980.0,25.0,62.0,174.0,998.0,782.0,60.0,223.0,89.0,213.0,613.0
Receptor protein-tyrosine kinase erbB-4,958.0,217.0,818.0,86.0,1000.0,440.0,450.0,0.0,792.0,395.0,476.0
Cyclin-dependent kinase 2,395.0,29.0,477.0,359.0,299.0,626.0,608.0,736.0,884.0,956.0,130.0
Phosphodiesterase 7A,5.0,997.0,5.0,728.0,0.0,931.0,993.0,986.0,835.0,934.0,993.0
Matriptase,989.0,825.0,760.0,282.0,167.0,146.0,684.0,821.0,301.0,604.0,81.0
Sphingosine kinase 2,133.0,214.0,166.0,977.0,997.0,203.0,399.0,24.0,857.0,188.0,669.0
Serine/threonine-protein kinase PLK1,153.0,264.0,970.0,999.0,778.0,61.0,29.0,191.0,177.0,34.0,36.0
Carbonic anhydrase VI,3.0,692.0,722.0,941.0,18.0,445.0,986.0,999.0,940.0,469.0,448.0
Protein kinase C beta,993.0,940.0,217.0,0.0,425.0,807.0,51.0,195.0,25.0,523.0,83.0
Cyclin-dependent kinase 7,6.0,554.0,919.0,998.0,81.0,789.0,170.0,429.0,323.0,305.0,602.0
Glycine transporter 2,0.0,328.0,602.0,993.0,52.0,146.0,989.0,713.0,997.0,895.0,924.0
Cyclin-dependent kinase 1,993.0,950.0,262.0,45.0,23.0,700.0,103.0,937.0,245.0,102.0,456.0
Excitatory amino acid transporter 1,662.0,822.0,129.0,65.0,941.0,532.0,80.0,0.0,144.0,921.0,366.0
Plasma retinol-binding protein,975.0,972.0,978.0,170.0,484.0,209.0,537.0,383.0,120.0,767.0,854.0
Poly [ADP-ribose] polymerase-1,0.0,26.0,902.0,998.0,846.0,503.0,2.0,11.0,534.0,471.0,493.0
Thymidine phosphorylase,967.0,4.0,2.0,52.0,1000.0,870.0,194.0,0.0,638.0,660.0,975.0
Cyclin-dependent kinase 9,991.0,779.0,767.0,3.0,203.0,347.0,855.0,974.0,626.0,503.0,426.0
PI3-kinase p110-delta subunit,189.0,526.0,861.0,976.0,552.0,801.0,601.0,38.0,633.0,849.0,849.0
DNA-dependent protein kinase,371.0,609.0,962.0,879.0,7.0,40.0,947.0,966.0,702.0,179.0,95.0
PI3-kinase p110-beta subunit,281.0,879.0,0.0,275.0,399.0,933.0,819.0,950.0,527.0,884.0,343.0
Serotonin 7 (5-HT7) receptor,989.0,59.0,390.0,39.0,691.0,941.0,2.0,770.0,66.0,80.0,818.0
Bradykinin B2 receptor,827.0,425.0,127.0,54.0,761.0,790.0,66.0,285.0,422.0,678.0,6.0
Protein-tyrosine phosphatase 1C,51.0,481.0,584.0,981.0,57.0,273.0,993.0,994.0,919.0,287.0,946.0
Carboxylesterase 2,995.0,994.0,37.0,1.0,1.0,29.0,999.0,998.0,515.0,542.0,23.0
Estradiol 17-beta-dehydrogenase 1,999.0,927.0,33.0,0.0,558.0,731.0,141.0,393.0,205.0,760.0,105.0
Histone deacetylase 8,5.0,4.0,966.0,1000.0,928.0,243.0,396.0,800.0,768.0,688.0,968.0
Prolyl endopeptidase,208.0,452.0,100.0,795.0,25.0,939.0,884.0,738.0,402.0,928.0,1000.0
Matrix metalloproteinase 9,9.0,154.0,1000.0,962.0,830.0,378.0,181.0,262.0,521.0,3.0,94.0
CD22,884.0,912.0,30.0,432.0,77.0,561.0,672.0,439.0,421.0,436.0,207.0
Metabotropic glutamate receptor 5,963.0,82.0,140.0,263.0,1000.0,104.0,152.0,0.0,388.0,879.0,573.0
Sphingosine 1-phosphate receptor Edg-6,1000.0,941.0,954.0,0.0,16.0,21.0,447.0,992.0,148.0,124.0,0.0
Rho-associated protein kinase 1,0.0,24.0,211.0,997.0,420.0,683.0,739.0,968.0,936.0,418.0,798.0
Tyrosine-protein kinase HCK,689.0,154.0,343.0,248.0,1000.0,738.0,477.0,93.0,189.0,855.0,976.0
Carbonic anhydrase XII,15.0,544.0,833.0,942.0,973.0,831.0,134.0,68.0,469.0,568.0,481.0
Histone deacetylase 1,844.0,34.0,954.0,607.0,616.0,345.0,26.0,629.0,182.0,11.0,498.0
Lysophosphatidic acid receptor Edg-7,135.0,797.0,135.0,87.0,77.0,863.0,904.0,461.0,981.0,637.0,647.0
PI3-kinase p110-gamma subunit,156.0,543.0,840.0,865.0,359.0,28.0,822.0,386.0,514.0,440.0,222.0
PI4-kinase beta subunit,365.0,14.0,2.0,737.0,786.0,890.0,626.0,3.0,993.0,884.0,981.0
Cathepsin L2,0.0,688.0,958.0,1000.0,157.0,151.0,986.0,969.0,724.0,935.0,815.0
Urokinase-type plasminogen activator,230.0,757.0,915.0,648.0,466.0,201.0,879.0,998.0,500.0,430.0,44.0
Testis-specific androgen-binding protein,2.0,956.0,211.0,862.0,3.0,826.0,868.0,1000.0,963.0,782.0,292.0
Caspase-6,867.0,996.0,112.0,123.0,2.0,794.0,116.0,1000.0,125.0,77.0,23.0
Cyclin-dependent kinase 4,832.0,124.0,906.0,880.0,995.0,609.0,175.0,0.0,408.0,304.0,917.0
Histone deacetylase 11,849.0,10.0,989.0,466.0,1000.0,40.0,425.0,0.0,79.0,958.0,263.0
Sodium-dependent proline transporter,774.0,836.0,994.0,167.0,30.0,181.0,661.0,952.0,371.0,600.0,783.0
Matrix metalloproteinase-1,749.0,40.0,73.0,207.0,586.0,884.0,78.0,859.0,532.0,535.0,715.0
Matrix metalloproteinase-2,13.0,916.0,211.0,906.0,3.0,559.0,771.0,968.0,903.0,803.0,517.0
Protein-tyrosine phosphatase 1B,959.0,494.0,190.0,142.0,614.0,691.0,664.0,299.0,365.0,177.0,235.0
Acetyl-CoA carboxylase 1,941.0,948.0,74.0,99.0,84.0,253.0,220.0,734.0,191.0,103.0,48.0
Serotonin 6 (5-HT6) receptor,374.0,682.0,990.0,368.0,117.0,782.0,589.0,634.0,217.0,82.0,611.0
MAP kinase ERK1,1.0,565.0,4.0,993.0,941.0,975.0,44.0,16.0,601.0,781.0,914.0
Cytochrome P450 2C9,18.0,881.0,985.0,998.0,815.0,7.0,182.0,1.0,69.0,638.0,349.0
Probable G-protein coupled receptor 88,935.0,115.0,958.0,224.0,997.0,158.0,371.0,234.0,68.0,169.0,371.0
Cytochrome P450 3A4,964.0,711.0,422.0,50.0,351.0,413.0,840.0,858.0,854.0,879.0,44.0
Pregnane X receptor,69.0,45.0,120.0,929.0,957.0,924.0,839.0,125.0,511.0,805.0,992.0
Carboxypeptidase B2 isoform A,990.0,987.0,120.0,0.0,0.0,314.0,188.0,1000.0,5.0,443.0,21.0
Serotonin 5a (5-HT5a) receptor,18.0,29.0,261.0,975.0,738.0,16.0,997.0,1.0,990.0,973.0,998.0
Estrogen-related receptor alpha,1000.0,547.0,82.0,3.0,886.0,380.0,309.0,770.0,100.0,2.0,4.0
"Amine oxidase, copper containing",992.0,956.0,139.0,80.0,90.0,553.0,182.0,136.0,357.0,584.0,196.0
Protein kinase C zeta,701.0,207.0,400.0,206.0,860.0,986.0,406.0,80.0,445.0,501.0,998.0
Melanin-concentrating hormone receptor 1,169.0,967.0,700.0,740.0,8.0,487.0,798.0,991.0,911.0,760.0,8.0
Caspase-7,407.0,94.0,957.0,578.0,327.0,312.0,815.0,689.0,562.0,479.0,298.0
C-C chemokine receptor type 3,0.0,121.0,932.0,997.0,971.0,372.0,912.0,29.0,782.0,993.0,1000.0
Phospholipase A2 group IIA,510.0,617.0,986.0,907.0,995.0,466.0,43.0,645.0,583.0,28.0,36.0
Plasminogen activator inhibitor-1,22.0,312.0,139.0,710.0,189.0,755.0,380.0,294.0,167.0,977.0,986.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,75.0,885.0,639.0,1000.0,704.0,602.0,121.0,18.0,983.0,601.0,276.0
Proteasome Macropain subunit,1000.0,109.0,26.0,2.0,51.0,984.0,202.0,1000.0,614.0,123.0,678.0
Carbonic anhydrase XIV,998.0,213.0,14.0,2.0,955.0,210.0,689.0,657.0,371.0,99.0,252.0
LDL-associated phospholipase A2,41.0,568.0,921.0,999.0,206.0,321.0,144.0,2.0,702.0,600.0,503.0
Cytochrome P450 17A1,35.0,389.0,348.0,999.0,991.0,682.0,357.0,1.0,769.0,332.0,990.0
Histone deacetylase 4,1000.0,54.0,88.0,0.0,501.0,760.0,452.0,999.0,5.0,26.0,8.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,0.0,682.0,705.0,987.0,963.0,295.0,690.0,3.0,756.0,290.0,614.0
Phosphodiesterase 9A,646.0,380.0,176.0,40.0,589.0,821.0,466.0,632.0,195.0,490.0,980.0
Tyrosine-protein kinase TYK2,386.0,627.0,955.0,674.0,524.0,13.0,228.0,937.0,538.0,449.0,166.0
Steryl-sulfatase,85.0,444.0,968.0,809.0,610.0,401.0,434.0,71.0,493.0,301.0,763.0
"Nitric-oxide synthase, brain",728.0,57.0,40.0,890.0,918.0,517.0,450.0,522.0,219.0,303.0,32.0
Cholesteryl ester transfer protein,138.0,940.0,296.0,932.0,26.0,739.0,599.0,975.0,477.0,204.0,10.0
Protein kinase C epsilon,952.0,542.0,13.0,49.0,75.0,930.0,906.0,990.0,633.0,753.0,870.0
Dual specificity mitogen-activated protein kinase kinase 1,812.0,7.0,832.0,869.0,1000.0,14.0,387.0,0.0,395.0,490.0,340.0
Adenosine kinase,19.0,969.0,853.0,825.0,6.0,710.0,888.0,841.0,984.0,927.0,981.0
Hormone sensitive lipase,962.0,458.0,228.0,3.0,0.0,510.0,805.0,999.0,353.0,460.0,31.0
Carbonic anhydrase IX,0.0,743.0,1000.0,1000.0,866.0,34.0,107.0,108.0,669.0,428.0,345.0
Protein kinase C eta,998.0,618.0,9.0,5.0,6.0,872.0,552.0,997.0,738.0,697.0,36.0
Cytochrome P450 2C19,996.0,610.0,570.0,6.0,267.0,213.0,358.0,983.0,267.0,271.0,76.0
Quinone reductase 1),729.0,757.0,33.0,198.0,822.0,954.0,199.0,1.0,436.0,597.0,903.0
Casein kinase II alpha,995.0,986.0,155.0,0.0,128.0,829.0,830.0,838.0,110.0,925.0,961.0
Opioid growth factor receptor-like protein 1,794.0,959.0,392.0,123.0,0.0,621.0,663.0,1000.0,758.0,609.0,730.0
Kininogen-1,393.0,0.0,148.0,929.0,988.0,325.0,831.0,77.0,647.0,92.0,123.0
Acetyl-coenzyme A transporter 1,3.0,1.0,998.0,964.0,1000.0,2.0,767.0,1.0,357.0,530.0,988.0
Fibroblast growth factor receptor 1,0.0,917.0,148.0,994.0,216.0,583.0,991.0,99.0,945.0,925.0,943.0
PI4-kinase alpha subunit,789.0,954.0,108.0,428.0,254.0,482.0,125.0,175.0,326.0,743.0,87.0
Arachidonate 12-lipoxygenase,184.0,351.0,989.0,992.0,619.0,363.0,23.0,395.0,401.0,127.0,381.0
Autotaxin,2.0,1000.0,807.0,968.0,0.0,806.0,505.0,1000.0,925.0,626.0,246.0
ADAM17,17.0,87.0,384.0,974.0,1000.0,917.0,98.0,0.0,483.0,809.0,869.0
Prostanoid EP3 receptor,788.0,176.0,324.0,96.0,966.0,775.0,530.0,285.0,31.0,446.0,714.0
Hepatocyte growth factor receptor,1000.0,165.0,186.0,1.0,935.0,242.0,863.0,866.0,92.0,529.0,189.0
Carbonic anhydrase IV,326.0,628.0,105.0,549.0,30.0,926.0,718.0,670.0,836.0,400.0,473.0
11-beta-hydroxysteroid dehydrogenase 2,249.0,92.0,347.0,968.0,990.0,966.0,18.0,36.0,217.0,533.0,994.0
Histamine H4 receptor,332.0,954.0,978.0,968.0,59.0,758.0,206.0,433.0,683.0,262.0,276.0
Beta-glucosidase,944.0,249.0,503.0,29.0,35.0,83.0,813.0,964.0,761.0,714.0,219.0
Urotensin II receptor,992.0,148.0,723.0,27.0,493.0,49.0,494.0,26.0,585.0,346.0,904.0
Metabotropic glutamate receptor 1,182.0,940.0,124.0,532.0,273.0,782.0,881.0,513.0,793.0,405.0,925.0
Dual specificity phosphatase Cdc25A,948.0,442.0,294.0,722.0,976.0,71.0,656.0,45.0,596.0,93.0,404.0
Caspase-8,997.0,875.0,22.0,0.0,322.0,884.0,654.0,954.0,70.0,819.0,303.0
Interleukin-1 receptor-associated kinase 4,83.0,424.0,84.0,558.0,622.0,991.0,1.0,960.0,511.0,25.0,52.0
Histone acetyltransferase p300,262.0,994.0,567.0,67.0,2.0,540.0,997.0,1000.0,489.0,983.0,726.0
Hydroxycarboxylic acid receptor 2,0.0,678.0,990.0,1000.0,302.0,601.0,302.0,599.0,814.0,837.0,895.0
Serine/threonine-protein kinase PLK4,736.0,176.0,217.0,361.0,891.0,67.0,785.0,52.0,368.0,257.0,125.0
Melanocortin receptor 1,975.0,29.0,877.0,379.0,1000.0,329.0,147.0,0.0,218.0,736.0,810.0
Calcitonin gene-related peptide type 1 receptor,94.0,9.0,707.0,550.0,824.0,127.0,553.0,33.0,751.0,251.0,443.0
T-cell protein-tyrosine phosphatase,779.0,493.0,179.0,377.0,11.0,780.0,332.0,992.0,281.0,131.0,163.0
Cytosolic phospholipase A2,0.0,856.0,953.0,1000.0,61.0,362.0,620.0,970.0,955.0,241.0,209.0
Hexokinase type IV,106.0,990.0,103.0,317.0,0.0,975.0,919.0,1000.0,915.0,935.0,953.0
Serine/threonine-protein kinase NEK2,296.0,903.0,878.0,632.0,513.0,309.0,411.0,305.0,773.0,902.0,40.0
LIM domain kinase 1,442.0,373.0,981.0,441.0,993.0,80.0,937.0,69.0,660.0,872.0,842.0
Cathepsin L,739.0,671.0,949.0,251.0,555.0,61.0,904.0,856.0,297.0,839.0,611.0
Protein kinase C mu,925.0,694.0,337.0,31.0,179.0,690.0,675.0,882.0,78.0,486.0,27.0
Protein-tyrosine phosphatase 2C,142.0,198.0,779.0,986.0,987.0,596.0,35.0,0.0,529.0,193.0,974.0
Matrix metalloproteinase 14,918.0,487.0,482.0,926.0,639.0,525.0,217.0,204.0,154.0,137.0,12.0
Heat shock protein HSP 90-alpha,1000.0,458.0,249.0,1.0,193.0,41.0,784.0,438.0,165.0,142.0,283.0
Sodium/glucose cotransporter 2,36.0,804.0,39.0,568.0,72.0,537.0,361.0,979.0,844.0,608.0,128.0
Calpain 1,841.0,963.0,912.0,761.0,9.0,990.0,8.0,202.0,346.0,759.0,911.0
Sphingosine 1-phosphate receptor Edg-3,1000.0,28.0,22.0,1.0,1000.0,943.0,190.0,18.0,18.0,245.0,758.0
Bone morphogenetic protein 1,620.0,90.0,358.0,436.0,967.0,217.0,771.0,3.0,977.0,911.0,989.0
Glutathione S-transferase Pi,999.0,154.0,464.0,5.0,40.0,617.0,5.0,729.0,579.0,171.0,165.0
Tyrosine-protein kinase Lyn,997.0,985.0,79.0,0.0,101.0,412.0,464.0,945.0,14.0,730.0,0.0
Ribosomal protein S6 kinase alpha 2,88.0,10.0,656.0,443.0,963.0,62.0,101.0,603.0,315.0,91.0,415.0
Carbonic anhydrase XIII,0.0,568.0,790.0,999.0,989.0,605.0,610.0,5.0,230.0,920.0,958.0
Complement C1s,574.0,959.0,882.0,564.0,782.0,781.0,657.0,161.0,283.0,219.0,635.0
Protein kinase C theta,40.0,75.0,705.0,897.0,134.0,569.0,544.0,961.0,785.0,23.0,17.0
Heparanase,18.0,845.0,840.0,995.0,779.0,35.0,983.0,602.0,717.0,759.0,56.0
Methionine aminopeptidase 2,463.0,253.0,68.0,985.0,586.0,907.0,16.0,562.0,296.0,29.0,245.0
Serine/threonine-protein kinase Aurora-C,138.0,975.0,159.0,251.0,0.0,644.0,943.0,877.0,738.0,990.0,994.0
Quinone reductase 2,908.0,7.0,33.0,2.0,961.0,797.0,948.0,15.0,940.0,917.0,1000.0
MAP kinase p38 beta,0.0,109.0,999.0,1000.0,868.0,40.0,638.0,635.0,663.0,356.0,697.0
Carbonic anhydrase VB,900.0,631.0,19.0,163.0,819.0,869.0,261.0,698.0,572.0,556.0,767.0
GAR transformylase,1000.0,702.0,73.0,15.0,352.0,393.0,725.0,118.0,785.0,899.0,877.0
Proteinase-activated receptor 1,928.0,990.0,325.0,101.0,0.0,820.0,788.0,999.0,939.0,2.0,11.0
