,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 4,71.0,647.0,294.0,757.0,899.0,667.0,89.0,6.0,937.0,139.0,318.0
Estrogen receptor beta,884.0,189.0,482.0,355.0,507.0,496.0,442.0,135.0,830.0,431.0,361.0
Glyoxalase I,595.0,222.0,358.0,398.0,329.0,259.0,663.0,881.0,202.0,891.0,611.0
"Myosin light chain kinase, smooth muscle",356.0,481.0,155.0,412.0,906.0,958.0,400.0,667.0,628.0,331.0,766.0
Serine/threonine-protein kinase AKT2,961.0,751.0,858.0,13.0,804.0,12.0,362.0,531.0,135.0,296.0,793.0
Interleukin-8 receptor B,9.0,19.0,999.0,999.0,3.0,177.0,324.0,664.0,119.0,988.0,23.0
Myeloperoxidase,119.0,916.0,7.0,561.0,946.0,984.0,902.0,949.0,801.0,140.0,895.0
Coagulation factor X,60.0,43.0,933.0,750.0,264.0,968.0,435.0,5.0,621.0,800.0,64.0
Deoxycytidine kinase,543.0,412.0,414.0,547.0,884.0,75.0,11.0,549.0,201.0,114.0,801.0
Muscarinic acetylcholine receptor M3,430.0,395.0,764.0,861.0,11.0,949.0,359.0,735.0,479.0,824.0,164.0
Beta-3 adrenergic receptor,838.0,624.0,942.0,184.0,571.0,102.0,511.0,171.0,812.0,413.0,378.0
Death-associated protein kinase 3,272.0,61.0,679.0,736.0,666.0,379.0,198.0,2.0,740.0,533.0,256.0
Methionine aminopeptidase 1,279.0,486.0,818.0,696.0,187.0,811.0,947.0,903.0,64.0,940.0,736.0
Leukocyte elastase,401.0,967.0,993.0,6.0,933.0,923.0,868.0,4.0,997.0,247.0,848.0
Beta amyloid A4 protein,999.0,445.0,5.0,791.0,570.0,0.0,328.0,998.0,152.0,124.0,498.0
Neurokinin 1 receptor,532.0,712.0,45.0,292.0,973.0,724.0,103.0,543.0,695.0,81.0,921.0
Neuronal acetylcholine receptor protein alpha-7 subunit,93.0,448.0,675.0,955.0,42.0,901.0,922.0,258.0,728.0,675.0,269.0
Adenosine A2a receptor,946.0,935.0,102.0,34.0,830.0,664.0,612.0,635.0,572.0,365.0,648.0
Endothelin receptor ET-A,917.0,846.0,57.0,88.0,959.0,144.0,891.0,561.0,745.0,28.0,839.0
Beta secretase 2,300.0,444.0,6.0,452.0,848.0,777.0,339.0,831.0,204.0,509.0,830.0
Serine/threonine-protein kinase Chk2,111.0,214.0,1000.0,613.0,11.0,190.0,11.0,640.0,93.0,954.0,30.0
Cannabinoid CB2 receptor,405.0,858.0,994.0,429.0,3.0,207.0,467.0,831.0,100.0,756.0,310.0
3-phosphoinositide dependent protein kinase-1,748.0,25.0,919.0,604.0,607.0,269.0,225.0,481.0,403.0,831.0,481.0
Phospholipase D1,691.0,737.0,292.0,318.0,338.0,769.0,950.0,446.0,881.0,55.0,811.0
Phosphodiesterase 4A,208.0,765.0,2.0,990.0,982.0,642.0,442.0,842.0,841.0,348.0,699.0
Adenosine A2b receptor,84.0,68.0,369.0,822.0,462.0,907.0,393.0,378.0,247.0,960.0,520.0
Carboxypeptidase B,575.0,106.0,145.0,683.0,195.0,103.0,885.0,641.0,45.0,811.0,54.0
Adenosine A3 receptor,782.0,939.0,555.0,78.0,787.0,373.0,622.0,288.0,562.0,98.0,603.0
Histone deacetylase 5,991.0,348.0,590.0,102.0,770.0,466.0,735.0,108.0,936.0,390.0,676.0
Liver glycogen phosphorylase,721.0,270.0,988.0,983.0,25.0,478.0,122.0,925.0,23.0,995.0,293.0
Tyrosine-protein kinase LCK,537.0,347.0,202.0,184.0,964.0,281.0,869.0,154.0,512.0,39.0,904.0
Cathepsin D,57.0,119.0,76.0,982.0,428.0,831.0,50.0,5.0,166.0,962.0,21.0
Melanocortin receptor 4,36.0,280.0,1000.0,908.0,30.0,482.0,280.0,582.0,109.0,933.0,26.0
Peptide N-myristoyltransferase 1,741.0,960.0,704.0,0.0,943.0,75.0,269.0,338.0,992.0,3.0,908.0
Tyrosine-protein kinase SYK,772.0,895.0,666.0,130.0,3.0,515.0,786.0,975.0,583.0,825.0,136.0
MAP kinase p38 alpha,938.0,60.0,644.0,703.0,327.0,549.0,289.0,484.0,225.0,956.0,283.0
Carbonic anhydrase I,293.0,559.0,86.0,181.0,964.0,557.0,508.0,139.0,288.0,116.0,877.0
Furin,339.0,932.0,304.0,82.0,812.0,708.0,450.0,274.0,998.0,24.0,812.0
Tryptase beta-1,509.0,976.0,1.0,70.0,980.0,753.0,936.0,97.0,1000.0,3.0,764.0
Glycogen synthase kinase-3 beta,951.0,152.0,583.0,876.0,137.0,19.0,378.0,993.0,5.0,904.0,446.0
Dual specificity protein phosphatase 3,676.0,109.0,994.0,383.0,4.0,875.0,72.0,201.0,209.0,974.0,138.0
c-Jun N-terminal kinase 3,269.0,875.0,251.0,892.0,385.0,607.0,863.0,905.0,331.0,218.0,684.0
Histamine H3 receptor,520.0,656.0,300.0,510.0,956.0,432.0,506.0,557.0,910.0,454.0,221.0
Phosphodiesterase 2A,538.0,557.0,908.0,41.0,894.0,592.0,862.0,9.0,918.0,151.0,949.0
Adenosylhomocysteinase,711.0,335.0,998.0,413.0,33.0,202.0,36.0,921.0,0.0,999.0,97.0
Tyrosine-protein kinase SRC,212.0,711.0,84.0,984.0,74.0,59.0,814.0,992.0,145.0,63.0,711.0
Cathepsin K,218.0,437.0,124.0,901.0,302.0,402.0,469.0,996.0,74.0,402.0,966.0
Macrophage-stimulating protein receptor,224.0,529.0,358.0,987.0,78.0,313.0,204.0,863.0,118.0,521.0,424.0
Cystinyl aminopeptidase,206.0,31.0,648.0,321.0,728.0,947.0,481.0,0.0,984.0,916.0,15.0
Focal adhesion kinase 1,533.0,1.0,969.0,141.0,715.0,754.0,49.0,0.0,809.0,413.0,447.0
Mitogen-activated protein kinase kinase kinase 11,256.0,803.0,702.0,408.0,625.0,887.0,677.0,95.0,974.0,83.0,619.0
Histone deacetylase 7,956.0,985.0,34.0,82.0,839.0,775.0,940.0,965.0,59.0,157.0,969.0
Phosphodiesterase 11A,129.0,937.0,109.0,980.0,981.0,530.0,731.0,992.0,683.0,97.0,974.0
Cytochrome P450 11B2,79.0,412.0,868.0,591.0,776.0,172.0,279.0,51.0,706.0,292.0,64.0
Protein-glutamine gamma-glutamyltransferase,478.0,532.0,266.0,143.0,942.0,831.0,437.0,257.0,991.0,707.0,635.0
Phospholipase D2,801.0,798.0,608.0,24.0,819.0,156.0,444.0,466.0,658.0,685.0,459.0
Metabotropic glutamate receptor 4,463.0,170.0,786.0,110.0,993.0,573.0,868.0,94.0,469.0,237.0,875.0
C-C chemokine receptor type 5,878.0,648.0,84.0,355.0,0.0,866.0,655.0,997.0,259.0,959.0,128.0
Fibroblast growth factor receptor 3,915.0,734.0,908.0,171.0,378.0,252.0,346.0,267.0,242.0,350.0,483.0
Phosphodiesterase 4B,439.0,129.0,973.0,788.0,197.0,635.0,487.0,356.0,212.0,908.0,558.0
Ileal bile acid transporter,51.0,62.0,864.0,989.0,89.0,807.0,322.0,56.0,5.0,999.0,8.0
Integrin alpha-4,32.0,367.0,130.0,998.0,191.0,854.0,455.0,46.0,454.0,752.0,48.0
Sodium/hydrogen exchanger 1,451.0,890.0,4.0,640.0,345.0,422.0,902.0,991.0,372.0,31.0,766.0
Acyl coenzyme A:cholesterol acyltransferase 1,867.0,62.0,491.0,102.0,758.0,122.0,393.0,669.0,849.0,449.0,809.0
Estradiol 17-beta-dehydrogenase 2,736.0,827.0,10.0,7.0,967.0,417.0,475.0,593.0,994.0,29.0,779.0
Vascular endothelial growth factor receptor 2,878.0,535.0,962.0,243.0,42.0,605.0,228.0,920.0,95.0,961.0,612.0
Matrix metalloproteinase 13,917.0,593.0,577.0,79.0,663.0,234.0,291.0,387.0,965.0,606.0,477.0
Tyrosine-protein kinase ZAP-70,71.0,60.0,999.0,961.0,396.0,331.0,207.0,102.0,77.0,791.0,200.0
LXR-alpha,655.0,958.0,4.0,716.0,39.0,496.0,960.0,994.0,486.0,3.0,883.0
Protein-glutamine gamma-glutamyltransferase K,556.0,391.0,0.0,727.0,999.0,242.0,623.0,569.0,838.0,152.0,790.0
Nerve growth factor receptor Trk-A,633.0,338.0,998.0,54.0,791.0,336.0,335.0,63.0,777.0,863.0,684.0
Coagulation factor XI,713.0,877.0,1.0,894.0,655.0,681.0,444.0,829.0,56.0,88.0,762.0
Casein kinase I delta,301.0,635.0,547.0,683.0,533.0,201.0,862.0,255.0,716.0,127.0,163.0
Matrix metalloproteinase 3,607.0,572.0,3.0,45.0,966.0,705.0,505.0,346.0,463.0,787.0,460.0
Tyrosine-protein kinase JAK1,54.0,195.0,998.0,969.0,97.0,226.0,226.0,551.0,48.0,988.0,297.0
Dipeptidyl peptidase IV,708.0,897.0,7.0,472.0,995.0,315.0,203.0,613.0,885.0,91.0,711.0
Serine/threonine-protein kinase mTOR,465.0,86.0,949.0,705.0,69.0,989.0,486.0,12.0,488.0,531.0,256.0
Glycogen synthase kinase-3 alpha,840.0,476.0,902.0,206.0,65.0,486.0,925.0,307.0,331.0,613.0,701.0
Renin,342.0,948.0,666.0,208.0,622.0,138.0,68.0,829.0,218.0,805.0,208.0
Sigma opioid receptor,69.0,8.0,1000.0,977.0,30.0,207.0,150.0,100.0,18.0,754.0,382.0
Mitogen-activated protein kinase kinase kinase 9,748.0,902.0,3.0,174.0,844.0,495.0,398.0,991.0,756.0,64.0,942.0
Phosphodiesterase 4D,818.0,258.0,103.0,574.0,581.0,605.0,249.0,737.0,411.0,980.0,50.0
Carbonic anhydrase III,564.0,543.0,2.0,992.0,863.0,336.0,949.0,956.0,401.0,97.0,762.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,183.0,927.0,772.0,114.0,170.0,495.0,607.0,847.0,836.0,496.0,322.0
Phosphodiesterase 3B,199.0,610.0,986.0,329.0,0.0,723.0,754.0,611.0,119.0,449.0,238.0
Arachidonate 15-lipoxygenase,840.0,210.0,39.0,419.0,966.0,868.0,665.0,24.0,958.0,425.0,477.0
Phosphodiesterase 4C,604.0,457.0,805.0,139.0,958.0,445.0,553.0,8.0,783.0,176.0,982.0
Telomerase reverse transcriptase,855.0,347.0,941.0,78.0,500.0,569.0,552.0,28.0,774.0,560.0,743.0
Protein kinase C gamma,600.0,810.0,987.0,208.0,237.0,121.0,179.0,987.0,678.0,938.0,308.0
Cathepsin S,345.0,758.0,1.0,130.0,827.0,989.0,400.0,430.0,990.0,373.0,148.0
Sphingosine 1-phosphate receptor Edg-5,783.0,416.0,978.0,669.0,614.0,561.0,565.0,91.0,140.0,598.0,693.0
Tyrosine-protein kinase ITK/TSK,188.0,18.0,932.0,991.0,147.0,255.0,77.0,577.0,416.0,842.0,167.0
Dual specificity mitogen-activated protein kinase kinase 2,789.0,429.0,92.0,282.0,368.0,250.0,518.0,943.0,549.0,561.0,392.0
Tyrosine-protein kinase JAK2,16.0,123.0,458.0,778.0,10.0,706.0,835.0,932.0,828.0,780.0,9.0
Rho-associated protein kinase 2,559.0,923.0,40.0,434.0,968.0,419.0,742.0,550.0,731.0,185.0,829.0
Cholecystokinin B receptor,629.0,532.0,1000.0,882.0,4.0,150.0,290.0,827.0,3.0,923.0,123.0
Protein kinase C alpha,846.0,922.0,0.0,180.0,962.0,687.0,617.0,880.0,788.0,9.0,980.0
Protein kinase C delta,694.0,584.0,6.0,500.0,790.0,507.0,620.0,955.0,430.0,320.0,860.0
P2X purinoceptor 3,54.0,6.0,1000.0,792.0,401.0,402.0,190.0,0.0,11.0,993.0,17.0
Multidrug resistance-associated protein 1,41.0,448.0,27.0,624.0,910.0,843.0,682.0,50.0,983.0,282.0,77.0
Receptor protein-tyrosine kinase erbB-4,668.0,973.0,240.0,925.0,418.0,789.0,941.0,913.0,324.0,34.0,1000.0
Cyclin-dependent kinase 2,796.0,739.0,892.0,15.0,915.0,264.0,399.0,268.0,470.0,310.0,902.0
Phosphodiesterase 7A,929.0,375.0,889.0,334.0,470.0,134.0,172.0,605.0,554.0,398.0,756.0
Matriptase,135.0,891.0,108.0,351.0,939.0,403.0,335.0,91.0,902.0,3.0,443.0
Sphingosine kinase 2,20.0,73.0,990.0,785.0,264.0,243.0,178.0,468.0,391.0,961.0,36.0
Serine/threonine-protein kinase PLK1,238.0,96.0,810.0,951.0,2.0,736.0,131.0,791.0,135.0,990.0,40.0
Carbonic anhydrase VI,996.0,569.0,76.0,123.0,76.0,412.0,994.0,757.0,690.0,115.0,733.0
Protein kinase C beta,788.0,557.0,288.0,774.0,868.0,273.0,497.0,388.0,223.0,578.0,301.0
Cyclin-dependent kinase 7,17.0,174.0,850.0,660.0,102.0,826.0,793.0,901.0,28.0,983.0,628.0
Glycine transporter 2,669.0,791.0,3.0,909.0,378.0,593.0,779.0,924.0,129.0,307.0,468.0
Cyclin-dependent kinase 1,20.0,38.0,992.0,879.0,930.0,257.0,10.0,5.0,816.0,608.0,286.0
Excitatory amino acid transporter 1,970.0,968.0,294.0,21.0,71.0,426.0,817.0,921.0,690.0,46.0,690.0
Plasma retinol-binding protein,401.0,801.0,3.0,15.0,965.0,925.0,329.0,145.0,995.0,505.0,303.0
Poly [ADP-ribose] polymerase-1,788.0,708.0,875.0,302.0,285.0,143.0,758.0,591.0,326.0,627.0,515.0
Thymidine phosphorylase,753.0,910.0,448.0,700.0,841.0,837.0,785.0,499.0,488.0,30.0,998.0
Cyclin-dependent kinase 9,129.0,628.0,74.0,106.0,889.0,576.0,843.0,270.0,910.0,398.0,74.0
PI3-kinase p110-delta subunit,776.0,579.0,13.0,869.0,731.0,493.0,799.0,692.0,710.0,12.0,856.0
DNA-dependent protein kinase,315.0,5.0,977.0,971.0,708.0,475.0,23.0,18.0,127.0,992.0,62.0
PI3-kinase p110-beta subunit,411.0,405.0,1000.0,408.0,30.0,245.0,749.0,970.0,19.0,633.0,932.0
Serotonin 7 (5-HT7) receptor,443.0,639.0,604.0,249.0,394.0,837.0,743.0,51.0,799.0,724.0,111.0
Bradykinin B2 receptor,78.0,682.0,9.0,647.0,898.0,891.0,767.0,736.0,658.0,314.0,705.0
Protein-tyrosine phosphatase 1C,468.0,225.0,997.0,448.0,59.0,170.0,24.0,107.0,215.0,561.0,387.0
Carboxylesterase 2,999.0,726.0,102.0,40.0,78.0,16.0,695.0,997.0,31.0,686.0,627.0
Estradiol 17-beta-dehydrogenase 1,31.0,566.0,65.0,983.0,808.0,806.0,292.0,906.0,797.0,214.0,821.0
Histone deacetylase 8,886.0,73.0,373.0,250.0,815.0,597.0,62.0,223.0,388.0,961.0,165.0
Prolyl endopeptidase,776.0,921.0,363.0,655.0,885.0,567.0,910.0,362.0,576.0,6.0,989.0
Matrix metalloproteinase 9,952.0,796.0,51.0,24.0,897.0,683.0,836.0,27.0,536.0,343.0,589.0
CD22,602.0,791.0,42.0,710.0,54.0,160.0,879.0,998.0,238.0,319.0,767.0
Metabotropic glutamate receptor 5,149.0,564.0,14.0,222.0,990.0,786.0,167.0,20.0,996.0,735.0,132.0
Sphingosine 1-phosphate receptor Edg-6,49.0,190.0,589.0,716.0,234.0,450.0,259.0,318.0,943.0,272.0,146.0
Rho-associated protein kinase 1,264.0,420.0,901.0,296.0,193.0,627.0,142.0,347.0,505.0,965.0,95.0
Tyrosine-protein kinase HCK,74.0,227.0,899.0,906.0,907.0,826.0,384.0,62.0,284.0,685.0,388.0
Carbonic anhydrase XII,713.0,521.0,979.0,537.0,301.0,534.0,403.0,140.0,377.0,217.0,857.0
Histone deacetylase 1,966.0,601.0,512.0,911.0,608.0,7.0,594.0,984.0,97.0,27.0,806.0
Lysophosphatidic acid receptor Edg-7,639.0,870.0,915.0,70.0,225.0,589.0,473.0,239.0,806.0,152.0,383.0
PI3-kinase p110-gamma subunit,329.0,272.0,235.0,41.0,770.0,740.0,461.0,851.0,933.0,419.0,746.0
PI4-kinase beta subunit,939.0,78.0,925.0,33.0,53.0,543.0,871.0,32.0,155.0,986.0,82.0
Cathepsin L2,111.0,553.0,717.0,917.0,67.0,463.0,811.0,999.0,383.0,582.0,728.0
Urokinase-type plasminogen activator,46.0,462.0,795.0,782.0,408.0,571.0,328.0,313.0,368.0,750.0,170.0
Testis-specific androgen-binding protein,331.0,444.0,308.0,564.0,619.0,319.0,741.0,922.0,260.0,818.0,656.0
Caspase-6,544.0,19.0,850.0,291.0,984.0,839.0,205.0,0.0,924.0,664.0,774.0
Cyclin-dependent kinase 4,517.0,279.0,365.0,993.0,459.0,296.0,65.0,410.0,150.0,328.0,467.0
Histone deacetylase 11,892.0,718.0,337.0,689.0,506.0,529.0,517.0,778.0,28.0,572.0,395.0
Sodium-dependent proline transporter,316.0,223.0,927.0,942.0,1.0,343.0,922.0,993.0,50.0,913.0,266.0
Matrix metalloproteinase-1,42.0,985.0,135.0,338.0,384.0,783.0,548.0,858.0,951.0,490.0,45.0
Matrix metalloproteinase-2,662.0,875.0,4.0,3.0,990.0,984.0,288.0,8.0,946.0,158.0,835.0
Protein-tyrosine phosphatase 1B,961.0,262.0,345.0,853.0,25.0,15.0,131.0,876.0,29.0,825.0,153.0
Acetyl-CoA carboxylase 1,85.0,645.0,218.0,949.0,406.0,895.0,980.0,831.0,856.0,5.0,995.0
Serotonin 6 (5-HT6) receptor,771.0,424.0,930.0,703.0,12.0,443.0,212.0,967.0,34.0,939.0,382.0
MAP kinase ERK1,583.0,571.0,372.0,220.0,961.0,90.0,156.0,306.0,766.0,470.0,132.0
Cytochrome P450 2C9,125.0,828.0,100.0,213.0,1000.0,605.0,292.0,7.0,997.0,286.0,295.0
Probable G-protein coupled receptor 88,970.0,723.0,8.0,207.0,332.0,204.0,813.0,676.0,466.0,296.0,283.0
Cytochrome P450 3A4,766.0,458.0,935.0,983.0,94.0,196.0,339.0,987.0,5.0,988.0,544.0
Pregnane X receptor,396.0,10.0,996.0,349.0,96.0,66.0,82.0,747.0,96.0,827.0,499.0
Carboxypeptidase B2 isoform A,802.0,994.0,222.0,0.0,903.0,201.0,892.0,312.0,901.0,56.0,783.0
Serotonin 5a (5-HT5a) receptor,338.0,270.0,365.0,46.0,906.0,940.0,524.0,12.0,988.0,431.0,580.0
Estrogen-related receptor alpha,846.0,104.0,561.0,439.0,251.0,26.0,598.0,518.0,782.0,677.0,50.0
"Amine oxidase, copper containing",27.0,396.0,946.0,427.0,453.0,909.0,155.0,26.0,921.0,534.0,122.0
Protein kinase C zeta,8.0,502.0,837.0,996.0,939.0,564.0,316.0,103.0,285.0,121.0,915.0
Melanin-concentrating hormone receptor 1,703.0,979.0,635.0,430.0,88.0,519.0,403.0,970.0,333.0,188.0,911.0
Caspase-7,17.0,302.0,681.0,960.0,945.0,688.0,241.0,13.0,680.0,396.0,279.0
C-C chemokine receptor type 3,922.0,881.0,39.0,398.0,808.0,741.0,941.0,791.0,213.0,435.0,942.0
Phospholipase A2 group IIA,375.0,53.0,968.0,89.0,314.0,903.0,135.0,257.0,301.0,985.0,144.0
Plasminogen activator inhibitor-1,141.0,589.0,241.0,948.0,131.0,410.0,764.0,982.0,153.0,557.0,422.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,901.0,688.0,70.0,214.0,666.0,299.0,796.0,965.0,896.0,44.0,859.0
Proteasome Macropain subunit,676.0,122.0,484.0,279.0,519.0,615.0,688.0,55.0,847.0,918.0,83.0
Carbonic anhydrase XIV,251.0,281.0,116.0,978.0,69.0,744.0,230.0,996.0,242.0,928.0,104.0
LDL-associated phospholipase A2,896.0,743.0,536.0,248.0,958.0,95.0,727.0,11.0,578.0,58.0,726.0
Cytochrome P450 17A1,995.0,532.0,668.0,40.0,432.0,438.0,790.0,963.0,132.0,643.0,993.0
Histone deacetylase 4,604.0,152.0,116.0,973.0,35.0,924.0,396.0,828.0,1.0,552.0,548.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,228.0,896.0,995.0,778.0,437.0,44.0,547.0,628.0,705.0,31.0,769.0
Phosphodiesterase 9A,687.0,227.0,556.0,118.0,709.0,473.0,201.0,98.0,723.0,672.0,469.0
Tyrosine-protein kinase TYK2,118.0,805.0,431.0,550.0,86.0,534.0,265.0,524.0,345.0,473.0,134.0
Steryl-sulfatase,53.0,463.0,998.0,185.0,902.0,770.0,333.0,21.0,982.0,931.0,112.0
"Nitric-oxide synthase, brain",61.0,741.0,94.0,969.0,205.0,849.0,874.0,860.0,819.0,694.0,171.0
Cholesteryl ester transfer protein,22.0,133.0,993.0,885.0,319.0,184.0,241.0,4.0,417.0,457.0,123.0
Protein kinase C epsilon,856.0,41.0,690.0,963.0,492.0,334.0,79.0,295.0,240.0,281.0,588.0
Dual specificity mitogen-activated protein kinase kinase 1,238.0,259.0,24.0,581.0,952.0,714.0,655.0,826.0,556.0,956.0,471.0
Adenosine kinase,965.0,929.0,12.0,710.0,1.0,609.0,885.0,1000.0,8.0,237.0,560.0
Hormone sensitive lipase,749.0,835.0,937.0,336.0,735.0,227.0,787.0,104.0,135.0,27.0,942.0
Carbonic anhydrase IX,855.0,479.0,5.0,55.0,661.0,869.0,308.0,846.0,949.0,944.0,399.0
Protein kinase C eta,402.0,786.0,10.0,362.0,861.0,949.0,689.0,690.0,668.0,78.0,922.0
Cytochrome P450 2C19,535.0,137.0,997.0,56.0,860.0,778.0,249.0,7.0,926.0,974.0,308.0
Quinone reductase 1),29.0,108.0,707.0,901.0,887.0,452.0,816.0,3.0,932.0,510.0,204.0
Casein kinase II alpha,653.0,502.0,950.0,80.0,314.0,158.0,67.0,69.0,259.0,629.0,202.0
Opioid growth factor receptor-like protein 1,968.0,29.0,997.0,356.0,362.0,184.0,194.0,545.0,14.0,964.0,891.0
Kininogen-1,847.0,951.0,9.0,70.0,419.0,192.0,928.0,981.0,818.0,28.0,675.0
Acetyl-coenzyme A transporter 1,192.0,977.0,3.0,980.0,765.0,138.0,536.0,977.0,760.0,27.0,374.0
Fibroblast growth factor receptor 1,754.0,531.0,989.0,484.0,65.0,68.0,672.0,845.0,53.0,786.0,333.0
PI4-kinase alpha subunit,163.0,9.0,1000.0,808.0,20.0,846.0,223.0,279.0,7.0,1000.0,68.0
Arachidonate 12-lipoxygenase,115.0,587.0,569.0,152.0,874.0,752.0,142.0,15.0,951.0,561.0,378.0
Autotaxin,211.0,909.0,198.0,866.0,547.0,874.0,837.0,637.0,972.0,43.0,895.0
ADAM17,355.0,824.0,923.0,109.0,774.0,56.0,319.0,326.0,971.0,103.0,681.0
Prostanoid EP3 receptor,312.0,578.0,17.0,847.0,500.0,915.0,266.0,829.0,90.0,866.0,151.0
Hepatocyte growth factor receptor,581.0,225.0,189.0,197.0,885.0,741.0,489.0,8.0,877.0,310.0,284.0
Carbonic anhydrase IV,887.0,242.0,999.0,699.0,139.0,30.0,240.0,506.0,8.0,394.0,810.0
11-beta-hydroxysteroid dehydrogenase 2,41.0,314.0,388.0,899.0,70.0,962.0,836.0,443.0,437.0,481.0,262.0
Histamine H4 receptor,983.0,592.0,48.0,290.0,750.0,568.0,391.0,830.0,389.0,327.0,986.0
Beta-glucosidase,768.0,886.0,4.0,18.0,999.0,119.0,929.0,143.0,947.0,243.0,450.0
Urotensin II receptor,37.0,714.0,236.0,956.0,259.0,627.0,917.0,615.0,337.0,117.0,429.0
Metabotropic glutamate receptor 1,856.0,208.0,759.0,110.0,413.0,419.0,227.0,775.0,581.0,617.0,731.0
Dual specificity phosphatase Cdc25A,123.0,312.0,105.0,628.0,207.0,622.0,122.0,333.0,762.0,376.0,106.0
Caspase-8,864.0,332.0,60.0,576.0,966.0,100.0,294.0,880.0,594.0,513.0,782.0
Interleukin-1 receptor-associated kinase 4,570.0,275.0,966.0,0.0,913.0,854.0,241.0,0.0,981.0,597.0,257.0
Histone acetyltransferase p300,348.0,662.0,637.0,581.0,14.0,792.0,545.0,525.0,140.0,276.0,386.0
Hydroxycarboxylic acid receptor 2,114.0,319.0,838.0,991.0,40.0,552.0,149.0,983.0,63.0,981.0,92.0
Serine/threonine-protein kinase PLK4,744.0,491.0,797.0,466.0,338.0,374.0,456.0,692.0,361.0,36.0,755.0
Melanocortin receptor 1,396.0,744.0,193.0,243.0,863.0,590.0,994.0,22.0,927.0,54.0,626.0
Calcitonin gene-related peptide type 1 receptor,384.0,563.0,546.0,672.0,447.0,592.0,557.0,394.0,542.0,603.0,731.0
T-cell protein-tyrosine phosphatase,385.0,991.0,79.0,958.0,699.0,318.0,936.0,999.0,537.0,24.0,842.0
Cytosolic phospholipase A2,656.0,443.0,783.0,355.0,563.0,681.0,31.0,556.0,628.0,534.0,809.0
Hexokinase type IV,721.0,272.0,107.0,521.0,498.0,904.0,399.0,486.0,280.0,540.0,653.0
Serine/threonine-protein kinase NEK2,111.0,80.0,950.0,857.0,675.0,273.0,641.0,132.0,165.0,708.0,201.0
LIM domain kinase 1,552.0,346.0,306.0,381.0,499.0,92.0,652.0,861.0,818.0,704.0,108.0
Cathepsin L,725.0,340.0,25.0,21.0,323.0,804.0,829.0,337.0,250.0,1000.0,64.0
Protein kinase C mu,454.0,789.0,169.0,986.0,214.0,761.0,621.0,993.0,2.0,252.0,979.0
Protein-tyrosine phosphatase 2C,142.0,94.0,929.0,788.0,44.0,305.0,414.0,433.0,848.0,423.0,75.0
Matrix metalloproteinase 14,169.0,626.0,745.0,900.0,872.0,82.0,241.0,916.0,552.0,179.0,731.0
Heat shock protein HSP 90-alpha,285.0,734.0,285.0,385.0,957.0,361.0,431.0,43.0,982.0,148.0,272.0
Sodium/glucose cotransporter 2,941.0,969.0,259.0,500.0,41.0,311.0,734.0,938.0,40.0,118.0,953.0
Calpain 1,608.0,928.0,168.0,186.0,264.0,358.0,416.0,890.0,443.0,641.0,114.0
Sphingosine 1-phosphate receptor Edg-3,615.0,79.0,996.0,308.0,353.0,362.0,250.0,296.0,521.0,615.0,210.0
Bone morphogenetic protein 1,36.0,75.0,430.0,130.0,927.0,659.0,919.0,2.0,862.0,340.0,38.0
Glutathione S-transferase Pi,618.0,219.0,1000.0,30.0,809.0,469.0,168.0,1.0,711.0,653.0,818.0
Tyrosine-protein kinase Lyn,723.0,960.0,84.0,502.0,652.0,926.0,808.0,969.0,213.0,810.0,934.0
Ribosomal protein S6 kinase alpha 2,636.0,147.0,308.0,534.0,399.0,812.0,24.0,110.0,966.0,445.0,617.0
Carbonic anhydrase XIII,751.0,311.0,25.0,661.0,509.0,626.0,916.0,985.0,615.0,611.0,681.0
Complement C1s,964.0,627.0,928.0,3.0,372.0,74.0,603.0,861.0,148.0,800.0,790.0
Protein kinase C theta,930.0,313.0,372.0,656.0,56.0,233.0,414.0,864.0,16.0,745.0,257.0
Heparanase,26.0,925.0,108.0,978.0,771.0,701.0,558.0,948.0,397.0,539.0,755.0
Methionine aminopeptidase 2,981.0,595.0,465.0,113.0,886.0,279.0,407.0,85.0,959.0,43.0,828.0
Serine/threonine-protein kinase Aurora-C,608.0,248.0,565.0,718.0,122.0,120.0,537.0,671.0,29.0,722.0,190.0
Quinone reductase 2,0.0,520.0,812.0,960.0,266.0,996.0,818.0,61.0,984.0,330.0,176.0
MAP kinase p38 beta,571.0,64.0,995.0,862.0,127.0,216.0,64.0,271.0,57.0,993.0,381.0
Carbonic anhydrase VB,641.0,479.0,424.0,880.0,641.0,832.0,280.0,870.0,87.0,629.0,870.0
GAR transformylase,259.0,253.0,139.0,476.0,959.0,374.0,62.0,117.0,184.0,258.0,279.0
Proteinase-activated receptor 1,252.0,735.0,108.0,19.0,953.0,967.0,901.0,9.0,1000.0,531.0,332.0
"Fructose-1,6-bisphosphatase",657.0,836.0,385.0,46.0,112.0,40.0,861.0,61.0,984.0,439.0,21.0
Dipeptidyl peptidase II,260.0,128.0,994.0,929.0,117.0,38.0,168.0,744.0,114.0,399.0,669.0
