,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 4,769.0,576.0,797.0,932.0,662.0,41.0,903.0,12.0,456.0,211.0,309.0
Estrogen receptor beta,686.0,217.0,67.0,10.0,225.0,989.0,24.0,952.0,697.0,807.0,141.0
Glyoxalase I,601.0,965.0,224.0,947.0,933.0,46.0,627.0,17.0,213.0,397.0,938.0
"Myosin light chain kinase, smooth muscle",255.0,307.0,931.0,662.0,146.0,369.0,720.0,979.0,305.0,383.0,560.0
Serine/threonine-protein kinase AKT2,353.0,934.0,701.0,556.0,489.0,268.0,611.0,196.0,774.0,253.0,291.0
Interleukin-8 receptor B,997.0,786.0,257.0,459.0,649.0,525.0,862.0,375.0,220.0,724.0,882.0
Myeloperoxidase,199.0,48.0,458.0,778.0,808.0,540.0,102.0,251.0,725.0,455.0,659.0
Coagulation factor X,2.0,698.0,950.0,879.0,65.0,784.0,960.0,405.0,946.0,131.0,15.0
Deoxycytidine kinase,748.0,70.0,303.0,527.0,138.0,87.0,554.0,32.0,946.0,913.0,287.0
Muscarinic acetylcholine receptor M3,312.0,667.0,719.0,433.0,454.0,779.0,76.0,825.0,163.0,545.0,955.0
Beta-3 adrenergic receptor,177.0,758.0,251.0,559.0,446.0,267.0,787.0,416.0,272.0,691.0,238.0
Death-associated protein kinase 3,914.0,251.0,243.0,105.0,665.0,880.0,126.0,932.0,577.0,582.0,394.0
Methionine aminopeptidase 1,608.0,761.0,276.0,906.0,624.0,9.0,861.0,46.0,418.0,710.0,909.0
Leukocyte elastase,856.0,27.0,993.0,131.0,670.0,930.0,402.0,794.0,199.0,323.0,65.0
Beta amyloid A4 protein,768.0,953.0,92.0,858.0,764.0,127.0,830.0,835.0,394.0,516.0,864.0
Neurokinin 1 receptor,343.0,343.0,764.0,4.0,71.0,862.0,324.0,771.0,700.0,345.0,137.0
Neuronal acetylcholine receptor protein alpha-7 subunit,116.0,516.0,257.0,849.0,481.0,360.0,407.0,598.0,642.0,154.0,593.0
Adenosine A2a receptor,864.0,850.0,351.0,252.0,616.0,748.0,632.0,949.0,15.0,748.0,837.0
Endothelin receptor ET-A,49.0,320.0,787.0,442.0,606.0,616.0,876.0,184.0,893.0,103.0,468.0
Beta secretase 2,935.0,973.0,100.0,754.0,246.0,6.0,859.0,45.0,563.0,154.0,866.0
Serine/threonine-protein kinase Chk2,589.0,145.0,636.0,668.0,150.0,860.0,122.0,309.0,793.0,963.0,219.0
Cannabinoid CB2 receptor,913.0,373.0,229.0,25.0,510.0,792.0,539.0,930.0,271.0,303.0,762.0
3-phosphoinositide dependent protein kinase-1,67.0,397.0,288.0,488.0,444.0,130.0,683.0,743.0,636.0,630.0,160.0
Phospholipase D1,614.0,279.0,543.0,250.0,536.0,843.0,259.0,843.0,430.0,185.0,185.0
Phosphodiesterase 4A,677.0,116.0,439.0,332.0,956.0,739.0,249.0,234.0,804.0,572.0,828.0
Adenosine A2b receptor,994.0,474.0,489.0,81.0,407.0,365.0,155.0,267.0,132.0,391.0,357.0
Carboxypeptidase B,25.0,282.0,249.0,757.0,798.0,640.0,620.0,677.0,656.0,481.0,782.0
Adenosine A3 receptor,244.0,947.0,615.0,839.0,454.0,736.0,266.0,99.0,324.0,890.0,815.0
Histone deacetylase 5,617.0,756.0,685.0,941.0,920.0,591.0,805.0,510.0,185.0,422.0,512.0
Liver glycogen phosphorylase,14.0,55.0,790.0,895.0,939.0,443.0,224.0,14.0,946.0,248.0,257.0
Tyrosine-protein kinase LCK,134.0,952.0,149.0,787.0,380.0,85.0,571.0,553.0,494.0,372.0,902.0
Cathepsin D,832.0,919.0,357.0,386.0,345.0,87.0,323.0,974.0,139.0,967.0,983.0
Melanocortin receptor 4,141.0,67.0,597.0,188.0,151.0,831.0,656.0,32.0,997.0,471.0,9.0
Peptide N-myristoyltransferase 1,170.0,683.0,555.0,521.0,958.0,982.0,784.0,803.0,20.0,636.0,923.0
Tyrosine-protein kinase SYK,915.0,264.0,95.0,750.0,240.0,715.0,224.0,309.0,849.0,554.0,22.0
MAP kinase p38 alpha,223.0,950.0,711.0,947.0,626.0,173.0,836.0,77.0,403.0,243.0,788.0
Carbonic anhydrase I,255.0,102.0,971.0,133.0,106.0,866.0,72.0,282.0,950.0,420.0,226.0
Furin,983.0,197.0,161.0,88.0,346.0,570.0,272.0,956.0,45.0,522.0,316.0
Tryptase beta-1,804.0,94.0,937.0,121.0,145.0,375.0,594.0,481.0,364.0,121.0,94.0
Glycogen synthase kinase-3 beta,242.0,345.0,120.0,557.0,369.0,831.0,553.0,900.0,554.0,494.0,405.0
Dual specificity protein phosphatase 3,805.0,945.0,251.0,604.0,397.0,246.0,279.0,532.0,613.0,838.0,857.0
c-Jun N-terminal kinase 3,475.0,514.0,971.0,564.0,264.0,635.0,913.0,746.0,78.0,77.0,118.0
Histamine H3 receptor,28.0,650.0,591.0,251.0,302.0,892.0,931.0,956.0,671.0,586.0,404.0
Phosphodiesterase 2A,882.0,926.0,15.0,444.0,372.0,137.0,647.0,433.0,592.0,670.0,971.0
Adenosylhomocysteinase,606.0,460.0,605.0,928.0,932.0,398.0,217.0,661.0,255.0,798.0,900.0
Tyrosine-protein kinase SRC,87.0,296.0,506.0,509.0,766.0,578.0,366.0,788.0,468.0,616.0,131.0
Cathepsin K,977.0,340.0,524.0,190.0,571.0,179.0,620.0,306.0,47.0,266.0,372.0
Macrophage-stimulating protein receptor,158.0,195.0,951.0,601.0,671.0,746.0,106.0,206.0,384.0,501.0,148.0
Cystinyl aminopeptidase,834.0,319.0,589.0,668.0,435.0,310.0,149.0,169.0,784.0,811.0,391.0
Focal adhesion kinase 1,246.0,862.0,8.0,638.0,760.0,9.0,893.0,217.0,915.0,494.0,994.0
Mitogen-activated protein kinase kinase kinase 11,493.0,833.0,318.0,802.0,123.0,159.0,285.0,457.0,891.0,404.0,396.0
Histone deacetylase 7,595.0,638.0,783.0,462.0,963.0,831.0,578.0,489.0,110.0,723.0,832.0
Phosphodiesterase 11A,540.0,367.0,474.0,465.0,722.0,724.0,251.0,915.0,223.0,800.0,606.0
Cytochrome P450 11B2,180.0,781.0,719.0,658.0,875.0,156.0,652.0,99.0,760.0,455.0,746.0
Protein-glutamine gamma-glutamyltransferase,395.0,66.0,270.0,86.0,96.0,958.0,571.0,384.0,1000.0,375.0,108.0
Phospholipase D2,866.0,130.0,199.0,31.0,475.0,999.0,261.0,996.0,6.0,555.0,14.0
Metabotropic glutamate receptor 4,223.0,897.0,970.0,952.0,97.0,194.0,657.0,209.0,62.0,530.0,813.0
C-C chemokine receptor type 5,662.0,774.0,768.0,672.0,344.0,99.0,702.0,411.0,461.0,292.0,900.0
Fibroblast growth factor receptor 3,990.0,578.0,434.0,529.0,251.0,130.0,236.0,189.0,766.0,114.0,275.0
Phosphodiesterase 4B,8.0,81.0,854.0,673.0,493.0,792.0,915.0,161.0,990.0,511.0,25.0
Ileal bile acid transporter,821.0,942.0,539.0,814.0,44.0,118.0,267.0,164.0,114.0,440.0,704.0
Integrin alpha-4,863.0,253.0,185.0,12.0,385.0,665.0,768.0,986.0,63.0,321.0,475.0
Sodium/hydrogen exchanger 1,935.0,295.0,503.0,442.0,512.0,851.0,381.0,981.0,66.0,755.0,125.0
Acyl coenzyme A:cholesterol acyltransferase 1,905.0,413.0,90.0,813.0,848.0,203.0,775.0,918.0,198.0,402.0,852.0
Estradiol 17-beta-dehydrogenase 2,8.0,571.0,621.0,900.0,955.0,373.0,420.0,53.0,809.0,800.0,681.0
Vascular endothelial growth factor receptor 2,403.0,309.0,39.0,217.0,868.0,862.0,114.0,445.0,893.0,505.0,662.0
Matrix metalloproteinase 13,41.0,951.0,897.0,809.0,57.0,514.0,147.0,74.0,902.0,410.0,505.0
Tyrosine-protein kinase ZAP-70,16.0,335.0,777.0,834.0,868.0,989.0,651.0,33.0,663.0,548.0,512.0
LXR-alpha,931.0,670.0,206.0,427.0,523.0,35.0,618.0,435.0,241.0,165.0,674.0
Protein-glutamine gamma-glutamyltransferase K,184.0,759.0,218.0,185.0,418.0,780.0,714.0,485.0,828.0,955.0,638.0
Nerve growth factor receptor Trk-A,902.0,343.0,165.0,676.0,940.0,162.0,229.0,453.0,254.0,869.0,956.0
Coagulation factor XI,651.0,447.0,368.0,501.0,499.0,239.0,216.0,395.0,716.0,577.0,514.0
Casein kinase I delta,175.0,362.0,997.0,761.0,90.0,22.0,998.0,52.0,488.0,309.0,13.0
Matrix metalloproteinase 3,574.0,356.0,255.0,46.0,261.0,982.0,422.0,974.0,682.0,206.0,186.0
Tyrosine-protein kinase JAK1,921.0,310.0,966.0,448.0,131.0,73.0,262.0,924.0,216.0,470.0,863.0
Dipeptidyl peptidase IV,863.0,486.0,557.0,20.0,234.0,338.0,722.0,963.0,179.0,161.0,597.0
Serine/threonine-protein kinase mTOR,16.0,914.0,766.0,997.0,702.0,66.0,466.0,9.0,917.0,607.0,601.0
Glycogen synthase kinase-3 alpha,975.0,276.0,54.0,87.0,426.0,763.0,654.0,979.0,55.0,115.0,170.0
Renin,846.0,460.0,648.0,964.0,233.0,52.0,330.0,551.0,69.0,219.0,553.0
Sigma opioid receptor,241.0,921.0,166.0,674.0,334.0,251.0,938.0,262.0,881.0,372.0,636.0
Mitogen-activated protein kinase kinase kinase 9,994.0,32.0,878.0,2.0,169.0,754.0,72.0,946.0,89.0,893.0,16.0
Phosphodiesterase 4D,3.0,941.0,375.0,990.0,903.0,774.0,631.0,8.0,823.0,678.0,901.0
Carbonic anhydrase III,0.0,227.0,647.0,955.0,988.0,856.0,625.0,223.0,643.0,882.0,531.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,983.0,143.0,211.0,738.0,539.0,8.0,339.0,288.0,749.0,309.0,470.0
Phosphodiesterase 3B,989.0,203.0,467.0,1.0,31.0,949.0,128.0,978.0,453.0,585.0,183.0
Arachidonate 15-lipoxygenase,721.0,820.0,257.0,654.0,721.0,937.0,142.0,369.0,115.0,867.0,859.0
Phosphodiesterase 4C,507.0,92.0,879.0,347.0,515.0,476.0,406.0,701.0,442.0,768.0,30.0
Telomerase reverse transcriptase,27.0,347.0,148.0,407.0,803.0,945.0,277.0,671.0,872.0,252.0,669.0
Protein kinase C gamma,248.0,545.0,984.0,338.0,137.0,51.0,751.0,232.0,754.0,362.0,379.0
Cathepsin S,122.0,881.0,826.0,842.0,794.0,161.0,707.0,40.0,636.0,234.0,887.0
Sphingosine 1-phosphate receptor Edg-5,959.0,261.0,463.0,41.0,482.0,752.0,787.0,910.0,525.0,287.0,772.0
Tyrosine-protein kinase ITK/TSK,986.0,487.0,17.0,256.0,212.0,927.0,736.0,998.0,23.0,451.0,613.0
Dual specificity mitogen-activated protein kinase kinase 2,99.0,903.0,101.0,988.0,760.0,5.0,471.0,1.0,896.0,617.0,972.0
Tyrosine-protein kinase JAK2,274.0,560.0,767.0,966.0,9.0,140.0,848.0,69.0,886.0,561.0,60.0
Rho-associated protein kinase 2,898.0,182.0,794.0,4.0,257.0,883.0,350.0,979.0,156.0,403.0,186.0
Cholecystokinin B receptor,425.0,792.0,325.0,841.0,979.0,404.0,385.0,74.0,289.0,793.0,797.0
Protein kinase C alpha,133.0,240.0,283.0,809.0,851.0,928.0,137.0,738.0,337.0,664.0,555.0
Protein kinase C delta,113.0,915.0,586.0,413.0,813.0,829.0,770.0,542.0,452.0,504.0,603.0
P2X purinoceptor 3,663.0,168.0,502.0,385.0,12.0,562.0,92.0,954.0,954.0,319.0,77.0
Multidrug resistance-associated protein 1,939.0,341.0,273.0,154.0,532.0,142.0,127.0,173.0,663.0,884.0,480.0
Receptor protein-tyrosine kinase erbB-4,0.0,844.0,790.0,803.0,885.0,878.0,468.0,403.0,311.0,474.0,511.0
Cyclin-dependent kinase 2,968.0,135.0,132.0,8.0,568.0,985.0,905.0,994.0,68.0,97.0,120.0
Phosphodiesterase 7A,477.0,62.0,875.0,118.0,140.0,730.0,265.0,567.0,926.0,199.0,555.0
Matriptase,997.0,938.0,117.0,221.0,8.0,39.0,452.0,868.0,367.0,873.0,618.0
Sphingosine kinase 2,364.0,485.0,829.0,932.0,774.0,784.0,697.0,195.0,125.0,464.0,668.0
Serine/threonine-protein kinase PLK1,41.0,731.0,166.0,550.0,970.0,537.0,786.0,624.0,452.0,234.0,823.0
Carbonic anhydrase VI,375.0,652.0,910.0,995.0,843.0,48.0,896.0,2.0,699.0,364.0,761.0
Protein kinase C beta,237.0,475.0,34.0,289.0,719.0,923.0,268.0,842.0,938.0,571.0,414.0
Cyclin-dependent kinase 7,363.0,140.0,835.0,932.0,177.0,56.0,380.0,137.0,784.0,455.0,311.0
Glycine transporter 2,961.0,888.0,309.0,275.0,213.0,128.0,182.0,933.0,99.0,740.0,696.0
Cyclin-dependent kinase 1,214.0,737.0,212.0,328.0,767.0,860.0,397.0,522.0,678.0,859.0,400.0
Excitatory amino acid transporter 1,190.0,863.0,529.0,832.0,967.0,153.0,920.0,27.0,590.0,405.0,921.0
Plasma retinol-binding protein,61.0,37.0,618.0,278.0,732.0,988.0,334.0,425.0,563.0,259.0,690.0
Poly [ADP-ribose] polymerase-1,700.0,90.0,221.0,88.0,167.0,863.0,408.0,275.0,950.0,655.0,16.0
Thymidine phosphorylase,697.0,759.0,118.0,888.0,299.0,40.0,85.0,219.0,687.0,919.0,893.0
Cyclin-dependent kinase 9,509.0,948.0,794.0,889.0,728.0,3.0,950.0,151.0,118.0,450.0,675.0
PI3-kinase p110-delta subunit,898.0,612.0,605.0,590.0,277.0,545.0,73.0,815.0,33.0,610.0,564.0
DNA-dependent protein kinase,81.0,230.0,784.0,478.0,553.0,912.0,407.0,849.0,310.0,506.0,678.0
PI3-kinase p110-beta subunit,646.0,103.0,342.0,38.0,325.0,624.0,691.0,748.0,729.0,316.0,50.0
Serotonin 7 (5-HT7) receptor,74.0,695.0,879.0,545.0,590.0,587.0,732.0,32.0,804.0,288.0,602.0
Bradykinin B2 receptor,624.0,723.0,981.0,545.0,858.0,774.0,655.0,827.0,8.0,173.0,453.0
Protein-tyrosine phosphatase 1C,862.0,104.0,209.0,785.0,289.0,201.0,217.0,591.0,885.0,388.0,76.0
Carboxylesterase 2,961.0,474.0,91.0,142.0,840.0,281.0,241.0,472.0,828.0,747.0,980.0
Estradiol 17-beta-dehydrogenase 1,14.0,810.0,970.0,953.0,602.0,266.0,915.0,523.0,289.0,193.0,572.0
Histone deacetylase 8,916.0,247.0,357.0,20.0,23.0,926.0,167.0,965.0,195.0,330.0,32.0
Prolyl endopeptidase,476.0,857.0,451.0,942.0,162.0,358.0,617.0,209.0,730.0,569.0,715.0
Matrix metalloproteinase 9,7.0,727.0,18.0,962.0,961.0,312.0,833.0,32.0,841.0,914.0,876.0
CD22,541.0,544.0,886.0,763.0,22.0,200.0,805.0,974.0,58.0,293.0,35.0
Metabotropic glutamate receptor 5,367.0,413.0,625.0,159.0,323.0,915.0,597.0,191.0,609.0,474.0,339.0
Sphingosine 1-phosphate receptor Edg-6,108.0,349.0,859.0,194.0,990.0,996.0,473.0,443.0,419.0,234.0,798.0
Rho-associated protein kinase 1,542.0,752.0,164.0,318.0,847.0,111.0,428.0,157.0,736.0,670.0,902.0
Tyrosine-protein kinase HCK,902.0,280.0,829.0,830.0,241.0,46.0,147.0,128.0,815.0,121.0,409.0
Carbonic anhydrase XII,837.0,713.0,216.0,360.0,545.0,600.0,702.0,907.0,270.0,743.0,285.0
Histone deacetylase 1,747.0,829.0,120.0,718.0,341.0,482.0,291.0,905.0,222.0,691.0,904.0
Lysophosphatidic acid receptor Edg-7,182.0,147.0,476.0,101.0,920.0,844.0,500.0,312.0,803.0,845.0,409.0
PI3-kinase p110-gamma subunit,499.0,31.0,197.0,119.0,192.0,987.0,134.0,974.0,620.0,672.0,105.0
PI4-kinase beta subunit,966.0,564.0,382.0,755.0,266.0,42.0,839.0,128.0,640.0,21.0,463.0
Cathepsin L2,12.0,736.0,847.0,911.0,484.0,75.0,790.0,29.0,912.0,217.0,234.0
Urokinase-type plasminogen activator,827.0,751.0,484.0,986.0,490.0,8.0,218.0,47.0,717.0,672.0,726.0
Testis-specific androgen-binding protein,521.0,164.0,523.0,128.0,75.0,977.0,458.0,960.0,165.0,910.0,87.0
Caspase-6,395.0,708.0,456.0,80.0,277.0,964.0,770.0,895.0,287.0,914.0,608.0
Cyclin-dependent kinase 4,852.0,726.0,950.0,307.0,370.0,58.0,137.0,29.0,686.0,567.0,220.0
Histone deacetylase 11,82.0,669.0,375.0,857.0,223.0,663.0,636.0,713.0,530.0,105.0,651.0
Sodium-dependent proline transporter,979.0,724.0,181.0,874.0,979.0,2.0,672.0,56.0,249.0,328.0,960.0
Matrix metalloproteinase-1,671.0,547.0,680.0,808.0,865.0,183.0,655.0,744.0,162.0,400.0,618.0
Matrix metalloproteinase-2,986.0,95.0,155.0,0.0,616.0,996.0,79.0,999.0,10.0,306.0,412.0
Protein-tyrosine phosphatase 1B,109.0,281.0,675.0,9.0,318.0,998.0,394.0,971.0,260.0,804.0,72.0
Acetyl-CoA carboxylase 1,469.0,407.0,379.0,255.0,370.0,230.0,775.0,829.0,577.0,72.0,527.0
Serotonin 6 (5-HT6) receptor,252.0,488.0,413.0,988.0,326.0,103.0,671.0,32.0,887.0,406.0,196.0
MAP kinase ERK1,872.0,897.0,93.0,363.0,280.0,650.0,635.0,849.0,129.0,536.0,654.0
Cytochrome P450 2C9,50.0,302.0,996.0,754.0,425.0,442.0,686.0,41.0,631.0,346.0,499.0
Probable G-protein coupled receptor 88,438.0,391.0,290.0,357.0,809.0,950.0,471.0,764.0,761.0,331.0,403.0
Cytochrome P450 3A4,16.0,601.0,871.0,879.0,921.0,429.0,869.0,3.0,936.0,711.0,873.0
Pregnane X receptor,1000.0,235.0,42.0,30.0,84.0,112.0,64.0,915.0,460.0,818.0,664.0
Carboxypeptidase B2 isoform A,489.0,706.0,402.0,21.0,452.0,989.0,36.0,996.0,43.0,953.0,570.0
Serotonin 5a (5-HT5a) receptor,207.0,439.0,173.0,876.0,692.0,45.0,503.0,262.0,849.0,514.0,704.0
Estrogen-related receptor alpha,5.0,119.0,849.0,161.0,375.0,1000.0,238.0,685.0,505.0,622.0,7.0
"Amine oxidase, copper containing",374.0,957.0,360.0,994.0,738.0,1.0,803.0,2.0,670.0,450.0,997.0
Protein kinase C zeta,990.0,401.0,957.0,90.0,557.0,614.0,438.0,912.0,93.0,110.0,130.0
Melanin-concentrating hormone receptor 1,548.0,235.0,372.0,897.0,694.0,390.0,525.0,11.0,907.0,354.0,273.0
Caspase-7,210.0,760.0,545.0,450.0,226.0,273.0,536.0,970.0,531.0,650.0,356.0
C-C chemokine receptor type 3,889.0,43.0,520.0,90.0,200.0,701.0,758.0,910.0,207.0,608.0,148.0
Phospholipase A2 group IIA,23.0,307.0,977.0,855.0,357.0,229.0,487.0,2.0,997.0,812.0,318.0
Plasminogen activator inhibitor-1,740.0,978.0,4.0,548.0,947.0,252.0,186.0,958.0,235.0,480.0,996.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,867.0,85.0,522.0,130.0,68.0,828.0,372.0,490.0,479.0,272.0,54.0
Proteasome Macropain subunit,78.0,611.0,907.0,857.0,599.0,241.0,799.0,61.0,824.0,116.0,935.0
Carbonic anhydrase XIV,915.0,358.0,869.0,526.0,258.0,94.0,529.0,944.0,80.0,699.0,88.0
LDL-associated phospholipase A2,856.0,438.0,765.0,209.0,207.0,956.0,615.0,872.0,93.0,183.0,301.0
Cytochrome P450 17A1,435.0,192.0,856.0,242.0,349.0,367.0,576.0,808.0,38.0,370.0,242.0
Histone deacetylase 4,558.0,951.0,317.0,992.0,361.0,34.0,533.0,100.0,655.0,894.0,710.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,333.0,595.0,768.0,251.0,757.0,496.0,421.0,821.0,436.0,437.0,788.0
Phosphodiesterase 9A,270.0,858.0,607.0,881.0,475.0,31.0,674.0,6.0,874.0,366.0,960.0
Tyrosine-protein kinase TYK2,981.0,489.0,120.0,332.0,923.0,870.0,431.0,694.0,204.0,791.0,900.0
Steryl-sulfatase,287.0,173.0,86.0,752.0,474.0,627.0,406.0,366.0,944.0,577.0,126.0
"Nitric-oxide synthase, brain",153.0,854.0,154.0,737.0,930.0,69.0,770.0,52.0,859.0,144.0,490.0
Cholesteryl ester transfer protein,181.0,309.0,983.0,365.0,256.0,898.0,320.0,579.0,354.0,614.0,244.0
Protein kinase C epsilon,454.0,701.0,58.0,516.0,75.0,165.0,789.0,973.0,284.0,416.0,372.0
Dual specificity mitogen-activated protein kinase kinase 1,567.0,278.0,991.0,35.0,681.0,994.0,886.0,935.0,27.0,303.0,241.0
Adenosine kinase,567.0,416.0,140.0,571.0,511.0,593.0,265.0,306.0,677.0,703.0,289.0
Hormone sensitive lipase,993.0,528.0,17.0,317.0,282.0,674.0,226.0,991.0,66.0,542.0,854.0
Carbonic anhydrase IX,279.0,830.0,254.0,663.0,950.0,291.0,303.0,57.0,724.0,918.0,958.0
Protein kinase C eta,978.0,24.0,330.0,0.0,241.0,977.0,31.0,943.0,779.0,127.0,120.0
Cytochrome P450 2C19,155.0,993.0,920.0,1000.0,624.0,0.0,878.0,1.0,765.0,568.0,971.0
Quinone reductase 1),35.0,772.0,607.0,648.0,925.0,395.0,886.0,36.0,867.0,661.0,646.0
Casein kinase II alpha,118.0,6.0,903.0,6.0,49.0,995.0,164.0,997.0,318.0,218.0,1.0
Opioid growth factor receptor-like protein 1,76.0,629.0,657.0,711.0,201.0,335.0,608.0,92.0,981.0,467.0,431.0
Kininogen-1,648.0,833.0,226.0,348.0,843.0,906.0,851.0,602.0,13.0,522.0,933.0
Acetyl-coenzyme A transporter 1,36.0,950.0,332.0,998.0,876.0,114.0,650.0,6.0,861.0,299.0,688.0
Fibroblast growth factor receptor 1,982.0,204.0,214.0,708.0,496.0,11.0,223.0,197.0,768.0,842.0,782.0
PI4-kinase alpha subunit,905.0,32.0,820.0,260.0,44.0,220.0,30.0,773.0,762.0,744.0,30.0
Arachidonate 12-lipoxygenase,847.0,862.0,344.0,272.0,234.0,147.0,844.0,971.0,130.0,503.0,877.0
Autotaxin,123.0,251.0,994.0,960.0,188.0,192.0,930.0,18.0,922.0,238.0,29.0
ADAM17,783.0,69.0,702.0,12.0,680.0,994.0,216.0,977.0,140.0,382.0,169.0
Prostanoid EP3 receptor,177.0,853.0,519.0,638.0,70.0,321.0,849.0,788.0,94.0,412.0,148.0
Hepatocyte growth factor receptor,89.0,66.0,207.0,547.0,617.0,906.0,789.0,414.0,915.0,263.0,124.0
Carbonic anhydrase IV,383.0,900.0,113.0,835.0,999.0,592.0,404.0,106.0,793.0,720.0,990.0
11-beta-hydroxysteroid dehydrogenase 2,217.0,632.0,47.0,595.0,940.0,794.0,237.0,428.0,761.0,814.0,747.0
Histamine H4 receptor,144.0,671.0,982.0,453.0,559.0,800.0,817.0,938.0,9.0,218.0,921.0
Beta-glucosidase,128.0,253.0,261.0,274.0,903.0,802.0,273.0,159.0,930.0,267.0,731.0
Urotensin II receptor,896.0,383.0,327.0,196.0,148.0,51.0,387.0,262.0,847.0,739.0,622.0
Metabotropic glutamate receptor 1,483.0,162.0,780.0,267.0,104.0,780.0,200.0,630.0,816.0,222.0,39.0
Dual specificity phosphatase Cdc25A,838.0,568.0,621.0,227.0,319.0,646.0,178.0,969.0,60.0,584.0,338.0
Caspase-8,935.0,518.0,16.0,430.0,816.0,430.0,171.0,119.0,502.0,796.0,890.0
Interleukin-1 receptor-associated kinase 4,750.0,938.0,407.0,649.0,536.0,26.0,541.0,729.0,201.0,797.0,928.0
Histone acetyltransferase p300,250.0,561.0,986.0,767.0,163.0,480.0,952.0,847.0,137.0,460.0,235.0
Hydroxycarboxylic acid receptor 2,635.0,757.0,763.0,947.0,115.0,12.0,506.0,2.0,964.0,414.0,533.0
Serine/threonine-protein kinase PLK4,662.0,211.0,382.0,92.0,646.0,949.0,743.0,974.0,85.0,412.0,92.0
Melanocortin receptor 1,300.0,495.0,616.0,175.0,163.0,720.0,113.0,850.0,318.0,414.0,147.0
Calcitonin gene-related peptide type 1 receptor,564.0,596.0,66.0,991.0,763.0,54.0,902.0,2.0,978.0,736.0,856.0
T-cell protein-tyrosine phosphatase,248.0,247.0,983.0,480.0,160.0,266.0,860.0,50.0,958.0,501.0,78.0
Cytosolic phospholipase A2,6.0,821.0,608.0,842.0,479.0,991.0,279.0,706.0,558.0,254.0,414.0
Hexokinase type IV,286.0,893.0,491.0,200.0,872.0,707.0,145.0,827.0,258.0,271.0,968.0
Serine/threonine-protein kinase NEK2,788.0,248.0,866.0,303.0,981.0,456.0,819.0,49.0,371.0,336.0,920.0
LIM domain kinase 1,435.0,252.0,935.0,84.0,90.0,876.0,364.0,930.0,102.0,665.0,79.0
Cathepsin L,421.0,494.0,46.0,659.0,351.0,780.0,687.0,498.0,419.0,628.0,60.0
Protein kinase C mu,189.0,174.0,419.0,341.0,9.0,735.0,773.0,997.0,263.0,216.0,34.0
Protein-tyrosine phosphatase 2C,994.0,948.0,75.0,935.0,411.0,25.0,704.0,722.0,21.0,681.0,992.0
Matrix metalloproteinase 14,989.0,376.0,391.0,317.0,459.0,181.0,447.0,572.0,88.0,109.0,688.0
Heat shock protein HSP 90-alpha,91.0,424.0,842.0,814.0,269.0,518.0,738.0,743.0,740.0,674.0,115.0
Sodium/glucose cotransporter 2,566.0,19.0,78.0,0.0,978.0,998.0,128.0,435.0,963.0,180.0,25.0
Calpain 1,995.0,382.0,333.0,12.0,243.0,866.0,39.0,1000.0,4.0,934.0,881.0
Sphingosine 1-phosphate receptor Edg-3,486.0,881.0,516.0,942.0,287.0,9.0,180.0,256.0,701.0,811.0,975.0
Bone morphogenetic protein 1,78.0,215.0,288.0,621.0,195.0,583.0,682.0,260.0,883.0,352.0,100.0
Glutathione S-transferase Pi,718.0,616.0,264.0,226.0,728.0,107.0,296.0,805.0,416.0,420.0,832.0
Tyrosine-protein kinase Lyn,963.0,631.0,835.0,470.0,822.0,886.0,733.0,533.0,111.0,454.0,347.0
Ribosomal protein S6 kinase alpha 2,971.0,330.0,419.0,45.0,455.0,690.0,463.0,946.0,322.0,639.0,540.0
Carbonic anhydrase XIII,232.0,661.0,836.0,46.0,777.0,800.0,546.0,430.0,254.0,82.0,846.0
Complement C1s,24.0,112.0,144.0,966.0,361.0,548.0,124.0,101.0,889.0,836.0,290.0
Protein kinase C theta,47.0,926.0,616.0,967.0,303.0,467.0,936.0,121.0,502.0,792.0,322.0
Heparanase,266.0,811.0,743.0,904.0,496.0,70.0,256.0,86.0,801.0,323.0,778.0
Methionine aminopeptidase 2,745.0,3.0,667.0,194.0,176.0,681.0,395.0,925.0,357.0,375.0,98.0
Serine/threonine-protein kinase Aurora-C,339.0,265.0,508.0,335.0,427.0,476.0,812.0,155.0,870.0,132.0,37.0
Quinone reductase 2,989.0,377.0,218.0,793.0,768.0,92.0,334.0,248.0,463.0,471.0,936.0
MAP kinase p38 beta,941.0,991.0,562.0,528.0,136.0,14.0,518.0,756.0,150.0,623.0,994.0
Carbonic anhydrase VB,267.0,920.0,351.0,632.0,975.0,927.0,284.0,506.0,152.0,886.0,730.0
GAR transformylase,663.0,149.0,813.0,691.0,166.0,134.0,422.0,989.0,215.0,881.0,179.0
Proteinase-activated receptor 1,636.0,589.0,578.0,300.0,406.0,67.0,106.0,49.0,955.0,686.0,775.0
"Fructose-1,6-bisphosphatase",80.0,239.0,147.0,256.0,834.0,974.0,655.0,565.0,709.0,100.0,171.0
Dipeptidyl peptidase II,423.0,207.0,670.0,934.0,744.0,630.0,678.0,24.0,470.0,612.0,229.0
