,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 4,859.0,522.0,313.0,238.0,638.0,60.0,38.0,60.0,468.0,917.0,80.0
Estrogen receptor beta,13.0,4.0,20.0,971.0,211.0,499.0,422.0,774.0,689.0,709.0,813.0
Glyoxalase I,964.0,999.0,956.0,89.0,489.0,155.0,874.0,740.0,446.0,250.0,822.0
"Myosin light chain kinase, smooth muscle",502.0,435.0,132.0,314.0,555.0,930.0,523.0,674.0,379.0,455.0,412.0
Serine/threonine-protein kinase AKT2,124.0,447.0,757.0,626.0,444.0,220.0,926.0,796.0,633.0,331.0,547.0
Interleukin-8 receptor B,921.0,964.0,588.0,524.0,136.0,113.0,279.0,501.0,729.0,51.0,114.0
Myeloperoxidase,91.0,31.0,504.0,755.0,988.0,926.0,238.0,146.0,207.0,940.0,320.0
Coagulation factor X,970.0,662.0,174.0,282.0,128.0,517.0,747.0,475.0,891.0,378.0,431.0
Deoxycytidine kinase,275.0,490.0,566.0,572.0,858.0,386.0,229.0,200.0,321.0,920.0,897.0
Muscarinic acetylcholine receptor M3,3.0,965.0,536.0,850.0,982.0,147.0,172.0,4.0,360.0,297.0,477.0
Beta-3 adrenergic receptor,897.0,599.0,552.0,443.0,158.0,459.0,744.0,789.0,460.0,338.0,663.0
Death-associated protein kinase 3,979.0,671.0,650.0,202.0,6.0,408.0,920.0,951.0,411.0,58.0,589.0
Methionine aminopeptidase 1,416.0,368.0,242.0,713.0,279.0,690.0,6.0,198.0,359.0,553.0,156.0
Leukocyte elastase,938.0,329.0,824.0,17.0,11.0,305.0,217.0,949.0,329.0,562.0,82.0
Beta amyloid A4 protein,1.0,143.0,102.0,999.0,993.0,547.0,706.0,9.0,884.0,850.0,677.0
Neurokinin 1 receptor,592.0,979.0,697.0,103.0,60.0,399.0,539.0,876.0,579.0,39.0,210.0
Neuronal acetylcholine receptor protein alpha-7 subunit,950.0,136.0,796.0,314.0,967.0,974.0,961.0,692.0,235.0,957.0,971.0
Adenosine A2a receptor,199.0,374.0,828.0,515.0,962.0,753.0,915.0,812.0,384.0,823.0,946.0
Endothelin receptor ET-A,933.0,1.0,83.0,494.0,48.0,635.0,488.0,910.0,690.0,704.0,303.0
Beta secretase 2,352.0,567.0,672.0,674.0,962.0,453.0,393.0,33.0,248.0,575.0,722.0
Serine/threonine-protein kinase Chk2,10.0,170.0,157.0,960.0,715.0,580.0,478.0,211.0,916.0,435.0,331.0
Cannabinoid CB2 receptor,784.0,943.0,860.0,42.0,292.0,67.0,230.0,691.0,33.0,453.0,335.0
3-phosphoinositide dependent protein kinase-1,317.0,942.0,813.0,892.0,961.0,527.0,325.0,14.0,539.0,502.0,906.0
Phospholipase D1,919.0,291.0,245.0,123.0,118.0,401.0,480.0,505.0,907.0,488.0,39.0
Phosphodiesterase 4A,704.0,699.0,265.0,816.0,127.0,351.0,815.0,932.0,810.0,181.0,907.0
Adenosine A2b receptor,6.0,5.0,38.0,907.0,969.0,963.0,610.0,382.0,392.0,905.0,232.0
Carboxypeptidase B,770.0,292.0,794.0,402.0,28.0,599.0,379.0,907.0,208.0,267.0,153.0
Adenosine A3 receptor,848.0,931.0,952.0,242.0,953.0,267.0,775.0,138.0,203.0,837.0,893.0
Histone deacetylase 5,686.0,420.0,716.0,213.0,155.0,243.0,240.0,478.0,411.0,387.0,649.0
Liver glycogen phosphorylase,91.0,397.0,354.0,836.0,973.0,601.0,431.0,116.0,514.0,745.0,747.0
Tyrosine-protein kinase LCK,856.0,563.0,331.0,388.0,841.0,510.0,468.0,38.0,757.0,264.0,95.0
Cathepsin D,164.0,987.0,362.0,232.0,315.0,199.0,150.0,598.0,461.0,374.0,541.0
Melanocortin receptor 4,409.0,623.0,620.0,434.0,560.0,479.0,198.0,595.0,306.0,891.0,615.0
Peptide N-myristoyltransferase 1,967.0,695.0,613.0,119.0,2.0,217.0,495.0,987.0,350.0,162.0,630.0
Tyrosine-protein kinase SYK,551.0,149.0,254.0,367.0,54.0,824.0,823.0,977.0,762.0,264.0,408.0
MAP kinase p38 alpha,1.0,987.0,74.0,995.0,999.0,479.0,539.0,6.0,742.0,171.0,682.0
Carbonic anhydrase I,998.0,70.0,596.0,46.0,220.0,822.0,687.0,789.0,614.0,564.0,194.0
Furin,905.0,13.0,748.0,131.0,489.0,811.0,288.0,437.0,106.0,876.0,362.0
Tryptase beta-1,684.0,724.0,857.0,643.0,861.0,208.0,623.0,138.0,511.0,348.0,788.0
Glycogen synthase kinase-3 beta,177.0,504.0,131.0,524.0,25.0,423.0,394.0,960.0,704.0,474.0,191.0
Dual specificity protein phosphatase 3,897.0,292.0,834.0,345.0,225.0,449.0,975.0,938.0,400.0,387.0,685.0
c-Jun N-terminal kinase 3,545.0,938.0,851.0,75.0,66.0,281.0,178.0,964.0,213.0,600.0,346.0
Histamine H3 receptor,986.0,61.0,668.0,568.0,605.0,485.0,644.0,187.0,784.0,623.0,363.0
Phosphodiesterase 2A,2.0,560.0,187.0,942.0,979.0,735.0,18.0,3.0,247.0,601.0,131.0
Adenosylhomocysteinase,127.0,470.0,289.0,838.0,715.0,219.0,375.0,158.0,576.0,180.0,578.0
Tyrosine-protein kinase SRC,613.0,894.0,779.0,279.0,159.0,136.0,383.0,783.0,388.0,395.0,90.0
Cathepsin K,600.0,619.0,104.0,240.0,389.0,644.0,593.0,902.0,578.0,539.0,211.0
Macrophage-stimulating protein receptor,814.0,738.0,155.0,591.0,76.0,456.0,499.0,579.0,676.0,213.0,789.0
Cystinyl aminopeptidase,438.0,263.0,845.0,734.0,911.0,245.0,762.0,78.0,530.0,480.0,886.0
Focal adhesion kinase 1,679.0,521.0,635.0,132.0,738.0,658.0,241.0,526.0,339.0,954.0,384.0
Mitogen-activated protein kinase kinase kinase 11,973.0,525.0,958.0,30.0,25.0,204.0,354.0,849.0,649.0,375.0,304.0
Histone deacetylase 7,12.0,877.0,12.0,996.0,689.0,314.0,429.0,13.0,923.0,20.0,884.0
Phosphodiesterase 11A,857.0,288.0,726.0,558.0,125.0,964.0,761.0,968.0,476.0,649.0,286.0
Cytochrome P450 11B2,181.0,121.0,713.0,916.0,999.0,955.0,960.0,27.0,322.0,929.0,987.0
Protein-glutamine gamma-glutamyltransferase,822.0,999.0,641.0,36.0,51.0,45.0,848.0,906.0,736.0,16.0,666.0
Phospholipase D2,0.0,3.0,30.0,991.0,995.0,904.0,208.0,29.0,230.0,947.0,92.0
Metabotropic glutamate receptor 4,582.0,842.0,837.0,336.0,439.0,448.0,737.0,564.0,338.0,486.0,810.0
C-C chemokine receptor type 5,998.0,10.0,683.0,39.0,2.0,797.0,39.0,994.0,158.0,859.0,93.0
Fibroblast growth factor receptor 3,4.0,989.0,610.0,906.0,866.0,291.0,934.0,674.0,756.0,76.0,665.0
Phosphodiesterase 4B,805.0,784.0,248.0,275.0,240.0,611.0,804.0,809.0,699.0,233.0,672.0
Ileal bile acid transporter,360.0,305.0,699.0,513.0,633.0,800.0,505.0,427.0,563.0,570.0,502.0
Integrin alpha-4,242.0,13.0,269.0,601.0,956.0,396.0,315.0,33.0,281.0,855.0,791.0
Sodium/hydrogen exchanger 1,997.0,301.0,790.0,2.0,1.0,821.0,296.0,1000.0,162.0,577.0,250.0
Acyl coenzyme A:cholesterol acyltransferase 1,767.0,441.0,110.0,685.0,765.0,677.0,469.0,174.0,484.0,733.0,789.0
Estradiol 17-beta-dehydrogenase 2,303.0,970.0,837.0,447.0,291.0,25.0,308.0,647.0,576.0,148.0,55.0
Vascular endothelial growth factor receptor 2,949.0,397.0,389.0,221.0,11.0,818.0,618.0,981.0,453.0,491.0,617.0
Matrix metalloproteinase 13,226.0,1.0,22.0,828.0,708.0,526.0,387.0,173.0,863.0,656.0,128.0
Tyrosine-protein kinase ZAP-70,21.0,360.0,428.0,976.0,992.0,513.0,697.0,11.0,883.0,525.0,287.0
LXR-alpha,607.0,81.0,117.0,557.0,298.0,578.0,352.0,669.0,472.0,728.0,111.0
Protein-glutamine gamma-glutamyltransferase K,942.0,997.0,957.0,484.0,304.0,371.0,482.0,551.0,322.0,323.0,941.0
Nerve growth factor receptor Trk-A,178.0,784.0,663.0,732.0,788.0,609.0,598.0,600.0,342.0,652.0,401.0
Coagulation factor XI,932.0,315.0,441.0,306.0,58.0,304.0,691.0,891.0,529.0,428.0,948.0
Casein kinase I delta,982.0,999.0,609.0,31.0,43.0,110.0,378.0,572.0,804.0,172.0,956.0
Matrix metalloproteinase 3,26.0,23.0,33.0,901.0,193.0,676.0,484.0,734.0,729.0,90.0,167.0
Tyrosine-protein kinase JAK1,839.0,79.0,766.0,272.0,837.0,499.0,78.0,59.0,162.0,691.0,136.0
Dipeptidyl peptidase IV,111.0,912.0,891.0,410.0,900.0,416.0,914.0,584.0,395.0,206.0,879.0
Serine/threonine-protein kinase mTOR,641.0,574.0,678.0,382.0,822.0,200.0,38.0,54.0,218.0,754.0,299.0
Glycogen synthase kinase-3 alpha,686.0,991.0,835.0,799.0,350.0,114.0,235.0,54.0,593.0,281.0,822.0
Renin,947.0,31.0,340.0,91.0,429.0,644.0,459.0,591.0,604.0,960.0,16.0
Sigma opioid receptor,54.0,256.0,76.0,884.0,456.0,960.0,386.0,837.0,702.0,552.0,583.0
Mitogen-activated protein kinase kinase kinase 9,445.0,942.0,871.0,158.0,557.0,373.0,249.0,268.0,189.0,130.0,437.0
Phosphodiesterase 4D,28.0,6.0,274.0,979.0,804.0,669.0,843.0,536.0,704.0,468.0,325.0
Carbonic anhydrase III,217.0,943.0,656.0,396.0,984.0,338.0,828.0,53.0,616.0,448.0,901.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,0.0,990.0,645.0,979.0,998.0,509.0,954.0,57.0,436.0,179.0,973.0
Phosphodiesterase 3B,944.0,411.0,896.0,168.0,239.0,562.0,365.0,698.0,351.0,623.0,888.0
Arachidonate 15-lipoxygenase,998.0,38.0,533.0,160.0,209.0,597.0,481.0,474.0,365.0,753.0,250.0
Phosphodiesterase 4C,989.0,920.0,439.0,74.0,5.0,111.0,803.0,989.0,767.0,675.0,315.0
Telomerase reverse transcriptase,221.0,282.0,115.0,617.0,117.0,710.0,606.0,913.0,726.0,275.0,142.0
Protein kinase C gamma,147.0,139.0,873.0,416.0,698.0,693.0,513.0,619.0,227.0,790.0,635.0
Cathepsin S,232.0,508.0,741.0,577.0,855.0,958.0,919.0,662.0,600.0,479.0,819.0
Sphingosine 1-phosphate receptor Edg-5,463.0,493.0,113.0,717.0,68.0,278.0,259.0,541.0,673.0,80.0,532.0
Tyrosine-protein kinase ITK/TSK,606.0,629.0,613.0,245.0,339.0,571.0,799.0,730.0,500.0,227.0,710.0
Dual specificity mitogen-activated protein kinase kinase 2,254.0,60.0,80.0,972.0,327.0,607.0,92.0,138.0,726.0,726.0,72.0
Tyrosine-protein kinase JAK2,278.0,528.0,747.0,334.0,988.0,284.0,603.0,180.0,249.0,882.0,841.0
Rho-associated protein kinase 2,650.0,729.0,620.0,402.0,222.0,86.0,309.0,316.0,618.0,168.0,297.0
Cholecystokinin B receptor,140.0,20.0,214.0,981.0,767.0,808.0,120.0,173.0,389.0,942.0,815.0
Protein kinase C alpha,975.0,472.0,837.0,93.0,220.0,962.0,283.0,898.0,103.0,935.0,312.0
Protein kinase C delta,88.0,695.0,472.0,592.0,419.0,296.0,540.0,744.0,402.0,262.0,9.0
P2X purinoceptor 3,728.0,947.0,874.0,271.0,925.0,90.0,946.0,62.0,759.0,108.0,627.0
Multidrug resistance-associated protein 1,265.0,987.0,640.0,844.0,813.0,278.0,396.0,53.0,559.0,247.0,923.0
Receptor protein-tyrosine kinase erbB-4,157.0,483.0,463.0,877.0,934.0,251.0,519.0,54.0,715.0,511.0,885.0
Cyclin-dependent kinase 2,912.0,10.0,16.0,130.0,1.0,730.0,500.0,998.0,680.0,204.0,91.0
Phosphodiesterase 7A,65.0,905.0,107.0,273.0,477.0,465.0,760.0,894.0,842.0,190.0,859.0
Matriptase,724.0,349.0,543.0,173.0,493.0,625.0,148.0,589.0,271.0,687.0,491.0
Sphingosine kinase 2,170.0,14.0,956.0,895.0,998.0,967.0,243.0,83.0,57.0,996.0,520.0
Serine/threonine-protein kinase PLK1,975.0,740.0,879.0,106.0,17.0,227.0,653.0,984.0,613.0,657.0,126.0
Carbonic anhydrase VI,936.0,883.0,91.0,336.0,1.0,100.0,26.0,548.0,597.0,4.0,55.0
Protein kinase C beta,43.0,108.0,488.0,910.0,937.0,394.0,327.0,32.0,355.0,601.0,21.0
Cyclin-dependent kinase 7,130.0,983.0,634.0,798.0,907.0,181.0,781.0,163.0,518.0,604.0,999.0
Glycine transporter 2,373.0,15.0,653.0,224.0,974.0,898.0,561.0,518.0,238.0,963.0,680.0
Cyclin-dependent kinase 1,1000.0,540.0,88.0,172.0,4.0,520.0,508.0,963.0,955.0,98.0,216.0
Excitatory amino acid transporter 1,748.0,951.0,438.0,133.0,187.0,742.0,379.0,691.0,355.0,238.0,79.0
Plasma retinol-binding protein,2.0,783.0,921.0,972.0,895.0,153.0,731.0,659.0,298.0,666.0,835.0
Poly [ADP-ribose] polymerase-1,484.0,889.0,822.0,639.0,996.0,222.0,668.0,0.0,541.0,383.0,820.0
Thymidine phosphorylase,802.0,921.0,721.0,64.0,209.0,146.0,452.0,537.0,412.0,291.0,802.0
Cyclin-dependent kinase 9,959.0,120.0,66.0,318.0,43.0,580.0,668.0,928.0,943.0,348.0,171.0
PI3-kinase p110-delta subunit,874.0,13.0,789.0,40.0,253.0,821.0,193.0,853.0,78.0,953.0,155.0
DNA-dependent protein kinase,47.0,191.0,68.0,918.0,869.0,923.0,622.0,362.0,635.0,564.0,524.0
PI3-kinase p110-beta subunit,757.0,432.0,756.0,809.0,987.0,228.0,275.0,6.0,376.0,776.0,865.0
Serotonin 7 (5-HT7) receptor,492.0,127.0,53.0,916.0,89.0,781.0,168.0,495.0,698.0,430.0,257.0
Bradykinin B2 receptor,777.0,909.0,390.0,375.0,695.0,123.0,532.0,85.0,806.0,113.0,257.0
Protein-tyrosine phosphatase 1C,103.0,854.0,909.0,451.0,25.0,545.0,692.0,998.0,214.0,712.0,959.0
Carboxylesterase 2,16.0,943.0,846.0,565.0,929.0,918.0,863.0,685.0,304.0,605.0,577.0
Estradiol 17-beta-dehydrogenase 1,3.0,503.0,394.0,910.0,969.0,792.0,773.0,167.0,579.0,224.0,264.0
Histone deacetylase 8,993.0,218.0,695.0,194.0,28.0,643.0,525.0,880.0,608.0,524.0,595.0
Prolyl endopeptidase,1000.0,43.0,347.0,88.0,781.0,710.0,688.0,62.0,662.0,876.0,925.0
Matrix metalloproteinase 9,554.0,211.0,909.0,35.0,14.0,148.0,273.0,985.0,152.0,658.0,12.0
CD22,20.0,958.0,110.0,861.0,374.0,454.0,585.0,481.0,782.0,31.0,878.0
Metabotropic glutamate receptor 5,95.0,513.0,502.0,609.0,693.0,385.0,440.0,570.0,301.0,575.0,218.0
Sphingosine 1-phosphate receptor Edg-6,516.0,902.0,447.0,673.0,257.0,94.0,403.0,201.0,809.0,84.0,519.0
Rho-associated protein kinase 1,508.0,65.0,94.0,807.0,662.0,218.0,31.0,57.0,406.0,764.0,118.0
Tyrosine-protein kinase HCK,916.0,989.0,839.0,364.0,83.0,70.0,456.0,799.0,318.0,132.0,884.0
Carbonic anhydrase XII,560.0,817.0,355.0,218.0,64.0,835.0,963.0,987.0,851.0,517.0,904.0
Histone deacetylase 1,87.0,79.0,593.0,941.0,972.0,834.0,97.0,53.0,213.0,906.0,298.0
Lysophosphatidic acid receptor Edg-7,952.0,396.0,341.0,316.0,489.0,190.0,568.0,158.0,715.0,192.0,553.0
PI3-kinase p110-gamma subunit,904.0,5.0,527.0,147.0,77.0,880.0,693.0,977.0,302.0,817.0,195.0
PI4-kinase beta subunit,842.0,809.0,727.0,562.0,684.0,214.0,328.0,85.0,599.0,558.0,931.0
Cathepsin L2,113.0,625.0,582.0,624.0,770.0,280.0,660.0,111.0,722.0,141.0,175.0
Urokinase-type plasminogen activator,89.0,921.0,872.0,291.0,861.0,836.0,718.0,954.0,131.0,730.0,602.0
Testis-specific androgen-binding protein,806.0,687.0,127.0,122.0,71.0,836.0,818.0,945.0,744.0,302.0,620.0
Caspase-6,80.0,139.0,656.0,381.0,228.0,908.0,270.0,975.0,45.0,705.0,401.0
Cyclin-dependent kinase 4,31.0,91.0,651.0,979.0,997.0,677.0,760.0,16.0,604.0,870.0,918.0
Histone deacetylase 11,786.0,933.0,143.0,776.0,25.0,168.0,672.0,381.0,921.0,133.0,459.0
Sodium-dependent proline transporter,4.0,859.0,583.0,776.0,832.0,117.0,546.0,217.0,743.0,34.0,83.0
Matrix metalloproteinase-1,920.0,9.0,653.0,25.0,50.0,846.0,143.0,988.0,54.0,950.0,133.0
Matrix metalloproteinase-2,646.0,105.0,207.0,486.0,770.0,381.0,211.0,200.0,376.0,865.0,836.0
Protein-tyrosine phosphatase 1B,727.0,270.0,523.0,180.0,411.0,327.0,334.0,713.0,366.0,423.0,683.0
Acetyl-CoA carboxylase 1,295.0,819.0,838.0,595.0,166.0,266.0,734.0,879.0,711.0,104.0,350.0
Serotonin 6 (5-HT6) receptor,661.0,989.0,428.0,281.0,993.0,187.0,497.0,7.0,597.0,408.0,379.0
MAP kinase ERK1,996.0,547.0,641.0,372.0,28.0,428.0,75.0,335.0,560.0,784.0,354.0
Cytochrome P450 2C9,191.0,854.0,428.0,889.0,881.0,316.0,730.0,222.0,362.0,219.0,698.0
Probable G-protein coupled receptor 88,631.0,171.0,437.0,786.0,197.0,432.0,596.0,709.0,778.0,593.0,352.0
Cytochrome P450 3A4,159.0,381.0,110.0,640.0,821.0,952.0,738.0,282.0,652.0,390.0,787.0
Pregnane X receptor,69.0,201.0,263.0,549.0,979.0,220.0,154.0,1.0,630.0,261.0,286.0
Carboxypeptidase B2 isoform A,542.0,880.0,167.0,626.0,333.0,692.0,777.0,679.0,811.0,80.0,764.0
Serotonin 5a (5-HT5a) receptor,122.0,117.0,940.0,799.0,624.0,626.0,304.0,614.0,235.0,913.0,206.0
Estrogen-related receptor alpha,791.0,961.0,461.0,287.0,22.0,119.0,562.0,841.0,604.0,241.0,141.0
"Amine oxidase, copper containing",948.0,374.0,350.0,38.0,331.0,618.0,207.0,629.0,149.0,852.0,225.0
Protein kinase C zeta,339.0,20.0,132.0,830.0,280.0,360.0,354.0,557.0,643.0,292.0,639.0
Melanin-concentrating hormone receptor 1,233.0,466.0,755.0,450.0,282.0,859.0,847.0,966.0,447.0,443.0,896.0
Caspase-7,580.0,549.0,767.0,484.0,723.0,663.0,843.0,492.0,598.0,468.0,303.0
C-C chemokine receptor type 3,904.0,901.0,837.0,249.0,474.0,323.0,686.0,369.0,288.0,293.0,661.0
Phospholipase A2 group IIA,932.0,147.0,371.0,225.0,570.0,779.0,729.0,731.0,712.0,855.0,804.0
Plasminogen activator inhibitor-1,238.0,304.0,869.0,615.0,992.0,253.0,285.0,6.0,244.0,911.0,761.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,325.0,466.0,33.0,770.0,150.0,572.0,132.0,374.0,469.0,289.0,712.0
Proteasome Macropain subunit,319.0,953.0,379.0,113.0,404.0,115.0,57.0,595.0,495.0,309.0,64.0
Carbonic anhydrase XIV,351.0,786.0,418.0,920.0,535.0,265.0,148.0,172.0,493.0,600.0,341.0
LDL-associated phospholipase A2,392.0,805.0,740.0,883.0,944.0,42.0,261.0,5.0,809.0,397.0,59.0
Cytochrome P450 17A1,300.0,660.0,607.0,340.0,239.0,906.0,895.0,938.0,588.0,121.0,242.0
Histone deacetylase 4,942.0,27.0,179.0,256.0,282.0,523.0,754.0,863.0,317.0,384.0,928.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,71.0,518.0,852.0,693.0,461.0,734.0,544.0,882.0,147.0,729.0,923.0
Phosphodiesterase 9A,188.0,899.0,508.0,138.0,301.0,479.0,621.0,843.0,243.0,351.0,620.0
Tyrosine-protein kinase TYK2,210.0,485.0,321.0,892.0,930.0,456.0,760.0,73.0,734.0,568.0,178.0
Steryl-sulfatase,531.0,926.0,775.0,540.0,464.0,192.0,717.0,720.0,744.0,467.0,751.0
"Nitric-oxide synthase, brain",994.0,793.0,748.0,25.0,22.0,549.0,180.0,693.0,702.0,546.0,143.0
Cholesteryl ester transfer protein,239.0,0.0,228.0,629.0,897.0,755.0,276.0,279.0,360.0,886.0,209.0
Protein kinase C epsilon,751.0,78.0,135.0,125.0,42.0,681.0,232.0,828.0,384.0,387.0,527.0
Dual specificity mitogen-activated protein kinase kinase 1,954.0,993.0,709.0,393.0,54.0,80.0,484.0,818.0,766.0,185.0,600.0
Adenosine kinase,999.0,211.0,540.0,13.0,2.0,818.0,294.0,995.0,409.0,673.0,125.0
Hormone sensitive lipase,1.0,111.0,284.0,999.0,999.0,952.0,247.0,0.0,231.0,981.0,879.0
Carbonic anhydrase IX,195.0,1000.0,900.0,868.0,935.0,232.0,930.0,214.0,221.0,58.0,967.0
Protein kinase C eta,979.0,318.0,165.0,206.0,59.0,177.0,503.0,679.0,899.0,119.0,36.0
Cytochrome P450 2C19,350.0,9.0,915.0,656.0,883.0,858.0,584.0,620.0,304.0,982.0,709.0
Quinone reductase 1),526.0,252.0,298.0,491.0,852.0,690.0,823.0,130.0,826.0,248.0,902.0
Casein kinase II alpha,19.0,923.0,488.0,610.0,745.0,250.0,505.0,360.0,496.0,251.0,640.0
Opioid growth factor receptor-like protein 1,219.0,130.0,233.0,817.0,287.0,908.0,933.0,928.0,564.0,203.0,927.0
Kininogen-1,509.0,27.0,377.0,226.0,37.0,683.0,143.0,683.0,465.0,752.0,53.0
Acetyl-coenzyme A transporter 1,357.0,996.0,856.0,806.0,934.0,100.0,107.0,14.0,319.0,148.0,726.0
Fibroblast growth factor receptor 1,812.0,93.0,350.0,21.0,51.0,701.0,835.0,995.0,476.0,619.0,508.0
PI4-kinase alpha subunit,946.0,834.0,990.0,306.0,857.0,668.0,707.0,579.0,96.0,984.0,873.0
Arachidonate 12-lipoxygenase,40.0,456.0,170.0,868.0,778.0,795.0,649.0,339.0,808.0,611.0,496.0
Autotaxin,381.0,154.0,95.0,428.0,632.0,492.0,247.0,473.0,494.0,675.0,447.0
ADAM17,250.0,656.0,741.0,941.0,692.0,168.0,355.0,36.0,666.0,209.0,696.0
Prostanoid EP3 receptor,268.0,343.0,487.0,345.0,665.0,465.0,387.0,732.0,332.0,285.0,87.0
Hepatocyte growth factor receptor,953.0,910.0,451.0,87.0,35.0,24.0,509.0,763.0,884.0,149.0,158.0
Carbonic anhydrase IV,664.0,61.0,395.0,492.0,107.0,929.0,558.0,968.0,352.0,769.0,362.0
11-beta-hydroxysteroid dehydrogenase 2,972.0,103.0,532.0,150.0,70.0,705.0,448.0,876.0,324.0,694.0,119.0
Histamine H4 receptor,261.0,961.0,482.0,963.0,725.0,331.0,661.0,130.0,672.0,124.0,964.0
Beta-glucosidase,495.0,998.0,785.0,293.0,982.0,463.0,820.0,14.0,817.0,175.0,677.0
Urotensin II receptor,862.0,51.0,348.0,247.0,418.0,923.0,84.0,886.0,73.0,996.0,905.0
Metabotropic glutamate receptor 1,948.0,4.0,423.0,383.0,1.0,638.0,614.0,969.0,721.0,79.0,288.0
Dual specificity phosphatase Cdc25A,0.0,846.0,502.0,819.0,247.0,110.0,298.0,965.0,394.0,401.0,59.0
Caspase-8,180.0,605.0,375.0,209.0,984.0,259.0,806.0,109.0,419.0,684.0,445.0
Interleukin-1 receptor-associated kinase 4,584.0,134.0,680.0,507.0,620.0,910.0,773.0,547.0,717.0,652.0,571.0
Histone acetyltransferase p300,44.0,213.0,762.0,704.0,965.0,614.0,265.0,81.0,262.0,915.0,571.0
Hydroxycarboxylic acid receptor 2,95.0,220.0,155.0,879.0,821.0,598.0,751.0,253.0,624.0,573.0,381.0
Serine/threonine-protein kinase PLK4,768.0,810.0,312.0,334.0,233.0,196.0,280.0,592.0,471.0,215.0,491.0
Melanocortin receptor 1,393.0,979.0,894.0,168.0,978.0,950.0,562.0,569.0,46.0,851.0,906.0
Calcitonin gene-related peptide type 1 receptor,959.0,979.0,689.0,114.0,84.0,64.0,490.0,556.0,799.0,157.0,714.0
T-cell protein-tyrosine phosphatase,500.0,821.0,687.0,224.0,397.0,29.0,171.0,159.0,429.0,178.0,102.0
Cytosolic phospholipase A2,679.0,809.0,651.0,459.0,708.0,247.0,284.0,137.0,429.0,670.0,460.0
Hexokinase type IV,290.0,156.0,687.0,754.0,291.0,750.0,640.0,802.0,301.0,327.0,495.0
Serine/threonine-protein kinase NEK2,192.0,14.0,125.0,963.0,721.0,986.0,746.0,689.0,806.0,875.0,675.0
LIM domain kinase 1,145.0,14.0,184.0,807.0,314.0,875.0,986.0,936.0,901.0,292.0,520.0
Cathepsin L,2.0,489.0,402.0,884.0,987.0,816.0,874.0,143.0,460.0,529.0,321.0
Protein kinase C mu,85.0,884.0,75.0,891.0,397.0,355.0,63.0,341.0,497.0,173.0,773.0
Protein-tyrosine phosphatase 2C,969.0,890.0,572.0,99.0,244.0,349.0,312.0,738.0,178.0,762.0,837.0
Matrix metalloproteinase 14,740.0,286.0,954.0,776.0,818.0,183.0,348.0,78.0,392.0,351.0,787.0
Heat shock protein HSP 90-alpha,1000.0,150.0,200.0,162.0,7.0,188.0,10.0,597.0,507.0,509.0,4.0
Sodium/glucose cotransporter 2,991.0,266.0,445.0,152.0,58.0,365.0,453.0,764.0,597.0,473.0,92.0
Calpain 1,898.0,49.0,704.0,49.0,593.0,958.0,571.0,930.0,67.0,989.0,578.0
Sphingosine 1-phosphate receptor Edg-3,36.0,409.0,584.0,575.0,618.0,50.0,498.0,333.0,590.0,346.0,401.0
Bone morphogenetic protein 1,101.0,488.0,319.0,917.0,690.0,278.0,665.0,106.0,869.0,208.0,846.0
Glutathione S-transferase Pi,99.0,861.0,832.0,872.0,999.0,482.0,529.0,0.0,352.0,631.0,754.0
Tyrosine-protein kinase Lyn,242.0,30.0,484.0,833.0,897.0,701.0,144.0,207.0,336.0,945.0,166.0
Ribosomal protein S6 kinase alpha 2,684.0,991.0,124.0,360.0,24.0,270.0,864.0,765.0,969.0,7.0,307.0
Carbonic anhydrase XIII,256.0,785.0,428.0,306.0,244.0,637.0,212.0,935.0,116.0,895.0,927.0
Complement C1s,556.0,259.0,910.0,464.0,937.0,464.0,374.0,273.0,97.0,810.0,612.0
Protein kinase C theta,36.0,108.0,102.0,974.0,988.0,822.0,707.0,138.0,616.0,596.0,783.0
Heparanase,978.0,912.0,804.0,42.0,16.0,412.0,843.0,992.0,581.0,166.0,558.0
Methionine aminopeptidase 2,1000.0,388.0,819.0,77.0,2.0,667.0,877.0,994.0,540.0,213.0,803.0
Serine/threonine-protein kinase Aurora-C,2.0,886.0,422.0,468.0,998.0,813.0,358.0,206.0,125.0,928.0,192.0
Quinone reductase 2,212.0,361.0,628.0,643.0,492.0,449.0,552.0,339.0,750.0,424.0,805.0
MAP kinase p38 beta,716.0,748.0,539.0,300.0,259.0,247.0,887.0,840.0,777.0,58.0,422.0
Carbonic anhydrase VB,884.0,23.0,596.0,841.0,856.0,915.0,145.0,27.0,326.0,977.0,509.0
GAR transformylase,999.0,929.0,950.0,4.0,9.0,52.0,20.0,827.0,191.0,310.0,106.0
Proteinase-activated receptor 1,3.0,346.0,79.0,995.0,891.0,504.0,260.0,94.0,672.0,654.0,538.0
"Fructose-1,6-bisphosphatase",727.0,72.0,26.0,696.0,190.0,717.0,448.0,647.0,787.0,578.0,65.0
Dipeptidyl peptidase II,23.0,915.0,472.0,478.0,306.0,163.0,641.0,610.0,684.0,51.0,225.0
