,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 1,108.0,179.0,279.0,993.0,183.0,721.0,724.0,578.0,889.0,839.0,980.0
C-C chemokine receptor type 4,22.0,845.0,99.0,57.0,219.0,422.0,746.0,972.0,86.0,1000.0,15.0
Estrogen receptor beta,999.0,2.0,270.0,867.0,90.0,335.0,20.0,999.0,476.0,3.0,371.0
Glyoxalase I,719.0,421.0,290.0,37.0,670.0,829.0,850.0,261.0,115.0,41.0,497.0
"Myosin light chain kinase, smooth muscle",2.0,965.0,610.0,664.0,970.0,549.0,830.0,8.0,992.0,324.0,825.0
Serine/threonine-protein kinase AKT2,700.0,166.0,184.0,518.0,366.0,575.0,267.0,995.0,266.0,189.0,512.0
Interleukin-8 receptor B,941.0,481.0,311.0,16.0,963.0,643.0,766.0,459.0,909.0,567.0,298.0
Myeloperoxidase,0.0,995.0,571.0,516.0,324.0,865.0,991.0,0.0,899.0,986.0,978.0
Coagulation factor X,891.0,851.0,701.0,481.0,790.0,248.0,41.0,273.0,353.0,949.0,233.0
Deoxycytidine kinase,975.0,66.0,459.0,957.0,88.0,27.0,62.0,993.0,47.0,223.0,103.0
Muscarinic acetylcholine receptor M3,342.0,193.0,876.0,818.0,803.0,546.0,425.0,158.0,628.0,25.0,867.0
Beta-3 adrenergic receptor,784.0,966.0,945.0,685.0,336.0,893.0,177.0,643.0,269.0,88.0,951.0
Death-associated protein kinase 3,985.0,16.0,276.0,91.0,156.0,242.0,644.0,700.0,54.0,424.0,470.0
Methionine aminopeptidase 1,35.0,810.0,394.0,925.0,9.0,803.0,610.0,394.0,997.0,998.0,473.0
Leukocyte elastase,946.0,929.0,539.0,150.0,999.0,2.0,135.0,247.0,236.0,394.0,87.0
Beta amyloid A4 protein,842.0,290.0,585.0,422.0,356.0,296.0,701.0,718.0,928.0,58.0,7.0
Neurokinin 1 receptor,273.0,687.0,775.0,897.0,13.0,638.0,544.0,234.0,125.0,65.0,983.0
Neuronal acetylcholine receptor protein alpha-7 subunit,844.0,332.0,416.0,68.0,1000.0,300.0,271.0,144.0,928.0,314.0,356.0
Adenosine A2a receptor,335.0,931.0,654.0,23.0,585.0,989.0,975.0,421.0,37.0,759.0,373.0
Endothelin receptor ET-A,956.0,86.0,167.0,266.0,343.0,85.0,162.0,997.0,1.0,904.0,12.0
Beta secretase 2,997.0,21.0,31.0,3.0,820.0,964.0,130.0,941.0,705.0,6.0,354.0
Serine/threonine-protein kinase Chk2,1.0,525.0,259.0,869.0,399.0,644.0,995.0,195.0,999.0,275.0,611.0
Cannabinoid CB2 receptor,544.0,913.0,757.0,894.0,971.0,48.0,3.0,53.0,327.0,857.0,872.0
3-phosphoinositide dependent protein kinase-1,39.0,351.0,700.0,568.0,821.0,482.0,836.0,322.0,853.0,967.0,724.0
Phospholipase D1,649.0,97.0,60.0,57.0,777.0,127.0,518.0,954.0,0.0,759.0,50.0
Phosphodiesterase 4A,849.0,986.0,920.0,59.0,568.0,116.0,93.0,47.0,434.0,444.0,553.0
Adenosine A2b receptor,139.0,162.0,943.0,384.0,357.0,561.0,952.0,647.0,197.0,758.0,121.0
Carboxypeptidase B,987.0,501.0,399.0,429.0,172.0,208.0,415.0,209.0,765.0,65.0,73.0
Adenosine A3 receptor,11.0,746.0,111.0,985.0,66.0,865.0,555.0,44.0,938.0,588.0,994.0
Histone deacetylase 5,753.0,674.0,331.0,656.0,645.0,812.0,719.0,754.0,822.0,659.0,483.0
Liver glycogen phosphorylase,1000.0,59.0,990.0,238.0,581.0,945.0,122.0,119.0,429.0,8.0,728.0
Tyrosine-protein kinase LCK,35.0,929.0,345.0,915.0,212.0,278.0,477.0,179.0,140.0,604.0,897.0
Cathepsin D,33.0,412.0,116.0,950.0,45.0,247.0,221.0,999.0,339.0,497.0,194.0
Melanocortin receptor 4,632.0,788.0,722.0,3.0,293.0,348.0,890.0,781.0,364.0,678.0,94.0
Peptide N-myristoyltransferase 1,1000.0,28.0,151.0,1.0,947.0,702.0,448.0,619.0,784.0,117.0,50.0
Tyrosine-protein kinase SYK,559.0,629.0,533.0,360.0,408.0,298.0,504.0,773.0,62.0,606.0,380.0
MAP kinase p38 alpha,12.0,927.0,998.0,997.0,10.0,464.0,744.0,90.0,415.0,248.0,956.0
Carbonic anhydrase I,272.0,8.0,68.0,628.0,810.0,878.0,665.0,775.0,521.0,696.0,285.0
Furin,290.0,727.0,450.0,917.0,15.0,774.0,176.0,693.0,133.0,371.0,975.0
Tryptase beta-1,155.0,132.0,89.0,117.0,846.0,487.0,960.0,957.0,659.0,974.0,1.0
Glycogen synthase kinase-3 beta,285.0,28.0,320.0,925.0,769.0,945.0,878.0,386.0,605.0,392.0,749.0
Dual specificity protein phosphatase 3,971.0,64.0,19.0,391.0,937.0,218.0,10.0,974.0,878.0,967.0,45.0
c-Jun N-terminal kinase 3,834.0,279.0,564.0,51.0,734.0,571.0,544.0,297.0,703.0,387.0,257.0
Histamine H3 receptor,998.0,682.0,808.0,509.0,739.0,179.0,306.0,62.0,146.0,131.0,145.0
Phosphodiesterase 2A,32.0,943.0,917.0,568.0,706.0,842.0,899.0,15.0,996.0,73.0,994.0
Adenosylhomocysteinase,133.0,602.0,494.0,895.0,97.0,686.0,357.0,93.0,669.0,1000.0,523.0
Tyrosine-protein kinase SRC,751.0,59.0,639.0,982.0,3.0,626.0,38.0,964.0,2.0,119.0,903.0
Cathepsin K,1.0,983.0,725.0,855.0,724.0,132.0,659.0,31.0,162.0,998.0,789.0
Macrophage-stimulating protein receptor,3.0,766.0,101.0,978.0,719.0,152.0,430.0,576.0,983.0,722.0,881.0
Cystinyl aminopeptidase,445.0,774.0,805.0,299.0,776.0,683.0,590.0,102.0,973.0,51.0,821.0
Focal adhesion kinase 1,854.0,592.0,627.0,443.0,979.0,212.0,641.0,46.0,525.0,553.0,919.0
Mitogen-activated protein kinase kinase kinase 11,462.0,32.0,60.0,363.0,256.0,387.0,171.0,999.0,230.0,350.0,512.0
Histone deacetylase 7,561.0,554.0,901.0,794.0,3.0,861.0,608.0,671.0,443.0,653.0,525.0
Phosphodiesterase 11A,11.0,787.0,363.0,239.0,158.0,962.0,998.0,97.0,644.0,897.0,743.0
Cytochrome P450 11B2,277.0,175.0,191.0,976.0,769.0,17.0,459.0,824.0,106.0,309.0,497.0
Protein-glutamine gamma-glutamyltransferase,999.0,572.0,483.0,113.0,988.0,870.0,13.0,239.0,927.0,8.0,804.0
Phospholipase D2,433.0,268.0,800.0,378.0,927.0,584.0,834.0,295.0,936.0,356.0,271.0
Metabotropic glutamate receptor 4,432.0,960.0,533.0,10.0,999.0,63.0,401.0,208.0,176.0,980.0,70.0
C-C chemokine receptor type 5,342.0,796.0,187.0,540.0,18.0,830.0,185.0,935.0,887.0,105.0,852.0
Fibroblast growth factor receptor 3,197.0,891.0,361.0,574.0,433.0,645.0,942.0,533.0,845.0,1000.0,35.0
Phosphodiesterase 4B,979.0,223.0,873.0,935.0,906.0,328.0,12.0,126.0,245.0,19.0,885.0
Ileal bile acid transporter,246.0,532.0,928.0,788.0,2.0,457.0,357.0,688.0,70.0,5.0,710.0
Integrin alpha-4,979.0,645.0,399.0,30.0,293.0,661.0,373.0,358.0,260.0,92.0,87.0
Sodium/hydrogen exchanger 1,948.0,103.0,131.0,0.0,994.0,52.0,568.0,252.0,46.0,184.0,23.0
Acyl coenzyme A:cholesterol acyltransferase 1,302.0,96.0,890.0,880.0,991.0,181.0,816.0,88.0,531.0,547.0,437.0
Estradiol 17-beta-dehydrogenase 2,5.0,725.0,142.0,771.0,214.0,835.0,964.0,848.0,802.0,976.0,890.0
Vascular endothelial growth factor receptor 2,874.0,55.0,188.0,504.0,578.0,500.0,458.0,937.0,736.0,758.0,154.0
Matrix metalloproteinase 13,523.0,397.0,844.0,895.0,0.0,946.0,666.0,685.0,773.0,35.0,936.0
Tyrosine-protein kinase ZAP-70,859.0,323.0,872.0,989.0,1000.0,386.0,18.0,22.0,891.0,123.0,892.0
LXR-alpha,896.0,152.0,213.0,104.0,761.0,185.0,4.0,982.0,57.0,45.0,70.0
Protein-glutamine gamma-glutamyltransferase K,458.0,973.0,436.0,84.0,30.0,542.0,909.0,542.0,42.0,977.0,179.0
Nerve growth factor receptor Trk-A,8.0,596.0,174.0,579.0,152.0,813.0,958.0,733.0,968.0,977.0,698.0
Coagulation factor XI,0.0,1000.0,700.0,997.0,25.0,371.0,890.0,81.0,615.0,992.0,961.0
Casein kinase I delta,579.0,831.0,929.0,773.0,988.0,17.0,54.0,148.0,928.0,503.0,809.0
Matrix metalloproteinase 3,300.0,479.0,63.0,576.0,224.0,837.0,599.0,965.0,143.0,559.0,575.0
Tyrosine-protein kinase JAK1,528.0,236.0,244.0,20.0,577.0,359.0,984.0,692.0,484.0,654.0,34.0
Dipeptidyl peptidase IV,102.0,234.0,703.0,641.0,758.0,988.0,817.0,81.0,992.0,677.0,993.0
Serine/threonine-protein kinase mTOR,284.0,350.0,368.0,292.0,240.0,174.0,722.0,862.0,39.0,648.0,96.0
Glycogen synthase kinase-3 alpha,716.0,459.0,273.0,38.0,973.0,660.0,808.0,495.0,690.0,761.0,11.0
Renin,108.0,928.0,703.0,933.0,501.0,602.0,69.0,140.0,295.0,851.0,937.0
Sigma opioid receptor,968.0,45.0,791.0,745.0,421.0,387.0,139.0,514.0,883.0,57.0,192.0
Mitogen-activated protein kinase kinase kinase 9,777.0,458.0,735.0,572.0,345.0,125.0,418.0,558.0,419.0,949.0,175.0
Phosphodiesterase 4D,888.0,338.0,882.0,845.0,809.0,324.0,40.0,111.0,535.0,4.0,926.0
Carbonic anhydrase III,40.0,910.0,324.0,921.0,903.0,550.0,216.0,500.0,583.0,600.0,972.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,87.0,945.0,41.0,450.0,56.0,732.0,369.0,366.0,791.0,941.0,641.0
Phosphodiesterase 3B,988.0,3.0,133.0,120.0,275.0,554.0,305.0,996.0,114.0,1.0,619.0
Arachidonate 15-lipoxygenase,195.0,813.0,435.0,420.0,455.0,848.0,766.0,198.0,25.0,996.0,484.0
Phosphodiesterase 4C,0.0,994.0,529.0,837.0,19.0,721.0,989.0,488.0,538.0,1000.0,655.0
Telomerase reverse transcriptase,995.0,72.0,944.0,54.0,985.0,284.0,924.0,35.0,718.0,11.0,14.0
Protein kinase C gamma,565.0,804.0,632.0,245.0,241.0,49.0,127.0,923.0,204.0,82.0,252.0
Cathepsin S,639.0,593.0,622.0,824.0,41.0,934.0,319.0,33.0,589.0,57.0,1000.0
Sphingosine 1-phosphate receptor Edg-5,634.0,449.0,508.0,965.0,370.0,138.0,184.0,842.0,100.0,373.0,520.0
Tyrosine-protein kinase ITK/TSK,945.0,119.0,159.0,73.0,936.0,699.0,240.0,950.0,911.0,511.0,146.0
Dual specificity mitogen-activated protein kinase kinase 2,8.0,142.0,533.0,844.0,76.0,864.0,933.0,824.0,868.0,279.0,401.0
Tyrosine-protein kinase JAK2,716.0,354.0,913.0,918.0,371.0,61.0,157.0,411.0,874.0,60.0,162.0
Rho-associated protein kinase 2,731.0,482.0,597.0,734.0,309.0,288.0,647.0,270.0,776.0,977.0,78.0
Cholecystokinin B receptor,74.0,214.0,122.0,27.0,1000.0,946.0,995.0,327.0,753.0,861.0,694.0
Protein kinase C alpha,829.0,940.0,525.0,71.0,673.0,31.0,173.0,252.0,7.0,887.0,507.0
Protein kinase C delta,832.0,919.0,768.0,336.0,708.0,186.0,163.0,3.0,112.0,88.0,812.0
P2X purinoceptor 3,946.0,684.0,687.0,204.0,801.0,517.0,217.0,226.0,785.0,721.0,437.0
Multidrug resistance-associated protein 1,47.0,803.0,851.0,939.0,657.0,209.0,435.0,114.0,757.0,418.0,922.0
Receptor protein-tyrosine kinase erbB-4,744.0,24.0,543.0,659.0,4.0,468.0,251.0,999.0,4.0,25.0,211.0
Cyclin-dependent kinase 2,871.0,173.0,642.0,473.0,151.0,511.0,413.0,985.0,624.0,403.0,20.0
Phosphodiesterase 7A,997.0,213.0,349.0,104.0,234.0,265.0,94.0,774.0,495.0,232.0,250.0
Matriptase,817.0,151.0,260.0,225.0,937.0,639.0,836.0,95.0,274.0,109.0,375.0
Sphingosine kinase 2,18.0,894.0,355.0,993.0,35.0,847.0,255.0,977.0,417.0,612.0,991.0
Serine/threonine-protein kinase PLK1,277.0,884.0,117.0,29.0,568.0,444.0,882.0,163.0,563.0,983.0,347.0
Carbonic anhydrase VI,2.0,987.0,505.0,672.0,58.0,939.0,998.0,7.0,704.0,985.0,888.0
Protein kinase C beta,921.0,465.0,659.0,5.0,1000.0,400.0,772.0,12.0,920.0,374.0,207.0
Cyclin-dependent kinase 7,673.0,452.0,606.0,708.0,981.0,464.0,76.0,825.0,287.0,131.0,516.0
Glycine transporter 2,608.0,461.0,834.0,842.0,581.0,390.0,284.0,718.0,366.0,618.0,416.0
Cyclin-dependent kinase 1,384.0,50.0,215.0,573.0,105.0,822.0,543.0,358.0,825.0,160.0,812.0
Excitatory amino acid transporter 1,848.0,327.0,342.0,329.0,496.0,191.0,169.0,76.0,840.0,32.0,815.0
Plasma retinol-binding protein,27.0,146.0,167.0,146.0,891.0,611.0,992.0,795.0,905.0,572.0,329.0
Poly [ADP-ribose] polymerase-1,824.0,917.0,515.0,467.0,28.0,697.0,456.0,477.0,301.0,297.0,433.0
Thymidine phosphorylase,968.0,121.0,863.0,986.0,4.0,399.0,26.0,848.0,195.0,492.0,445.0
Cyclin-dependent kinase 9,348.0,951.0,405.0,173.0,245.0,617.0,627.0,655.0,198.0,1000.0,3.0
PI3-kinase p110-delta subunit,460.0,417.0,480.0,411.0,103.0,676.0,332.0,737.0,52.0,561.0,582.0
DNA-dependent protein kinase,997.0,1.0,160.0,400.0,495.0,409.0,333.0,954.0,761.0,1.0,164.0
PI3-kinase p110-beta subunit,382.0,964.0,296.0,78.0,794.0,115.0,311.0,80.0,47.0,995.0,21.0
Serotonin 7 (5-HT7) receptor,577.0,300.0,910.0,804.0,206.0,336.0,153.0,764.0,188.0,346.0,910.0
Bradykinin B2 receptor,16.0,328.0,355.0,697.0,968.0,289.0,867.0,971.0,666.0,612.0,136.0
Protein-tyrosine phosphatase 1C,983.0,799.0,762.0,930.0,312.0,414.0,18.0,510.0,592.0,363.0,586.0
Carboxylesterase 2,773.0,756.0,725.0,34.0,955.0,758.0,443.0,8.0,610.0,77.0,833.0
Estradiol 17-beta-dehydrogenase 1,4.0,651.0,155.0,669.0,995.0,937.0,935.0,87.0,992.0,999.0,909.0
Histone deacetylase 8,756.0,225.0,528.0,371.0,420.0,677.0,653.0,731.0,540.0,732.0,235.0
Prolyl endopeptidase,964.0,9.0,805.0,852.0,188.0,531.0,238.0,942.0,439.0,1.0,519.0
Matrix metalloproteinase 9,17.0,307.0,108.0,975.0,0.0,240.0,589.0,873.0,878.0,972.0,493.0
CD22,987.0,55.0,421.0,441.0,875.0,410.0,205.0,580.0,9.0,8.0,358.0
Metabotropic glutamate receptor 5,571.0,878.0,840.0,996.0,55.0,867.0,305.0,184.0,350.0,936.0,977.0
Sphingosine 1-phosphate receptor Edg-6,883.0,730.0,738.0,181.0,14.0,245.0,79.0,531.0,12.0,251.0,322.0
Rho-associated protein kinase 1,804.0,706.0,751.0,220.0,671.0,664.0,364.0,136.0,960.0,815.0,356.0
Tyrosine-protein kinase HCK,2.0,697.0,854.0,869.0,814.0,322.0,905.0,733.0,287.0,75.0,950.0
Carbonic anhydrase XII,255.0,870.0,35.0,8.0,959.0,876.0,989.0,62.0,937.0,928.0,142.0
Histone deacetylase 1,547.0,336.0,265.0,19.0,123.0,422.0,991.0,897.0,739.0,775.0,20.0
Lysophosphatidic acid receptor Edg-7,972.0,52.0,52.0,33.0,979.0,944.0,234.0,167.0,234.0,12.0,876.0
PI3-kinase p110-gamma subunit,700.0,548.0,883.0,661.0,149.0,54.0,74.0,431.0,365.0,66.0,263.0
PI4-kinase beta subunit,310.0,973.0,101.0,89.0,296.0,128.0,300.0,992.0,276.0,570.0,87.0
Cathepsin L2,244.0,893.0,946.0,915.0,721.0,140.0,188.0,522.0,443.0,362.0,832.0
Urokinase-type plasminogen activator,713.0,430.0,693.0,391.0,498.0,136.0,692.0,88.0,398.0,53.0,811.0
Testis-specific androgen-binding protein,979.0,11.0,261.0,838.0,294.0,979.0,290.0,759.0,984.0,106.0,435.0
Caspase-6,224.0,542.0,433.0,159.0,826.0,758.0,844.0,871.0,880.0,993.0,221.0
Cyclin-dependent kinase 4,1.0,979.0,394.0,853.0,854.0,568.0,537.0,33.0,720.0,995.0,870.0
Histone deacetylase 11,193.0,462.0,684.0,948.0,78.0,430.0,781.0,573.0,311.0,233.0,773.0
Sodium-dependent proline transporter,265.0,161.0,766.0,981.0,19.0,205.0,138.0,886.0,191.0,446.0,823.0
Matrix metalloproteinase-1,984.0,141.0,454.0,622.0,486.0,125.0,222.0,978.0,150.0,19.0,121.0
Matrix metalloproteinase-2,718.0,176.0,412.0,502.0,759.0,791.0,516.0,74.0,170.0,869.0,433.0
Protein-tyrosine phosphatase 1B,23.0,843.0,761.0,207.0,924.0,891.0,962.0,0.0,965.0,307.0,995.0
Acetyl-CoA carboxylase 1,422.0,846.0,601.0,240.0,525.0,404.0,258.0,917.0,287.0,105.0,65.0
Serotonin 6 (5-HT6) receptor,999.0,586.0,900.0,11.0,243.0,166.0,286.0,561.0,94.0,68.0,74.0
MAP kinase ERK1,618.0,915.0,491.0,354.0,597.0,633.0,758.0,213.0,285.0,981.0,109.0
Cytochrome P450 2C9,14.0,104.0,152.0,417.0,725.0,829.0,868.0,841.0,689.0,998.0,377.0
Probable G-protein coupled receptor 88,905.0,180.0,572.0,937.0,124.0,81.0,138.0,950.0,940.0,568.0,104.0
Cytochrome P450 3A4,633.0,625.0,768.0,859.0,859.0,811.0,622.0,17.0,819.0,38.0,995.0
Pregnane X receptor,71.0,280.0,136.0,169.0,973.0,281.0,558.0,443.0,737.0,529.0,664.0
Carboxypeptidase B2 isoform A,740.0,78.0,138.0,225.0,976.0,825.0,218.0,586.0,363.0,149.0,801.0
Serotonin 5a (5-HT5a) receptor,8.0,789.0,216.0,763.0,565.0,869.0,882.0,349.0,937.0,363.0,906.0
Estrogen-related receptor alpha,996.0,54.0,699.0,549.0,350.0,195.0,59.0,890.0,48.0,4.0,341.0
"Amine oxidase, copper containing",5.0,863.0,109.0,353.0,359.0,826.0,512.0,382.0,526.0,491.0,1000.0
Protein kinase C zeta,1.0,980.0,330.0,873.0,1000.0,90.0,231.0,4.0,987.0,988.0,758.0
Melanin-concentrating hormone receptor 1,530.0,449.0,706.0,89.0,872.0,440.0,815.0,728.0,808.0,590.0,71.0
Caspase-7,890.0,567.0,721.0,144.0,66.0,88.0,589.0,543.0,7.0,615.0,35.0
C-C chemokine receptor type 3,22.0,174.0,465.0,994.0,39.0,824.0,673.0,780.0,194.0,707.0,736.0
Phospholipase A2 group IIA,981.0,991.0,360.0,20.0,138.0,403.0,506.0,719.0,17.0,927.0,95.0
Plasminogen activator inhibitor-1,121.0,792.0,747.0,885.0,387.0,384.0,181.0,199.0,784.0,862.0,881.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,650.0,106.0,446.0,223.0,466.0,380.0,665.0,624.0,817.0,5.0,498.0
Proteasome Macropain subunit,643.0,218.0,58.0,19.0,934.0,587.0,671.0,750.0,237.0,617.0,276.0
Carbonic anhydrase XIV,970.0,513.0,793.0,598.0,103.0,722.0,425.0,508.0,810.0,253.0,579.0
LDL-associated phospholipase A2,973.0,225.0,241.0,4.0,992.0,846.0,538.0,283.0,978.0,150.0,301.0
Cytochrome P450 17A1,1.0,913.0,830.0,1000.0,2.0,866.0,711.0,473.0,836.0,949.0,918.0
Histone deacetylase 4,236.0,452.0,827.0,993.0,3.0,730.0,276.0,630.0,948.0,11.0,978.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,1000.0,322.0,579.0,7.0,202.0,7.0,400.0,118.0,54.0,549.0,19.0
Phosphodiesterase 9A,0.0,897.0,540.0,995.0,200.0,503.0,560.0,481.0,452.0,941.0,909.0
Tyrosine-protein kinase TYK2,695.0,141.0,94.0,730.0,1000.0,47.0,208.0,481.0,981.0,182.0,133.0
Steryl-sulfatase,183.0,826.0,593.0,455.0,140.0,899.0,967.0,773.0,211.0,946.0,394.0
"Nitric-oxide synthase, brain",54.0,539.0,318.0,550.0,154.0,822.0,709.0,878.0,115.0,792.0,805.0
Cholesteryl ester transfer protein,9.0,966.0,990.0,693.0,753.0,331.0,655.0,0.0,351.0,992.0,563.0
Protein kinase C epsilon,1000.0,3.0,835.0,708.0,89.0,22.0,4.0,770.0,9.0,0.0,620.0
Dual specificity mitogen-activated protein kinase kinase 1,169.0,114.0,354.0,372.0,379.0,993.0,982.0,534.0,970.0,981.0,525.0
Adenosine kinase,420.0,448.0,865.0,998.0,474.0,684.0,75.0,973.0,849.0,39.0,945.0
Hormone sensitive lipase,998.0,521.0,7.0,13.0,513.0,165.0,203.0,972.0,217.0,725.0,4.0
Carbonic anhydrase IX,615.0,443.0,221.0,111.0,762.0,426.0,692.0,705.0,362.0,967.0,75.0
Protein kinase C eta,157.0,357.0,196.0,86.0,972.0,978.0,909.0,209.0,341.0,971.0,435.0
Cytochrome P450 2C19,339.0,796.0,622.0,311.0,480.0,690.0,796.0,36.0,655.0,198.0,655.0
Quinone reductase 1),124.0,889.0,921.0,533.0,403.0,15.0,709.0,20.0,108.0,792.0,381.0
Casein kinase II alpha,977.0,136.0,837.0,67.0,55.0,92.0,434.0,963.0,189.0,186.0,17.0
Opioid growth factor receptor-like protein 1,17.0,951.0,457.0,751.0,582.0,695.0,865.0,314.0,979.0,613.0,728.0
Kininogen-1,1000.0,37.0,364.0,78.0,945.0,884.0,19.0,903.0,208.0,16.0,242.0
Acetyl-coenzyme A transporter 1,187.0,780.0,217.0,930.0,652.0,457.0,211.0,356.0,387.0,422.0,782.0
Fibroblast growth factor receptor 1,968.0,77.0,706.0,507.0,369.0,199.0,431.0,419.0,773.0,44.0,663.0
PI4-kinase alpha subunit,7.0,986.0,678.0,508.0,72.0,448.0,833.0,378.0,223.0,999.0,724.0
Arachidonate 12-lipoxygenase,852.0,167.0,253.0,642.0,836.0,810.0,75.0,48.0,276.0,50.0,910.0
Autotaxin,97.0,915.0,367.0,137.0,525.0,212.0,948.0,684.0,686.0,958.0,227.0
ADAM17,107.0,711.0,364.0,159.0,920.0,582.0,629.0,604.0,886.0,564.0,278.0
Prostanoid EP3 receptor,0.0,1000.0,499.0,981.0,557.0,690.0,950.0,230.0,841.0,1000.0,975.0
Hepatocyte growth factor receptor,947.0,106.0,747.0,991.0,367.0,131.0,137.0,186.0,978.0,211.0,899.0
Carbonic anhydrase IV,142.0,648.0,989.0,523.0,916.0,805.0,525.0,14.0,54.0,492.0,589.0
11-beta-hydroxysteroid dehydrogenase 2,189.0,546.0,114.0,214.0,211.0,395.0,787.0,956.0,330.0,851.0,126.0
Histamine H4 receptor,445.0,722.0,988.0,904.0,13.0,416.0,324.0,60.0,17.0,49.0,975.0
Beta-glucosidase,1000.0,31.0,236.0,24.0,52.0,620.0,51.0,939.0,227.0,17.0,189.0
Urotensin II receptor,998.0,185.0,295.0,695.0,58.0,373.0,10.0,898.0,351.0,18.0,570.0
Metabotropic glutamate receptor 1,832.0,121.0,182.0,193.0,997.0,327.0,423.0,742.0,23.0,450.0,75.0
Dual specificity phosphatase Cdc25A,2.0,806.0,467.0,754.0,557.0,318.0,987.0,42.0,627.0,995.0,634.0
Caspase-8,183.0,728.0,105.0,795.0,79.0,331.0,195.0,950.0,619.0,717.0,545.0
Interleukin-1 receptor-associated kinase 4,248.0,627.0,399.0,165.0,438.0,844.0,745.0,733.0,205.0,998.0,124.0
Histone acetyltransferase p300,341.0,771.0,624.0,36.0,164.0,3.0,953.0,742.0,470.0,266.0,5.0
Hydroxycarboxylic acid receptor 2,846.0,11.0,44.0,218.0,747.0,564.0,384.0,1000.0,720.0,9.0,108.0
Serine/threonine-protein kinase PLK4,693.0,141.0,79.0,421.0,355.0,971.0,571.0,886.0,639.0,586.0,991.0
Melanocortin receptor 1,832.0,184.0,929.0,701.0,637.0,104.0,436.0,132.0,745.0,12.0,317.0
Calcitonin gene-related peptide type 1 receptor,721.0,761.0,914.0,191.0,868.0,868.0,684.0,20.0,895.0,143.0,920.0
T-cell protein-tyrosine phosphatase,856.0,938.0,881.0,158.0,922.0,192.0,184.0,18.0,819.0,84.0,361.0
Cytosolic phospholipase A2,702.0,946.0,711.0,13.0,854.0,480.0,734.0,42.0,812.0,303.0,205.0
Hexokinase type IV,231.0,128.0,391.0,560.0,59.0,842.0,805.0,948.0,560.0,406.0,258.0
Serine/threonine-protein kinase NEK2,578.0,876.0,162.0,161.0,968.0,445.0,581.0,145.0,579.0,530.0,493.0
LIM domain kinase 1,572.0,317.0,230.0,956.0,259.0,843.0,456.0,786.0,896.0,995.0,454.0
Cathepsin L,459.0,641.0,716.0,996.0,75.0,504.0,47.0,897.0,747.0,0.0,992.0
Protein kinase C mu,72.0,707.0,786.0,263.0,926.0,393.0,995.0,0.0,141.0,541.0,704.0
Protein-tyrosine phosphatase 2C,437.0,399.0,682.0,865.0,600.0,370.0,208.0,77.0,865.0,128.0,945.0
Matrix metalloproteinase 14,168.0,902.0,316.0,208.0,353.0,303.0,220.0,722.0,22.0,996.0,66.0
Heat shock protein HSP 90-alpha,955.0,20.0,268.0,682.0,793.0,454.0,186.0,711.0,273.0,61.0,709.0
Sodium/glucose cotransporter 2,919.0,116.0,422.0,214.0,14.0,775.0,502.0,706.0,274.0,152.0,249.0
Calpain 1,104.0,750.0,267.0,45.0,969.0,151.0,886.0,494.0,345.0,992.0,45.0
Sphingosine 1-phosphate receptor Edg-3,169.0,372.0,522.0,490.0,278.0,972.0,791.0,676.0,826.0,637.0,450.0
Bone morphogenetic protein 1,444.0,104.0,875.0,892.0,120.0,418.0,233.0,895.0,314.0,836.0,618.0
Glutathione S-transferase Pi,930.0,349.0,130.0,145.0,908.0,103.0,277.0,871.0,199.0,101.0,115.0
Tyrosine-protein kinase Lyn,90.0,963.0,851.0,835.0,486.0,26.0,186.0,444.0,173.0,853.0,290.0
Ribosomal protein S6 kinase alpha 2,5.0,431.0,339.0,967.0,5.0,966.0,984.0,548.0,898.0,787.0,856.0
Carbonic anhydrase XIII,573.0,943.0,576.0,222.0,62.0,149.0,82.0,826.0,164.0,771.0,474.0
Complement C1s,34.0,894.0,976.0,975.0,9.0,694.0,552.0,7.0,344.0,74.0,995.0
Protein kinase C theta,1000.0,318.0,213.0,61.0,881.0,170.0,146.0,849.0,397.0,67.0,27.0
Heparanase,100.0,957.0,950.0,758.0,901.0,306.0,523.0,45.0,923.0,487.0,802.0
Methionine aminopeptidase 2,410.0,72.0,127.0,240.0,980.0,798.0,833.0,444.0,90.0,978.0,454.0
Serine/threonine-protein kinase Aurora-C,997.0,73.0,22.0,39.0,801.0,106.0,29.0,1000.0,40.0,363.0,6.0
Quinone reductase 2,1.0,494.0,351.0,982.0,425.0,968.0,993.0,249.0,991.0,974.0,998.0
MAP kinase p38 beta,88.0,380.0,502.0,956.0,223.0,930.0,920.0,113.0,997.0,355.0,846.0
Carbonic anhydrase VB,886.0,252.0,660.0,206.0,169.0,500.0,282.0,418.0,25.0,782.0,394.0
GAR transformylase,29.0,629.0,633.0,919.0,606.0,479.0,256.0,355.0,127.0,713.0,842.0
Proteinase-activated receptor 1,424.0,798.0,807.0,70.0,869.0,251.0,480.0,45.0,865.0,208.0,334.0
"Fructose-1,6-bisphosphatase",891.0,777.0,413.0,24.0,170.0,410.0,800.0,349.0,123.0,280.0,360.0
