,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 4,177.0,971.0,129.0,368.0,802.0,95.0,435.0,529.0,216.0,860.0,700.0
Estrogen receptor beta,264.0,463.0,449.0,56.0,16.0,967.0,760.0,927.0,634.0,123.0,581.0
Glyoxalase I,5.0,275.0,635.0,954.0,420.0,834.0,527.0,565.0,657.0,295.0,433.0
"Myosin light chain kinase, smooth muscle",44.0,872.0,650.0,974.0,13.0,268.0,214.0,998.0,55.0,924.0,944.0
Serine/threonine-protein kinase AKT2,977.0,703.0,228.0,33.0,884.0,338.0,206.0,529.0,347.0,933.0,97.0
Interleukin-8 receptor B,797.0,457.0,320.0,359.0,987.0,87.0,672.0,79.0,164.0,552.0,818.0
Myeloperoxidase,24.0,779.0,739.0,974.0,334.0,659.0,522.0,392.0,534.0,519.0,583.0
Coagulation factor X,802.0,534.0,200.0,332.0,220.0,962.0,668.0,593.0,980.0,378.0,615.0
Deoxycytidine kinase,100.0,264.0,860.0,842.0,136.0,704.0,722.0,416.0,847.0,221.0,570.0
Muscarinic acetylcholine receptor M3,1000.0,117.0,687.0,5.0,849.0,57.0,351.0,729.0,129.0,653.0,116.0
Beta-3 adrenergic receptor,184.0,915.0,687.0,300.0,747.0,12.0,402.0,371.0,100.0,672.0,932.0
Death-associated protein kinase 3,468.0,799.0,48.0,349.0,633.0,526.0,113.0,844.0,28.0,731.0,407.0
Methionine aminopeptidase 1,25.0,302.0,287.0,998.0,66.0,976.0,926.0,438.0,980.0,92.0,407.0
Leukocyte elastase,131.0,12.0,762.0,652.0,108.0,989.0,579.0,474.0,643.0,336.0,743.0
Beta amyloid A4 protein,334.0,308.0,959.0,982.0,469.0,5.0,907.0,17.0,976.0,293.0,957.0
Neurokinin 1 receptor,985.0,214.0,348.0,25.0,87.0,909.0,364.0,1000.0,843.0,422.0,19.0
Neuronal acetylcholine receptor protein alpha-7 subunit,811.0,308.0,220.0,74.0,882.0,568.0,558.0,66.0,511.0,480.0,408.0
Adenosine A2a receptor,873.0,939.0,629.0,11.0,971.0,65.0,554.0,99.0,64.0,604.0,387.0
Endothelin receptor ET-A,177.0,25.0,267.0,943.0,30.0,955.0,912.0,409.0,991.0,54.0,653.0
Beta secretase 2,250.0,191.0,947.0,937.0,192.0,275.0,702.0,349.0,478.0,795.0,945.0
Serine/threonine-protein kinase Chk2,51.0,557.0,424.0,896.0,522.0,685.0,310.0,675.0,640.0,397.0,520.0
Cannabinoid CB2 receptor,956.0,673.0,11.0,365.0,995.0,647.0,248.0,5.0,449.0,369.0,22.0
3-phosphoinositide dependent protein kinase-1,284.0,94.0,737.0,965.0,397.0,953.0,730.0,483.0,747.0,436.0,694.0
Phospholipase D1,50.0,999.0,350.0,682.0,182.0,24.0,295.0,551.0,309.0,878.0,493.0
Phosphodiesterase 4A,980.0,833.0,848.0,2.0,586.0,67.0,138.0,946.0,7.0,802.0,463.0
Adenosine A2b receptor,625.0,125.0,138.0,159.0,688.0,958.0,887.0,274.0,974.0,80.0,214.0
Carboxypeptidase B,718.0,37.0,823.0,90.0,147.0,419.0,274.0,800.0,312.0,427.0,573.0
Adenosine A3 receptor,0.0,780.0,278.0,980.0,9.0,946.0,840.0,952.0,632.0,602.0,830.0
Histone deacetylase 5,260.0,920.0,359.0,791.0,416.0,211.0,331.0,932.0,98.0,398.0,720.0
Liver glycogen phosphorylase,198.0,389.0,339.0,582.0,529.0,505.0,209.0,803.0,228.0,187.0,172.0
Tyrosine-protein kinase LCK,634.0,466.0,905.0,472.0,568.0,278.0,89.0,273.0,134.0,749.0,396.0
Cathepsin D,646.0,442.0,746.0,696.0,538.0,139.0,555.0,352.0,501.0,896.0,927.0
Melanocortin receptor 4,20.0,912.0,322.0,645.0,901.0,833.0,80.0,665.0,255.0,980.0,322.0
Peptide N-myristoyltransferase 1,1000.0,5.0,432.0,103.0,719.0,185.0,958.0,58.0,938.0,44.0,434.0
Tyrosine-protein kinase SYK,159.0,21.0,719.0,897.0,303.0,811.0,881.0,470.0,841.0,213.0,804.0
MAP kinase p38 alpha,101.0,923.0,946.0,982.0,83.0,352.0,547.0,519.0,916.0,770.0,665.0
Carbonic anhydrase I,890.0,816.0,634.0,20.0,995.0,170.0,757.0,0.0,733.0,344.0,391.0
Furin,994.0,422.0,50.0,67.0,983.0,198.0,378.0,71.0,157.0,444.0,166.0
Tryptase beta-1,841.0,356.0,227.0,100.0,4.0,929.0,731.0,990.0,934.0,341.0,158.0
Glycogen synthase kinase-3 beta,617.0,120.0,529.0,95.0,714.0,191.0,546.0,429.0,456.0,616.0,402.0
Dual specificity protein phosphatase 3,91.0,983.0,796.0,860.0,437.0,160.0,185.0,769.0,31.0,806.0,710.0
c-Jun N-terminal kinase 3,188.0,880.0,454.0,911.0,917.0,712.0,96.0,95.0,212.0,881.0,626.0
Histamine H3 receptor,668.0,46.0,157.0,986.0,473.0,651.0,712.0,191.0,898.0,50.0,210.0
Phosphodiesterase 2A,996.0,95.0,93.0,1.0,579.0,945.0,549.0,961.0,467.0,95.0,44.0
Adenosylhomocysteinase,613.0,613.0,984.0,718.0,131.0,153.0,485.0,587.0,674.0,795.0,749.0
Tyrosine-protein kinase SRC,0.0,899.0,880.0,953.0,48.0,946.0,331.0,256.0,690.0,434.0,569.0
Cathepsin K,402.0,497.0,551.0,147.0,46.0,221.0,499.0,991.0,431.0,908.0,708.0
Macrophage-stimulating protein receptor,50.0,724.0,352.0,949.0,320.0,70.0,646.0,688.0,274.0,453.0,855.0
Cystinyl aminopeptidase,11.0,956.0,270.0,826.0,410.0,802.0,463.0,913.0,115.0,922.0,816.0
Focal adhesion kinase 1,960.0,332.0,742.0,460.0,915.0,76.0,677.0,31.0,196.0,74.0,635.0
Mitogen-activated protein kinase kinase kinase 11,632.0,413.0,218.0,735.0,592.0,282.0,685.0,718.0,457.0,737.0,834.0
Histone deacetylase 7,621.0,296.0,32.0,835.0,910.0,772.0,472.0,8.0,859.0,140.0,230.0
Phosphodiesterase 11A,39.0,789.0,402.0,843.0,88.0,260.0,434.0,956.0,16.0,620.0,523.0
Cytochrome P450 11B2,721.0,979.0,635.0,16.0,695.0,552.0,17.0,762.0,41.0,855.0,276.0
Protein-glutamine gamma-glutamyltransferase,983.0,585.0,205.0,2.0,952.0,827.0,326.0,851.0,176.0,933.0,472.0
Phospholipase D2,933.0,539.0,960.0,941.0,992.0,5.0,366.0,4.0,234.0,382.0,287.0
Metabotropic glutamate receptor 4,499.0,91.0,623.0,670.0,174.0,864.0,953.0,725.0,877.0,77.0,421.0
C-C chemokine receptor type 5,83.0,18.0,583.0,929.0,61.0,937.0,513.0,251.0,965.0,88.0,697.0
Fibroblast growth factor receptor 3,520.0,442.0,727.0,109.0,811.0,211.0,622.0,298.0,422.0,556.0,780.0
Phosphodiesterase 4B,31.0,989.0,426.0,683.0,80.0,485.0,375.0,773.0,746.0,852.0,362.0
Ileal bile acid transporter,597.0,881.0,49.0,235.0,478.0,939.0,461.0,456.0,636.0,610.0,247.0
Integrin alpha-4,594.0,8.0,547.0,897.0,652.0,359.0,841.0,347.0,745.0,407.0,751.0
Sodium/hydrogen exchanger 1,996.0,154.0,391.0,330.0,991.0,118.0,698.0,3.0,938.0,26.0,74.0
Acyl coenzyme A:cholesterol acyltransferase 1,218.0,167.0,466.0,267.0,15.0,833.0,529.0,994.0,330.0,367.0,561.0
Estradiol 17-beta-dehydrogenase 2,525.0,876.0,737.0,175.0,805.0,220.0,247.0,659.0,8.0,949.0,563.0
Vascular endothelial growth factor receptor 2,778.0,878.0,884.0,24.0,528.0,96.0,167.0,804.0,217.0,949.0,581.0
Matrix metalloproteinase 13,3.0,874.0,413.0,958.0,6.0,894.0,226.0,963.0,418.0,525.0,577.0
Tyrosine-protein kinase ZAP-70,602.0,622.0,328.0,278.0,824.0,522.0,282.0,85.0,525.0,233.0,191.0
LXR-alpha,941.0,5.0,956.0,837.0,268.0,216.0,916.0,97.0,987.0,67.0,687.0
Protein-glutamine gamma-glutamyltransferase K,1.0,403.0,188.0,998.0,3.0,951.0,487.0,999.0,883.0,740.0,717.0
Nerve growth factor receptor Trk-A,558.0,667.0,70.0,511.0,927.0,960.0,461.0,41.0,286.0,401.0,280.0
Coagulation factor XI,973.0,656.0,461.0,2.0,868.0,668.0,727.0,581.0,232.0,457.0,395.0
Casein kinase I delta,12.0,603.0,217.0,985.0,71.0,411.0,830.0,434.0,822.0,153.0,575.0
Matrix metalloproteinase 3,840.0,403.0,715.0,412.0,761.0,47.0,409.0,166.0,552.0,522.0,598.0
Tyrosine-protein kinase JAK1,750.0,487.0,732.0,68.0,740.0,53.0,826.0,810.0,190.0,474.0,534.0
Dipeptidyl peptidase IV,439.0,921.0,665.0,474.0,194.0,449.0,570.0,864.0,623.0,971.0,697.0
Serine/threonine-protein kinase mTOR,154.0,527.0,141.0,167.0,328.0,933.0,325.0,745.0,679.0,301.0,741.0
Glycogen synthase kinase-3 alpha,999.0,16.0,647.0,185.0,982.0,101.0,359.0,18.0,732.0,187.0,160.0
Renin,1.0,906.0,349.0,988.0,53.0,920.0,331.0,973.0,164.0,776.0,752.0
Sigma opioid receptor,919.0,816.0,173.0,33.0,753.0,678.0,362.0,836.0,199.0,529.0,374.0
Mitogen-activated protein kinase kinase kinase 9,868.0,159.0,929.0,561.0,687.0,69.0,444.0,105.0,729.0,557.0,741.0
Phosphodiesterase 4D,158.0,256.0,229.0,810.0,101.0,984.0,737.0,874.0,926.0,792.0,323.0
Carbonic anhydrase III,76.0,965.0,343.0,321.0,943.0,237.0,355.0,311.0,65.0,981.0,833.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,101.0,702.0,356.0,775.0,736.0,115.0,190.0,591.0,6.0,768.0,731.0
Phosphodiesterase 3B,477.0,900.0,416.0,435.0,186.0,689.0,56.0,651.0,200.0,559.0,140.0
Arachidonate 15-lipoxygenase,987.0,83.0,937.0,557.0,378.0,35.0,947.0,39.0,981.0,6.0,746.0
Phosphodiesterase 4C,936.0,451.0,534.0,135.0,984.0,483.0,498.0,44.0,372.0,372.0,119.0
Telomerase reverse transcriptase,131.0,942.0,603.0,706.0,67.0,270.0,287.0,973.0,89.0,766.0,736.0
Protein kinase C gamma,960.0,116.0,639.0,377.0,442.0,552.0,442.0,657.0,454.0,95.0,343.0
Cathepsin S,196.0,618.0,686.0,304.0,780.0,215.0,410.0,427.0,21.0,557.0,757.0
Sphingosine 1-phosphate receptor Edg-5,56.0,984.0,308.0,376.0,642.0,836.0,217.0,520.0,238.0,846.0,598.0
Tyrosine-protein kinase ITK/TSK,292.0,888.0,737.0,268.0,213.0,149.0,407.0,891.0,697.0,969.0,640.0
Dual specificity mitogen-activated protein kinase kinase 2,809.0,583.0,465.0,862.0,938.0,119.0,319.0,37.0,306.0,576.0,389.0
Tyrosine-protein kinase JAK2,169.0,56.0,682.0,900.0,27.0,989.0,653.0,704.0,954.0,490.0,523.0
Rho-associated protein kinase 2,999.0,1.0,290.0,175.0,379.0,679.0,898.0,315.0,919.0,25.0,306.0
Cholecystokinin B receptor,39.0,580.0,20.0,61.0,584.0,993.0,256.0,867.0,937.0,227.0,23.0
Protein kinase C alpha,925.0,524.0,575.0,678.0,872.0,352.0,676.0,48.0,487.0,458.0,582.0
Protein kinase C delta,8.0,994.0,700.0,633.0,948.0,15.0,203.0,343.0,62.0,974.0,693.0
P2X purinoceptor 3,237.0,51.0,558.0,780.0,155.0,738.0,560.0,579.0,867.0,356.0,933.0
Multidrug resistance-associated protein 1,492.0,752.0,613.0,189.0,940.0,151.0,206.0,555.0,37.0,930.0,587.0
Receptor protein-tyrosine kinase erbB-4,58.0,957.0,432.0,61.0,23.0,608.0,466.0,991.0,91.0,386.0,437.0
Cyclin-dependent kinase 2,340.0,477.0,923.0,968.0,37.0,228.0,686.0,687.0,835.0,379.0,601.0
Phosphodiesterase 7A,994.0,38.0,370.0,52.0,668.0,707.0,394.0,250.0,748.0,605.0,212.0
Matriptase,873.0,386.0,945.0,966.0,689.0,29.0,745.0,66.0,390.0,227.0,789.0
Sphingosine kinase 2,226.0,974.0,618.0,418.0,871.0,386.0,451.0,470.0,529.0,676.0,607.0
Serine/threonine-protein kinase PLK1,37.0,629.0,461.0,994.0,9.0,383.0,780.0,855.0,483.0,243.0,650.0
Carbonic anhydrase VI,91.0,93.0,33.0,740.0,939.0,983.0,769.0,30.0,871.0,143.0,156.0
Protein kinase C beta,701.0,765.0,220.0,59.0,32.0,930.0,37.0,995.0,147.0,880.0,385.0
Cyclin-dependent kinase 7,599.0,220.0,156.0,374.0,992.0,251.0,674.0,42.0,323.0,61.0,127.0
Glycine transporter 2,990.0,689.0,757.0,49.0,783.0,343.0,243.0,66.0,645.0,889.0,322.0
Cyclin-dependent kinase 1,289.0,10.0,964.0,973.0,41.0,714.0,975.0,165.0,985.0,116.0,683.0
Excitatory amino acid transporter 1,145.0,911.0,478.0,956.0,631.0,96.0,542.0,177.0,513.0,332.0,902.0
Plasma retinol-binding protein,735.0,972.0,844.0,267.0,957.0,2.0,280.0,236.0,12.0,776.0,542.0
Poly [ADP-ribose] polymerase-1,707.0,95.0,171.0,405.0,831.0,966.0,850.0,118.0,855.0,112.0,154.0
Thymidine phosphorylase,628.0,35.0,17.0,211.0,288.0,987.0,421.0,971.0,824.0,541.0,236.0
Cyclin-dependent kinase 9,306.0,95.0,974.0,839.0,0.0,534.0,813.0,979.0,996.0,289.0,832.0
PI3-kinase p110-delta subunit,721.0,260.0,364.0,21.0,444.0,296.0,769.0,838.0,621.0,413.0,699.0
DNA-dependent protein kinase,441.0,155.0,711.0,976.0,618.0,656.0,598.0,208.0,446.0,631.0,448.0
PI3-kinase p110-beta subunit,939.0,980.0,451.0,43.0,996.0,22.0,102.0,44.0,2.0,909.0,724.0
Serotonin 7 (5-HT7) receptor,261.0,802.0,82.0,179.0,70.0,930.0,249.0,995.0,392.0,815.0,396.0
Bradykinin B2 receptor,3.0,160.0,36.0,999.0,302.0,979.0,639.0,313.0,776.0,311.0,416.0
Protein-tyrosine phosphatase 1C,766.0,596.0,815.0,78.0,901.0,373.0,207.0,182.0,256.0,586.0,505.0
Carboxylesterase 2,777.0,987.0,928.0,97.0,141.0,251.0,327.0,905.0,179.0,804.0,192.0
Estradiol 17-beta-dehydrogenase 1,549.0,922.0,519.0,886.0,566.0,259.0,174.0,757.0,187.0,771.0,519.0
Histone deacetylase 8,971.0,58.0,859.0,707.0,765.0,69.0,815.0,5.0,975.0,112.0,853.0
Prolyl endopeptidase,401.0,874.0,261.0,249.0,625.0,499.0,297.0,657.0,287.0,590.0,175.0
Matrix metalloproteinase 9,3.0,95.0,506.0,890.0,110.0,913.0,844.0,315.0,969.0,390.0,668.0
CD22,966.0,286.0,473.0,14.0,565.0,373.0,558.0,564.0,376.0,46.0,353.0
Metabotropic glutamate receptor 5,983.0,166.0,767.0,188.0,768.0,98.0,667.0,144.0,314.0,616.0,274.0
Sphingosine 1-phosphate receptor Edg-6,131.0,518.0,99.0,996.0,684.0,599.0,512.0,177.0,816.0,759.0,879.0
Rho-associated protein kinase 1,622.0,275.0,900.0,73.0,359.0,499.0,828.0,701.0,846.0,264.0,441.0
Tyrosine-protein kinase HCK,183.0,962.0,452.0,370.0,414.0,775.0,197.0,608.0,78.0,315.0,414.0
Carbonic anhydrase XII,442.0,388.0,343.0,88.0,639.0,795.0,748.0,903.0,518.0,807.0,901.0
Histone deacetylase 1,354.0,925.0,158.0,148.0,312.0,515.0,213.0,965.0,215.0,916.0,311.0
Lysophosphatidic acid receptor Edg-7,780.0,667.0,95.0,117.0,876.0,452.0,89.0,470.0,35.0,656.0,76.0
PI3-kinase p110-gamma subunit,984.0,1.0,699.0,705.0,192.0,887.0,588.0,766.0,947.0,21.0,308.0
PI4-kinase beta subunit,64.0,598.0,198.0,963.0,78.0,938.0,853.0,522.0,944.0,186.0,541.0
Cathepsin L2,79.0,922.0,899.0,999.0,412.0,90.0,839.0,42.0,858.0,373.0,399.0
Urokinase-type plasminogen activator,24.0,725.0,665.0,520.0,676.0,300.0,209.0,906.0,41.0,951.0,734.0
Testis-specific androgen-binding protein,573.0,75.0,782.0,744.0,507.0,119.0,387.0,218.0,588.0,200.0,656.0
Caspase-6,982.0,422.0,114.0,5.0,956.0,850.0,190.0,695.0,191.0,805.0,229.0
Cyclin-dependent kinase 4,995.0,699.0,575.0,2.0,997.0,227.0,323.0,3.0,49.0,154.0,320.0
Histone deacetylase 11,110.0,684.0,936.0,955.0,36.0,408.0,154.0,823.0,784.0,856.0,760.0
Sodium-dependent proline transporter,43.0,559.0,104.0,972.0,422.0,861.0,709.0,549.0,914.0,489.0,480.0
Matrix metalloproteinase-1,824.0,13.0,897.0,977.0,24.0,180.0,916.0,814.0,831.0,177.0,945.0
Matrix metalloproteinase-2,782.0,738.0,432.0,330.0,264.0,318.0,864.0,437.0,546.0,440.0,493.0
Protein-tyrosine phosphatase 1B,640.0,895.0,580.0,95.0,846.0,238.0,180.0,584.0,88.0,937.0,323.0
Acetyl-CoA carboxylase 1,8.0,646.0,249.0,717.0,92.0,957.0,179.0,959.0,467.0,192.0,137.0
Serotonin 6 (5-HT6) receptor,306.0,663.0,332.0,412.0,504.0,294.0,520.0,211.0,481.0,875.0,752.0
MAP kinase ERK1,971.0,167.0,529.0,108.0,440.0,860.0,420.0,664.0,733.0,218.0,387.0
Cytochrome P450 2C9,599.0,472.0,928.0,985.0,974.0,14.0,805.0,6.0,379.0,340.0,506.0
Probable G-protein coupled receptor 88,13.0,959.0,419.0,587.0,11.0,194.0,438.0,998.0,126.0,963.0,849.0
Cytochrome P450 3A4,944.0,742.0,479.0,41.0,991.0,73.0,43.0,194.0,45.0,654.0,616.0
Pregnane X receptor,996.0,45.0,200.0,139.0,792.0,964.0,693.0,35.0,966.0,16.0,16.0
Carboxypeptidase B2 isoform A,1.0,274.0,390.0,972.0,202.0,823.0,739.0,634.0,379.0,306.0,660.0
Serotonin 5a (5-HT5a) receptor,37.0,711.0,262.0,601.0,397.0,750.0,439.0,850.0,607.0,693.0,561.0
Estrogen-related receptor alpha,154.0,487.0,922.0,993.0,320.0,286.0,555.0,199.0,588.0,477.0,697.0
"Amine oxidase, copper containing",922.0,102.0,699.0,83.0,61.0,593.0,699.0,833.0,857.0,653.0,451.0
Protein kinase C zeta,908.0,687.0,540.0,186.0,968.0,51.0,333.0,12.0,207.0,393.0,613.0
Melanin-concentrating hormone receptor 1,800.0,63.0,547.0,106.0,501.0,805.0,606.0,781.0,748.0,162.0,397.0
Caspase-7,42.0,94.0,308.0,967.0,335.0,955.0,918.0,234.0,964.0,54.0,388.0
C-C chemokine receptor type 3,993.0,154.0,45.0,18.0,698.0,661.0,675.0,722.0,757.0,631.0,624.0
Phospholipase A2 group IIA,888.0,934.0,385.0,34.0,976.0,569.0,311.0,479.0,124.0,643.0,163.0
Plasminogen activator inhibitor-1,852.0,874.0,215.0,19.0,785.0,448.0,115.0,409.0,73.0,671.0,513.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,246.0,915.0,460.0,689.0,496.0,205.0,549.0,79.0,894.0,544.0,172.0
Proteasome Macropain subunit,725.0,199.0,538.0,896.0,8.0,833.0,301.0,975.0,374.0,612.0,522.0
Carbonic anhydrase XIV,219.0,952.0,352.0,42.0,977.0,581.0,499.0,271.0,306.0,784.0,682.0
LDL-associated phospholipase A2,435.0,78.0,667.0,994.0,328.0,475.0,388.0,617.0,789.0,232.0,123.0
Cytochrome P450 17A1,2.0,828.0,982.0,907.0,436.0,25.0,457.0,183.0,213.0,477.0,917.0
Histone deacetylase 4,2.0,991.0,685.0,850.0,186.0,422.0,206.0,743.0,97.0,918.0,798.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,980.0,324.0,925.0,202.0,618.0,48.0,549.0,718.0,63.0,509.0,870.0
Phosphodiesterase 9A,909.0,828.0,140.0,28.0,971.0,477.0,216.0,404.0,253.0,506.0,56.0
Tyrosine-protein kinase TYK2,1000.0,269.0,544.0,97.0,725.0,194.0,865.0,52.0,787.0,167.0,172.0
Steryl-sulfatase,363.0,91.0,392.0,719.0,354.0,895.0,613.0,806.0,594.0,855.0,720.0
"Nitric-oxide synthase, brain",314.0,774.0,283.0,759.0,861.0,329.0,70.0,325.0,193.0,679.0,704.0
Cholesteryl ester transfer protein,0.0,985.0,216.0,672.0,636.0,897.0,127.0,768.0,71.0,923.0,618.0
Protein kinase C epsilon,980.0,129.0,914.0,121.0,210.0,66.0,410.0,864.0,535.0,792.0,495.0
Dual specificity mitogen-activated protein kinase kinase 1,0.0,874.0,295.0,994.0,11.0,882.0,588.0,995.0,736.0,462.0,633.0
Adenosine kinase,1000.0,177.0,610.0,748.0,894.0,32.0,822.0,2.0,972.0,121.0,239.0
Hormone sensitive lipase,876.0,87.0,131.0,197.0,378.0,966.0,941.0,480.0,813.0,197.0,573.0
Carbonic anhydrase IX,988.0,37.0,891.0,15.0,248.0,226.0,415.0,944.0,332.0,122.0,475.0
Protein kinase C eta,927.0,364.0,323.0,376.0,868.0,786.0,626.0,21.0,559.0,354.0,185.0
Cytochrome P450 2C19,261.0,832.0,609.0,512.0,477.0,621.0,276.0,897.0,121.0,931.0,850.0
Quinone reductase 1),447.0,364.0,424.0,784.0,974.0,443.0,848.0,4.0,829.0,326.0,300.0
Casein kinase II alpha,79.0,39.0,332.0,256.0,505.0,933.0,802.0,466.0,849.0,216.0,458.0
Opioid growth factor receptor-like protein 1,24.0,921.0,501.0,792.0,104.0,410.0,170.0,974.0,372.0,883.0,866.0
Kininogen-1,746.0,338.0,198.0,41.0,207.0,736.0,436.0,962.0,601.0,363.0,165.0
Acetyl-coenzyme A transporter 1,302.0,985.0,766.0,898.0,688.0,89.0,135.0,199.0,122.0,896.0,732.0
Fibroblast growth factor receptor 1,563.0,130.0,651.0,251.0,398.0,590.0,417.0,943.0,335.0,153.0,449.0
PI4-kinase alpha subunit,635.0,773.0,176.0,631.0,733.0,512.0,719.0,397.0,893.0,654.0,562.0
Arachidonate 12-lipoxygenase,267.0,988.0,544.0,786.0,587.0,4.0,337.0,561.0,27.0,931.0,848.0
Autotaxin,387.0,683.0,728.0,191.0,545.0,694.0,368.0,309.0,69.0,591.0,522.0
ADAM17,838.0,286.0,870.0,745.0,904.0,378.0,211.0,394.0,110.0,423.0,378.0
Prostanoid EP3 receptor,118.0,751.0,273.0,198.0,148.0,805.0,140.0,945.0,678.0,532.0,277.0
Hepatocyte growth factor receptor,10.0,625.0,517.0,863.0,119.0,420.0,760.0,637.0,304.0,736.0,777.0
Carbonic anhydrase IV,666.0,8.0,396.0,913.0,651.0,986.0,987.0,5.0,999.0,17.0,274.0
11-beta-hydroxysteroid dehydrogenase 2,875.0,58.0,127.0,864.0,944.0,575.0,937.0,3.0,983.0,16.0,327.0
Histamine H4 receptor,676.0,68.0,89.0,112.0,50.0,950.0,493.0,980.0,574.0,255.0,374.0
Beta-glucosidase,152.0,77.0,762.0,910.0,343.0,460.0,562.0,821.0,375.0,473.0,625.0
Urotensin II receptor,760.0,926.0,381.0,288.0,435.0,613.0,138.0,793.0,393.0,738.0,556.0
Metabotropic glutamate receptor 1,456.0,877.0,598.0,628.0,991.0,32.0,407.0,4.0,59.0,257.0,250.0
Dual specificity phosphatase Cdc25A,864.0,849.0,913.0,307.0,570.0,42.0,205.0,142.0,83.0,879.0,706.0
Caspase-8,843.0,96.0,91.0,418.0,473.0,998.0,977.0,58.0,994.0,92.0,218.0
Interleukin-1 receptor-associated kinase 4,282.0,291.0,192.0,263.0,134.0,530.0,680.0,948.0,449.0,727.0,837.0
Histone acetyltransferase p300,3.0,898.0,447.0,977.0,4.0,769.0,740.0,994.0,645.0,506.0,651.0
Hydroxycarboxylic acid receptor 2,91.0,939.0,402.0,668.0,239.0,777.0,38.0,913.0,157.0,939.0,691.0
Serine/threonine-protein kinase PLK4,285.0,55.0,512.0,669.0,348.0,591.0,464.0,495.0,647.0,23.0,96.0
Melanocortin receptor 1,990.0,863.0,998.0,150.0,971.0,1.0,597.0,6.0,429.0,814.0,797.0
Calcitonin gene-related peptide type 1 receptor,966.0,381.0,656.0,3.0,976.0,125.0,264.0,647.0,89.0,913.0,352.0
T-cell protein-tyrosine phosphatase,171.0,885.0,366.0,768.0,414.0,169.0,187.0,647.0,282.0,739.0,888.0
Cytosolic phospholipase A2,872.0,86.0,610.0,174.0,948.0,453.0,540.0,64.0,774.0,305.0,276.0
Hexokinase type IV,898.0,260.0,523.0,715.0,315.0,468.0,805.0,576.0,718.0,559.0,768.0
Serine/threonine-protein kinase NEK2,55.0,961.0,510.0,838.0,535.0,803.0,232.0,441.0,289.0,385.0,164.0
LIM domain kinase 1,454.0,426.0,842.0,142.0,7.0,150.0,414.0,997.0,402.0,618.0,371.0
Cathepsin L,954.0,111.0,235.0,286.0,751.0,988.0,621.0,128.0,899.0,820.0,464.0
Protein kinase C mu,281.0,82.0,92.0,944.0,788.0,766.0,702.0,93.0,773.0,45.0,294.0
Protein-tyrosine phosphatase 2C,769.0,972.0,122.0,21.0,750.0,178.0,131.0,713.0,40.0,623.0,294.0
Matrix metalloproteinase 14,998.0,504.0,561.0,65.0,872.0,258.0,638.0,126.0,196.0,456.0,274.0
Heat shock protein HSP 90-alpha,90.0,364.0,391.0,304.0,682.0,612.0,350.0,459.0,470.0,228.0,487.0
Sodium/glucose cotransporter 2,137.0,102.0,368.0,785.0,41.0,823.0,691.0,872.0,840.0,745.0,551.0
Calpain 1,611.0,703.0,893.0,906.0,635.0,375.0,540.0,15.0,841.0,164.0,467.0
Sphingosine 1-phosphate receptor Edg-3,7.0,404.0,16.0,997.0,43.0,981.0,770.0,985.0,627.0,462.0,722.0
Bone morphogenetic protein 1,770.0,865.0,838.0,201.0,466.0,121.0,532.0,265.0,332.0,421.0,872.0
Glutathione S-transferase Pi,321.0,803.0,395.0,283.0,796.0,422.0,339.0,159.0,385.0,666.0,417.0
Tyrosine-protein kinase Lyn,247.0,137.0,881.0,963.0,117.0,664.0,840.0,283.0,706.0,78.0,366.0
Ribosomal protein S6 kinase alpha 2,586.0,592.0,103.0,6.0,994.0,751.0,64.0,743.0,92.0,930.0,263.0
Carbonic anhydrase XIII,518.0,122.0,556.0,921.0,189.0,656.0,963.0,162.0,998.0,190.0,615.0
Complement C1s,841.0,408.0,716.0,983.0,205.0,94.0,622.0,453.0,894.0,708.0,722.0
Protein kinase C theta,450.0,991.0,511.0,3.0,523.0,136.0,160.0,993.0,22.0,977.0,697.0
Heparanase,47.0,888.0,518.0,803.0,95.0,302.0,401.0,804.0,61.0,857.0,846.0
Methionine aminopeptidase 2,91.0,211.0,556.0,475.0,438.0,543.0,241.0,841.0,158.0,195.0,316.0
Serine/threonine-protein kinase Aurora-C,999.0,906.0,876.0,12.0,565.0,48.0,27.0,895.0,40.0,731.0,444.0
Quinone reductase 2,420.0,161.0,505.0,970.0,497.0,873.0,766.0,18.0,778.0,142.0,131.0
MAP kinase p38 beta,1000.0,234.0,809.0,148.0,987.0,14.0,535.0,30.0,462.0,368.0,477.0
Carbonic anhydrase VB,56.0,486.0,42.0,901.0,491.0,778.0,859.0,524.0,517.0,515.0,808.0
GAR transformylase,176.0,349.0,213.0,434.0,771.0,767.0,691.0,303.0,528.0,371.0,131.0
Proteinase-activated receptor 1,371.0,87.0,800.0,159.0,88.0,997.0,726.0,512.0,923.0,413.0,641.0
"Fructose-1,6-bisphosphatase",129.0,229.0,469.0,991.0,14.0,926.0,826.0,607.0,994.0,87.0,367.0
Dipeptidyl peptidase II,321.0,42.0,875.0,999.0,263.0,174.0,537.0,106.0,580.0,184.0,797.0
