,EGFR,Hypoxia,JAK.STAT,MAPK,NFkB,PI3K,TGFb,TNFa,Trail,VEGF,p53
C-C chemokine receptor type 4,164.0,495.0,544.0,201.0,992.0,460.0,814.0,68.0,643.0,163.0,225.0
Estrogen receptor beta,446.0,220.0,0.0,953.0,953.0,147.0,264.0,956.0,164.0,257.0,126.0
Glyoxalase I,540.0,870.0,255.0,322.0,962.0,770.0,600.0,32.0,382.0,600.0,306.0
"Myosin light chain kinase, smooth muscle",983.0,636.0,997.0,9.0,61.0,974.0,898.0,176.0,106.0,789.0,231.0
Serine/threonine-protein kinase AKT2,157.0,971.0,450.0,580.0,198.0,781.0,32.0,614.0,966.0,696.0,591.0
Interleukin-8 receptor B,777.0,115.0,764.0,931.0,647.0,226.0,324.0,38.0,498.0,712.0,782.0
Myeloperoxidase,566.0,710.0,954.0,184.0,163.0,996.0,725.0,30.0,775.0,633.0,209.0
Coagulation factor X,399.0,668.0,406.0,152.0,975.0,976.0,469.0,117.0,198.0,662.0,556.0
Deoxycytidine kinase,624.0,254.0,792.0,839.0,104.0,235.0,622.0,928.0,356.0,574.0,594.0
Muscarinic acetylcholine receptor M3,935.0,412.0,506.0,699.0,995.0,334.0,493.0,28.0,70.0,314.0,631.0
Beta-3 adrenergic receptor,713.0,107.0,931.0,65.0,14.0,3.0,697.0,921.0,910.0,326.0,578.0
Death-associated protein kinase 3,490.0,865.0,1.0,516.0,35.0,40.0,277.0,990.0,543.0,374.0,942.0
Methionine aminopeptidase 1,675.0,264.0,667.0,783.0,224.0,844.0,347.0,846.0,133.0,904.0,290.0
Leukocyte elastase,212.0,461.0,963.0,315.0,327.0,221.0,434.0,425.0,473.0,756.0,546.0
Beta amyloid A4 protein,31.0,730.0,794.0,922.0,17.0,453.0,287.0,990.0,632.0,229.0,572.0
Neurokinin 1 receptor,206.0,874.0,65.0,584.0,691.0,952.0,705.0,412.0,392.0,473.0,978.0
Neuronal acetylcholine receptor protein alpha-7 subunit,819.0,8.0,515.0,286.0,372.0,58.0,782.0,905.0,314.0,72.0,21.0
Adenosine A2a receptor,363.0,646.0,732.0,838.0,918.0,986.0,221.0,68.0,197.0,717.0,699.0
Endothelin receptor ET-A,382.0,699.0,35.0,289.0,913.0,146.0,415.0,854.0,738.0,280.0,814.0
Beta secretase 2,287.0,262.0,770.0,255.0,311.0,499.0,677.0,651.0,312.0,698.0,71.0
Serine/threonine-protein kinase Chk2,818.0,92.0,517.0,41.0,421.0,152.0,850.0,306.0,698.0,634.0,301.0
Cannabinoid CB2 receptor,617.0,875.0,53.0,595.0,267.0,126.0,470.0,685.0,603.0,297.0,740.0
3-phosphoinositide dependent protein kinase-1,154.0,103.0,999.0,995.0,85.0,561.0,247.0,96.0,277.0,326.0,884.0
Phospholipase D1,443.0,517.0,0.0,587.0,901.0,68.0,135.0,990.0,919.0,209.0,392.0
Phosphodiesterase 4A,368.0,518.0,859.0,850.0,993.0,946.0,316.0,73.0,100.0,655.0,209.0
Adenosine A2b receptor,205.0,279.0,244.0,958.0,96.0,460.0,460.0,514.0,813.0,219.0,613.0
Carboxypeptidase B,390.0,626.0,934.0,210.0,32.0,35.0,650.0,987.0,697.0,382.0,348.0
Adenosine A3 receptor,897.0,610.0,824.0,172.0,621.0,17.0,377.0,137.0,662.0,305.0,695.0
Histone deacetylase 5,894.0,31.0,753.0,463.0,739.0,345.0,881.0,669.0,87.0,718.0,106.0
Liver glycogen phosphorylase,52.0,961.0,682.0,650.0,873.0,988.0,616.0,12.0,699.0,704.0,636.0
Tyrosine-protein kinase LCK,148.0,726.0,3.0,776.0,262.0,775.0,271.0,746.0,439.0,442.0,914.0
Cathepsin D,739.0,777.0,44.0,545.0,632.0,141.0,407.0,600.0,830.0,496.0,119.0
Melanocortin receptor 4,809.0,979.0,392.0,9.0,256.0,791.0,483.0,198.0,619.0,249.0,869.0
Peptide N-myristoyltransferase 1,497.0,411.0,379.0,273.0,921.0,772.0,435.0,237.0,584.0,444.0,117.0
Tyrosine-protein kinase SYK,661.0,51.0,827.0,288.0,245.0,304.0,693.0,955.0,718.0,351.0,295.0
MAP kinase p38 alpha,86.0,899.0,282.0,748.0,987.0,882.0,546.0,104.0,463.0,642.0,457.0
Carbonic anhydrase I,525.0,601.0,884.0,401.0,353.0,724.0,507.0,379.0,370.0,269.0,141.0
Furin,904.0,30.0,462.0,90.0,305.0,30.0,544.0,212.0,683.0,507.0,124.0
Tryptase beta-1,477.0,552.0,255.0,746.0,520.0,990.0,325.0,151.0,656.0,641.0,768.0
Glycogen synthase kinase-3 beta,77.0,104.0,962.0,988.0,299.0,120.0,808.0,877.0,390.0,664.0,111.0
Dual specificity protein phosphatase 3,598.0,775.0,817.0,700.0,869.0,78.0,491.0,64.0,570.0,372.0,578.0
c-Jun N-terminal kinase 3,632.0,300.0,955.0,540.0,3.0,568.0,514.0,973.0,549.0,751.0,484.0
Histamine H3 receptor,733.0,971.0,114.0,101.0,943.0,984.0,26.0,1.0,630.0,903.0,948.0
Phosphodiesterase 2A,353.0,309.0,472.0,744.0,935.0,965.0,589.0,68.0,137.0,722.0,888.0
Adenosylhomocysteinase,936.0,388.0,129.0,570.0,919.0,753.0,429.0,126.0,215.0,605.0,314.0
Tyrosine-protein kinase SRC,265.0,208.0,438.0,255.0,214.0,161.0,829.0,943.0,551.0,496.0,159.0
Cathepsin K,562.0,43.0,293.0,388.0,264.0,9.0,717.0,926.0,803.0,55.0,134.0
Macrophage-stimulating protein receptor,879.0,356.0,347.0,370.0,212.0,142.0,534.0,994.0,244.0,321.0,237.0
Cystinyl aminopeptidase,379.0,886.0,380.0,975.0,968.0,714.0,218.0,22.0,106.0,267.0,678.0
Focal adhesion kinase 1,559.0,479.0,913.0,469.0,134.0,115.0,357.0,908.0,651.0,972.0,679.0
Mitogen-activated protein kinase kinase kinase 11,86.0,863.0,671.0,618.0,519.0,911.0,354.0,78.0,641.0,742.0,914.0
Histone deacetylase 7,439.0,403.0,508.0,319.0,110.0,447.0,898.0,816.0,244.0,101.0,773.0
Phosphodiesterase 11A,191.0,958.0,895.0,13.0,189.0,516.0,595.0,173.0,669.0,557.0,234.0
Cytochrome P450 11B2,718.0,61.0,704.0,821.0,77.0,303.0,379.0,989.0,559.0,444.0,462.0
Protein-glutamine gamma-glutamyltransferase,803.0,818.0,404.0,225.0,316.0,802.0,283.0,5.0,712.0,592.0,516.0
Phospholipase D2,917.0,86.0,731.0,1.0,65.0,26.0,984.0,999.0,709.0,323.0,68.0
Metabotropic glutamate receptor 4,698.0,931.0,985.0,386.0,66.0,826.0,564.0,246.0,587.0,698.0,913.0
C-C chemokine receptor type 5,330.0,248.0,774.0,824.0,928.0,977.0,356.0,133.0,85.0,732.0,446.0
Fibroblast growth factor receptor 3,168.0,886.0,13.0,934.0,979.0,942.0,272.0,98.0,539.0,635.0,699.0
Phosphodiesterase 4B,182.0,383.0,207.0,990.0,973.0,273.0,220.0,111.0,260.0,216.0,966.0
Ileal bile acid transporter,987.0,369.0,22.0,182.0,627.0,94.0,431.0,31.0,729.0,824.0,212.0
Integrin alpha-4,740.0,196.0,459.0,369.0,965.0,495.0,254.0,529.0,189.0,49.0,126.0
Sodium/hydrogen exchanger 1,8.0,509.0,640.0,852.0,5.0,585.0,446.0,990.0,546.0,680.0,899.0
Acyl coenzyme A:cholesterol acyltransferase 1,35.0,82.0,920.0,987.0,105.0,823.0,650.0,932.0,368.0,438.0,932.0
Estradiol 17-beta-dehydrogenase 2,741.0,947.0,22.0,2.0,582.0,772.0,755.0,698.0,904.0,863.0,316.0
Vascular endothelial growth factor receptor 2,880.0,281.0,135.0,559.0,528.0,186.0,412.0,984.0,418.0,676.0,20.0
Matrix metalloproteinase 13,729.0,79.0,357.0,870.0,759.0,131.0,871.0,779.0,174.0,191.0,161.0
Tyrosine-protein kinase ZAP-70,479.0,942.0,402.0,37.0,477.0,533.0,679.0,442.0,496.0,472.0,689.0
LXR-alpha,775.0,855.0,988.0,23.0,538.0,712.0,396.0,53.0,640.0,638.0,5.0
Protein-glutamine gamma-glutamyltransferase K,41.0,869.0,66.0,728.0,964.0,749.0,817.0,104.0,679.0,82.0,987.0
Nerve growth factor receptor Trk-A,875.0,342.0,923.0,172.0,904.0,411.0,668.0,84.0,675.0,959.0,43.0
Coagulation factor XI,806.0,360.0,623.0,238.0,6.0,399.0,420.0,829.0,730.0,474.0,651.0
Casein kinase I delta,251.0,552.0,32.0,264.0,174.0,207.0,347.0,522.0,883.0,90.0,919.0
Matrix metalloproteinase 3,620.0,476.0,41.0,918.0,992.0,40.0,127.0,253.0,198.0,258.0,463.0
Tyrosine-protein kinase JAK1,131.0,710.0,945.0,876.0,23.0,687.0,456.0,609.0,575.0,441.0,783.0
Dipeptidyl peptidase IV,711.0,60.0,270.0,449.0,304.0,286.0,762.0,969.0,209.0,524.0,74.0
Serine/threonine-protein kinase mTOR,359.0,949.0,113.0,342.0,562.0,963.0,227.0,599.0,434.0,836.0,823.0
Glycogen synthase kinase-3 alpha,317.0,294.0,87.0,806.0,834.0,502.0,263.0,578.0,766.0,572.0,672.0
Renin,735.0,701.0,999.0,543.0,113.0,947.0,710.0,191.0,223.0,729.0,242.0
Sigma opioid receptor,197.0,433.0,916.0,566.0,527.0,998.0,426.0,39.0,431.0,626.0,848.0
Mitogen-activated protein kinase kinase kinase 9,590.0,741.0,242.0,233.0,382.0,45.0,872.0,521.0,657.0,529.0,191.0
Phosphodiesterase 4D,208.0,117.0,858.0,954.0,1000.0,267.0,356.0,63.0,97.0,290.0,194.0
Carbonic anhydrase III,807.0,469.0,999.0,130.0,285.0,947.0,852.0,3.0,230.0,703.0,712.0
Hematopoietic cell protein-tyrosine phosphatase 70Z-PEP,39.0,863.0,35.0,453.0,839.0,862.0,316.0,65.0,741.0,467.0,900.0
Phosphodiesterase 3B,999.0,539.0,679.0,4.0,36.0,185.0,664.0,997.0,666.0,650.0,181.0
Arachidonate 15-lipoxygenase,394.0,184.0,67.0,946.0,694.0,21.0,440.0,928.0,519.0,270.0,718.0
Phosphodiesterase 4C,10.0,804.0,426.0,991.0,973.0,208.0,98.0,85.0,747.0,208.0,747.0
Telomerase reverse transcriptase,311.0,667.0,12.0,355.0,510.0,853.0,465.0,836.0,741.0,319.0,131.0
Protein kinase C gamma,173.0,179.0,177.0,686.0,12.0,111.0,458.0,983.0,449.0,117.0,693.0
Cathepsin S,942.0,532.0,263.0,46.0,583.0,889.0,797.0,522.0,348.0,704.0,628.0
Sphingosine 1-phosphate receptor Edg-5,155.0,144.0,1000.0,995.0,44.0,510.0,301.0,623.0,101.0,437.0,692.0
Tyrosine-protein kinase ITK/TSK,472.0,637.0,946.0,682.0,991.0,973.0,661.0,0.0,165.0,761.0,775.0
Dual specificity mitogen-activated protein kinase kinase 2,954.0,222.0,293.0,239.0,408.0,133.0,450.0,410.0,814.0,660.0,503.0
Tyrosine-protein kinase JAK2,726.0,494.0,978.0,365.0,353.0,385.0,882.0,61.0,344.0,901.0,173.0
Rho-associated protein kinase 2,681.0,707.0,84.0,145.0,284.0,42.0,77.0,996.0,423.0,131.0,250.0
Cholecystokinin B receptor,449.0,460.0,16.0,921.0,795.0,456.0,256.0,673.0,261.0,356.0,787.0
Protein kinase C alpha,234.0,948.0,788.0,149.0,144.0,624.0,451.0,191.0,743.0,451.0,414.0
Protein kinase C delta,922.0,540.0,547.0,481.0,597.0,186.0,420.0,75.0,840.0,734.0,440.0
P2X purinoceptor 3,11.0,83.0,332.0,993.0,769.0,153.0,797.0,986.0,479.0,37.0,352.0
Multidrug resistance-associated protein 1,198.0,58.0,356.0,724.0,391.0,702.0,400.0,814.0,660.0,167.0,513.0
Receptor protein-tyrosine kinase erbB-4,418.0,906.0,855.0,554.0,775.0,900.0,148.0,8.0,53.0,802.0,247.0
Cyclin-dependent kinase 2,669.0,503.0,467.0,188.0,29.0,83.0,479.0,998.0,645.0,756.0,335.0
Phosphodiesterase 7A,483.0,22.0,180.0,839.0,792.0,38.0,822.0,628.0,957.0,56.0,767.0
Matriptase,307.0,938.0,63.0,534.0,133.0,930.0,215.0,175.0,787.0,513.0,907.0
Sphingosine kinase 2,690.0,309.0,704.0,146.0,545.0,858.0,645.0,679.0,275.0,901.0,236.0
Serine/threonine-protein kinase PLK1,471.0,376.0,791.0,170.0,963.0,194.0,819.0,424.0,89.0,718.0,347.0
Carbonic anhydrase VI,937.0,525.0,5.0,15.0,988.0,808.0,553.0,494.0,542.0,871.0,20.0
Protein kinase C beta,470.0,504.0,518.0,952.0,6.0,382.0,697.0,776.0,499.0,350.0,764.0
Cyclin-dependent kinase 7,101.0,888.0,91.0,924.0,840.0,902.0,58.0,243.0,738.0,392.0,901.0
Glycine transporter 2,188.0,668.0,140.0,801.0,243.0,189.0,183.0,271.0,904.0,508.0,940.0
Cyclin-dependent kinase 1,813.0,841.0,781.0,147.0,13.0,116.0,801.0,759.0,791.0,371.0,206.0
Excitatory amino acid transporter 1,151.0,610.0,873.0,564.0,304.0,421.0,411.0,746.0,232.0,678.0,765.0
Plasma retinol-binding protein,1000.0,606.0,542.0,0.0,74.0,351.0,959.0,749.0,864.0,468.0,613.0
Poly [ADP-ribose] polymerase-1,83.0,819.0,946.0,999.0,765.0,984.0,85.0,58.0,268.0,632.0,574.0
Thymidine phosphorylase,407.0,530.0,124.0,214.0,780.0,162.0,587.0,829.0,208.0,516.0,535.0
Cyclin-dependent kinase 9,877.0,477.0,930.0,21.0,356.0,972.0,842.0,748.0,172.0,537.0,693.0
PI3-kinase p110-delta subunit,556.0,101.0,851.0,380.0,202.0,45.0,349.0,725.0,896.0,619.0,88.0
DNA-dependent protein kinase,623.0,250.0,191.0,988.0,757.0,111.0,185.0,444.0,530.0,529.0,243.0
PI3-kinase p110-beta subunit,377.0,964.0,244.0,258.0,767.0,781.0,259.0,77.0,646.0,397.0,629.0
Serotonin 7 (5-HT7) receptor,600.0,375.0,26.0,136.0,728.0,114.0,877.0,875.0,343.0,78.0,435.0
Bradykinin B2 receptor,76.0,84.0,978.0,973.0,525.0,911.0,475.0,51.0,501.0,581.0,884.0
Protein-tyrosine phosphatase 1C,678.0,108.0,570.0,233.0,999.0,174.0,806.0,130.0,222.0,737.0,5.0
Carboxylesterase 2,288.0,731.0,938.0,446.0,13.0,821.0,417.0,110.0,876.0,740.0,798.0
Estradiol 17-beta-dehydrogenase 1,814.0,540.0,446.0,633.0,162.0,827.0,423.0,292.0,624.0,382.0,642.0
Histone deacetylase 8,939.0,201.0,512.0,631.0,432.0,68.0,642.0,979.0,234.0,258.0,514.0
Prolyl endopeptidase,448.0,988.0,25.0,45.0,987.0,993.0,454.0,16.0,808.0,686.0,772.0
Matrix metalloproteinase 9,395.0,368.0,762.0,343.0,620.0,24.0,588.0,911.0,654.0,118.0,30.0
CD22,338.0,68.0,823.0,822.0,227.0,23.0,851.0,881.0,604.0,129.0,719.0
Metabotropic glutamate receptor 5,720.0,769.0,470.0,202.0,594.0,873.0,580.0,738.0,14.0,947.0,209.0
Sphingosine 1-phosphate receptor Edg-6,907.0,305.0,236.0,59.0,14.0,467.0,599.0,1000.0,319.0,551.0,463.0
Rho-associated protein kinase 1,522.0,678.0,126.0,365.0,26.0,888.0,368.0,1000.0,657.0,494.0,922.0
Tyrosine-protein kinase HCK,146.0,417.0,990.0,853.0,891.0,862.0,389.0,3.0,272.0,442.0,623.0
Carbonic anhydrase XII,455.0,437.0,789.0,672.0,898.0,670.0,202.0,9.0,261.0,888.0,214.0
Histone deacetylase 1,205.0,602.0,589.0,823.0,696.0,580.0,745.0,313.0,266.0,512.0,698.0
Lysophosphatidic acid receptor Edg-7,468.0,415.0,530.0,224.0,855.0,548.0,442.0,687.0,496.0,960.0,465.0
PI3-kinase p110-gamma subunit,585.0,740.0,1.0,103.0,476.0,93.0,241.0,980.0,835.0,294.0,587.0
PI4-kinase beta subunit,716.0,26.0,862.0,927.0,10.0,4.0,643.0,989.0,663.0,207.0,76.0
Cathepsin L2,607.0,329.0,300.0,781.0,737.0,391.0,687.0,697.0,381.0,267.0,687.0
Urokinase-type plasminogen activator,357.0,844.0,998.0,920.0,425.0,866.0,338.0,2.0,138.0,697.0,676.0
Testis-specific androgen-binding protein,491.0,206.0,150.0,57.0,653.0,22.0,439.0,977.0,687.0,176.0,89.0
Caspase-6,360.0,621.0,427.0,809.0,881.0,803.0,345.0,1.0,542.0,420.0,955.0
Cyclin-dependent kinase 4,110.0,408.0,585.0,946.0,859.0,135.0,149.0,79.0,675.0,588.0,279.0
Histone deacetylase 11,27.0,740.0,113.0,307.0,113.0,990.0,714.0,679.0,197.0,268.0,896.0
Sodium-dependent proline transporter,575.0,461.0,907.0,159.0,694.0,804.0,929.0,28.0,225.0,290.0,335.0
Matrix metalloproteinase-1,897.0,441.0,449.0,645.0,446.0,118.0,788.0,923.0,448.0,251.0,260.0
Matrix metalloproteinase-2,940.0,116.0,787.0,535.0,248.0,4.0,724.0,915.0,874.0,64.0,109.0
Protein-tyrosine phosphatase 1B,76.0,572.0,30.0,703.0,181.0,950.0,114.0,984.0,628.0,768.0,233.0
Acetyl-CoA carboxylase 1,578.0,923.0,415.0,10.0,214.0,978.0,135.0,465.0,591.0,922.0,518.0
Serotonin 6 (5-HT6) receptor,131.0,897.0,31.0,882.0,993.0,978.0,531.0,13.0,783.0,540.0,808.0
MAP kinase ERK1,559.0,501.0,694.0,810.0,575.0,940.0,270.0,155.0,268.0,762.0,952.0
Cytochrome P450 2C9,790.0,412.0,197.0,375.0,782.0,934.0,800.0,204.0,499.0,849.0,196.0
Probable G-protein coupled receptor 88,199.0,475.0,567.0,999.0,873.0,334.0,143.0,234.0,182.0,465.0,657.0
Cytochrome P450 3A4,464.0,703.0,370.0,20.0,5.0,937.0,681.0,983.0,482.0,593.0,983.0
Pregnane X receptor,744.0,319.0,988.0,51.0,307.0,131.0,893.0,448.0,708.0,574.0,24.0
Carboxypeptidase B2 isoform A,947.0,316.0,648.0,458.0,38.0,72.0,260.0,960.0,966.0,310.0,142.0
Serotonin 5a (5-HT5a) receptor,627.0,707.0,848.0,340.0,1000.0,365.0,490.0,0.0,581.0,639.0,397.0
Estrogen-related receptor alpha,52.0,468.0,552.0,735.0,78.0,39.0,662.0,935.0,469.0,242.0,983.0
"Amine oxidase, copper containing",713.0,871.0,169.0,100.0,316.0,640.0,275.0,324.0,437.0,808.0,243.0
Protein kinase C zeta,978.0,805.0,272.0,3.0,189.0,983.0,920.0,982.0,317.0,486.0,241.0
Melanin-concentrating hormone receptor 1,52.0,160.0,115.0,891.0,988.0,374.0,440.0,291.0,297.0,239.0,704.0
Caspase-7,206.0,64.0,775.0,855.0,27.0,280.0,587.0,978.0,920.0,406.0,332.0
C-C chemokine receptor type 3,805.0,197.0,279.0,336.0,302.0,28.0,512.0,996.0,491.0,576.0,31.0
Phospholipase A2 group IIA,363.0,765.0,748.0,607.0,312.0,966.0,497.0,27.0,520.0,166.0,677.0
Plasminogen activator inhibitor-1,239.0,638.0,972.0,981.0,850.0,536.0,101.0,2.0,287.0,702.0,961.0
Inhibitor of nuclear factor kappa B kinase alpha subunit,189.0,136.0,853.0,920.0,381.0,520.0,418.0,686.0,269.0,89.0,753.0
Proteasome Macropain subunit,330.0,415.0,219.0,709.0,969.0,574.0,493.0,45.0,224.0,467.0,817.0
Carbonic anhydrase XIV,500.0,443.0,37.0,199.0,191.0,63.0,878.0,1000.0,580.0,105.0,506.0
LDL-associated phospholipase A2,349.0,867.0,1.0,608.0,287.0,964.0,203.0,766.0,520.0,940.0,747.0
Cytochrome P450 17A1,997.0,656.0,982.0,0.0,714.0,539.0,910.0,249.0,575.0,730.0,61.0
Histone deacetylase 4,191.0,345.0,736.0,958.0,441.0,382.0,474.0,83.0,719.0,431.0,592.0
Inhibitor of nuclear factor kappa B kinase epsilon subunit,576.0,885.0,231.0,302.0,499.0,986.0,283.0,355.0,101.0,855.0,516.0
Phosphodiesterase 9A,217.0,37.0,796.0,972.0,686.0,246.0,305.0,892.0,745.0,412.0,228.0
Tyrosine-protein kinase TYK2,913.0,381.0,752.0,528.0,48.0,17.0,809.0,914.0,621.0,250.0,251.0
Steryl-sulfatase,623.0,875.0,168.0,353.0,989.0,887.0,141.0,50.0,290.0,693.0,97.0
"Nitric-oxide synthase, brain",277.0,162.0,967.0,630.0,813.0,218.0,707.0,156.0,505.0,211.0,299.0
Cholesteryl ester transfer protein,225.0,164.0,170.0,403.0,37.0,23.0,476.0,999.0,584.0,8.0,719.0
Protein kinase C epsilon,366.0,193.0,981.0,924.0,638.0,250.0,677.0,85.0,326.0,580.0,373.0
Dual specificity mitogen-activated protein kinase kinase 1,834.0,673.0,294.0,129.0,233.0,317.0,357.0,848.0,298.0,929.0,288.0
Adenosine kinase,162.0,852.0,801.0,765.0,206.0,931.0,580.0,721.0,315.0,826.0,361.0
Hormone sensitive lipase,493.0,134.0,0.0,778.0,422.0,8.0,712.0,997.0,963.0,18.0,712.0
Carbonic anhydrase IX,498.0,122.0,619.0,575.0,980.0,788.0,500.0,73.0,176.0,815.0,314.0
Protein kinase C eta,812.0,970.0,98.0,52.0,256.0,656.0,357.0,35.0,914.0,780.0,979.0
Cytochrome P450 2C19,371.0,824.0,1000.0,916.0,363.0,997.0,122.0,1.0,18.0,978.0,697.0
Quinone reductase 1),698.0,838.0,965.0,22.0,697.0,878.0,836.0,228.0,328.0,308.0,275.0
Casein kinase II alpha,471.0,677.0,40.0,145.0,512.0,725.0,779.0,834.0,629.0,613.0,421.0
Opioid growth factor receptor-like protein 1,24.0,299.0,276.0,969.0,664.0,247.0,313.0,844.0,422.0,394.0,883.0
Kininogen-1,671.0,602.0,21.0,504.0,530.0,555.0,410.0,283.0,248.0,437.0,729.0
Acetyl-coenzyme A transporter 1,519.0,857.0,999.0,659.0,512.0,877.0,193.0,0.0,786.0,561.0,626.0
Fibroblast growth factor receptor 1,657.0,741.0,473.0,566.0,19.0,764.0,563.0,444.0,734.0,101.0,197.0
PI4-kinase alpha subunit,947.0,332.0,21.0,1.0,388.0,691.0,767.0,1000.0,215.0,893.0,78.0
Arachidonate 12-lipoxygenase,937.0,156.0,736.0,274.0,188.0,215.0,443.0,826.0,341.0,577.0,433.0
Autotaxin,712.0,749.0,780.0,369.0,14.0,155.0,318.0,741.0,934.0,172.0,972.0
ADAM17,23.0,137.0,990.0,800.0,531.0,172.0,699.0,323.0,492.0,645.0,38.0
Prostanoid EP3 receptor,166.0,199.0,99.0,902.0,896.0,850.0,618.0,788.0,434.0,485.0,149.0
Hepatocyte growth factor receptor,731.0,646.0,817.0,270.0,975.0,658.0,890.0,33.0,328.0,402.0,988.0
Carbonic anhydrase IV,106.0,534.0,392.0,825.0,554.0,487.0,185.0,248.0,501.0,641.0,890.0
11-beta-hydroxysteroid dehydrogenase 2,985.0,852.0,518.0,71.0,957.0,82.0,278.0,56.0,890.0,366.0,25.0
Histamine H4 receptor,234.0,718.0,290.0,872.0,670.0,742.0,155.0,754.0,285.0,540.0,852.0
Beta-glucosidase,378.0,395.0,859.0,114.0,170.0,148.0,695.0,960.0,354.0,456.0,189.0
Urotensin II receptor,78.0,732.0,672.0,730.0,504.0,678.0,583.0,91.0,580.0,691.0,520.0
Metabotropic glutamate receptor 1,660.0,152.0,155.0,639.0,63.0,2.0,244.0,996.0,752.0,647.0,792.0
Dual specificity phosphatase Cdc25A,962.0,34.0,84.0,268.0,1.0,40.0,840.0,1000.0,627.0,312.0,473.0
Caspase-8,827.0,655.0,429.0,174.0,565.0,616.0,181.0,172.0,785.0,383.0,666.0
Interleukin-1 receptor-associated kinase 4,602.0,178.0,977.0,966.0,899.0,198.0,481.0,217.0,75.0,392.0,280.0
Histone acetyltransferase p300,111.0,184.0,644.0,884.0,843.0,170.0,662.0,358.0,674.0,627.0,193.0
Hydroxycarboxylic acid receptor 2,343.0,956.0,106.0,512.0,627.0,972.0,522.0,761.0,38.0,399.0,262.0
Serine/threonine-protein kinase PLK4,166.0,482.0,748.0,876.0,991.0,880.0,112.0,34.0,200.0,691.0,544.0
Melanocortin receptor 1,639.0,532.0,10.0,42.0,499.0,637.0,642.0,326.0,788.0,316.0,466.0
Calcitonin gene-related peptide type 1 receptor,564.0,631.0,407.0,653.0,320.0,726.0,519.0,36.0,351.0,705.0,799.0
T-cell protein-tyrosine phosphatase,658.0,753.0,645.0,56.0,993.0,976.0,646.0,404.0,397.0,724.0,17.0
Cytosolic phospholipase A2,9.0,80.0,982.0,1000.0,921.0,305.0,205.0,93.0,453.0,358.0,838.0
Hexokinase type IV,480.0,696.0,35.0,364.0,124.0,618.0,411.0,290.0,770.0,593.0,948.0
Serine/threonine-protein kinase NEK2,476.0,218.0,14.0,558.0,6.0,134.0,404.0,996.0,945.0,109.0,909.0
LIM domain kinase 1,974.0,142.0,852.0,100.0,231.0,321.0,769.0,711.0,540.0,148.0,345.0
Cathepsin L,115.0,740.0,69.0,520.0,1000.0,779.0,283.0,9.0,748.0,280.0,813.0
Protein kinase C mu,568.0,816.0,887.0,420.0,482.0,739.0,653.0,863.0,414.0,516.0,57.0
Protein-tyrosine phosphatase 2C,862.0,390.0,991.0,274.0,216.0,546.0,453.0,79.0,411.0,961.0,476.0
Matrix metalloproteinase 14,903.0,957.0,825.0,25.0,498.0,755.0,829.0,355.0,483.0,965.0,215.0
Heat shock protein HSP 90-alpha,590.0,403.0,994.0,408.0,4.0,144.0,301.0,282.0,675.0,602.0,561.0
Sodium/glucose cotransporter 2,411.0,846.0,169.0,57.0,576.0,757.0,514.0,917.0,415.0,642.0,285.0
Calpain 1,661.0,261.0,1.0,494.0,450.0,166.0,202.0,997.0,162.0,139.0,335.0
Sphingosine 1-phosphate receptor Edg-3,235.0,767.0,811.0,541.0,550.0,921.0,717.0,145.0,311.0,254.0,862.0
Bone morphogenetic protein 1,309.0,645.0,835.0,583.0,977.0,960.0,501.0,3.0,269.0,561.0,176.0
Glutathione S-transferase Pi,722.0,869.0,10.0,2.0,494.0,219.0,951.0,833.0,879.0,214.0,412.0
Tyrosine-protein kinase Lyn,161.0,398.0,280.0,927.0,661.0,747.0,414.0,958.0,510.0,916.0,27.0
Ribosomal protein S6 kinase alpha 2,392.0,521.0,766.0,980.0,998.0,905.0,161.0,2.0,140.0,268.0,660.0
Carbonic anhydrase XIII,917.0,160.0,632.0,765.0,47.0,6.0,741.0,943.0,672.0,676.0,234.0
Complement C1s,952.0,297.0,468.0,83.0,317.0,175.0,736.0,774.0,709.0,227.0,602.0
Protein kinase C theta,218.0,125.0,694.0,736.0,758.0,332.0,347.0,74.0,694.0,288.0,746.0
Heparanase,588.0,326.0,932.0,360.0,702.0,431.0,648.0,72.0,631.0,199.0,280.0
Methionine aminopeptidase 2,283.0,828.0,208.0,64.0,96.0,360.0,852.0,991.0,811.0,361.0,315.0
Serine/threonine-protein kinase Aurora-C,591.0,213.0,504.0,575.0,41.0,441.0,470.0,890.0,516.0,563.0,653.0
Quinone reductase 2,489.0,121.0,625.0,717.0,363.0,47.0,735.0,394.0,756.0,538.0,818.0
MAP kinase p38 beta,10.0,949.0,8.0,934.0,147.0,974.0,176.0,614.0,553.0,170.0,1000.0
Carbonic anhydrase VB,983.0,194.0,843.0,104.0,612.0,32.0,536.0,210.0,211.0,727.0,69.0
GAR transformylase,401.0,335.0,971.0,520.0,565.0,877.0,643.0,588.0,301.0,272.0,710.0
Proteinase-activated receptor 1,370.0,221.0,596.0,871.0,487.0,228.0,408.0,898.0,376.0,212.0,297.0
"Fructose-1,6-bisphosphatase",50.0,382.0,170.0,988.0,853.0,682.0,147.0,398.0,651.0,485.0,188.0
Dipeptidyl peptidase II,807.0,904.0,108.0,66.0,679.0,239.0,615.0,26.0,632.0,655.0,944.0
